,0,1
0,'000108,'199703434
1,'000115,'199202959
2,'000122,'199202959
3,'000207,'199202959
4,'000214,'199803680
5,'000306,'200302484
6,'000313,'200302484
7,'000405,'200302484
8,'000412,'200302484
9,'000504,'200302484
10,'000511,'200302484
11,'000603,'200403798
12,'000610,'200209445
13,'000702,'200209445
14,'000719,'199906844
15,'000801,'199906844
16,'000818,'199906844
17,'000900,'199906844
18,'000917,'199906844
19,'001006,'199906844
20,'001013,'199906844
21,'001105,'199906844
22,'001204,'199603164
23,'001211,'199603164
24,'001303,'200004615
25,'001310,'200004615
26,'001402,'200503070
27,'001419,'200503070
28,'001426,'200503070
29,'001501,'200403803
30,'001600,'200403803
31,'001617,'200403803
32,'001709,'200403803
33,'001716,'200403803
34,'001808,'200403803
35,'001815,'200403803
36,'001907,'199703405
37,'001914,'199202955
38,'002003,'200302455
39,'002010,'200302455
40,'002102,'200302455
41,'002119,'199903837
42,'002126,'199903837
43,'002133,'199903837
44,'002140,'199903837
45,'002157,'199903837
46,'002164,'199903837
47,'002201,'199903837
48,'002218,'199903837
49,'002225,'199903837
50,'002300,'199903837
51,'002317,'199903837
52,'002324,'199903837
53,'002409,'199903837
54,'002416,'199903837
55,'002508,'199903837
56,'002607,'199903837
57,'002614,'199903837
58,'002706,'199903837
59,'002713,'200600667
60,'002805,'199303263
61,'002812,'199303264
62,'002904,'200600668
63,'002911,'200600668
64,'002928,'200600668
65,'002935,'200600668
66,'003000,'200600668
67,'003017,'200600668
68,'003024,'200600668
69,'003109,'200600668
70,'003116,'200600668
71,'003123,'200600668
72,'003208,'200600668
73,'003215,'200600668
74,'003222,'200600668
75,'003307,'199202940
76,'003314,'199202940
77,'003321,'200713368
78,'003406,'200713368
79,'003413,'200713368
80,'003420,'800002238
81,'003505,'800002238
82,'003512,'800002238
83,'003604,'800002238
84,'003611,'200803136
85,'003703,'200803136
86,'003710,'200803136
87,'003727,'200803136
88,'003802,'200803136
89,'003819,'200803136
90,'003826,'200803250
91,'003901,'200803250
92,'003918,'200801302
93,'003925,'200801302
94,'004007,'200801302
95,'004014,'200801302
96,'004106,'199703431
97,'004113,'200403788
98,'004205,'200805064
99,'004212,'200805064
100,'004229,'200805064
101,'004304,'200805064
102,'004311,'200805064
103,'004403,'200805064
104,'004410,'200805064
105,'004502,'200805064
106,'004519,'200805064
107,'004526,'200805064
108,'004533,'200805064
109,'004601,'200805064
110,'004618,'200805165
111,'004700,'200805165
112,'004717,'200805294
