,0,1,2
0,'000109,'200001343,0
1,'000116,'200001343,30
2,'000123,'200001343,300
3,'000208,'200001344,0
4,'000215,'200001344,30
5,'000222,'200001344,300
6,'000307,'199801067,0
7,'000314,'199801067,30
8,'000321,'199801067,300
9,'000406,'200702596,0
10,'000413,'200702596,100
11,'000420,'200702596,300
12,'000437,'200702596,30
13,'000505,'198900833,0
14,'000512,'198900833,1
15,'000604,'199600908,0
16,'000611,'199600908,1
17,'000901,'198800752,0
18,'000918,'198800752,30
19,'000925,'198800752,300
20,'000932,'198800752,100
21,'000949,'198800752,50
22,'001007,'199701200,0
23,'001014,'199701200,60
24,'001021,'199701200,100
25,'001038,'199701200,30
26,'001045,'199701200,100
27,'001052,'199701200,90
28,'001106,'199600922,0
29,'001113,'199600922,100
30,'001120,'199600922,300
31,'001137,'199600922,1000
32,'001205,'200300751,0
33,'001212,'200300751,30
34,'001229,'200300751,300
35,'001304,'200300770,0
36,'001311,'200300770,100
37,'001328,'200300770,300
38,'001335,'200300770,30
39,'001342,'200300770,50
40,'001403,'199701191,0
41,'001502,'199701210,0
42,'001519,'199701210,300
43,'001601,'198600574,0
44,'001700,'200500992,0
45,'001717,'200500992,90
46,'001724,'200500992,300
47,'001731,'200500992,30
48,'001809,'200600215,0
49,'001816,'200600215,30
50,'001823,'200600215,300
51,'001908,'200603846,0
52,'001915,'200603846,1
53,'002004,'200200812,0
54,'002103,'200705881,0
55,'002110,'200705881,30
56,'002127,'200705881,100
57,'002202,'200702904,0
58,'002301,'200501003,0
59,'002400,'200705246,0
60,'002417,'200705246,1
61,'002509,'199801068,0
62,'002516,'199801068,60
63,'002523,'199801068,300
64,'002530,'199801068,30
65,'002547,'199801068,500
66,'002608,'200001349,0
67,'002615,'200001349,90
68,'002622,'200001349,300
69,'002639,'200001349,30
70,'002707,'199701202,0
71,'002806,'200300764,0
72,'002813,'200300764,1
73,'002905,'200401068,0
74,'002912,'200401068,30
75,'002929,'200401068,100
76,'003001,'200300760,0
77,'003018,'200300760,1
78,'003100,'200100897,0
79,'003117,'200100897,1
80,'003124,'200100897,50
81,'003209,'200300773,0
82,'003216,'200300773,30
83,'003223,'200300773,50
84,'003308,'199701195,0
85,'003315,'199701195,60
86,'003322,'199701195,300
87,'003339,'199701195,30
88,'003407,'200300759,0
89,'003414,'200300759,30
90,'003421,'200300759,300
91,'003506,'200300757,0
92,'003513,'200300757,30
93,'003520,'200300757,100
94,'003605,'200308838,0
95,'003612,'200308838,30
96,'003629,'200308838,300
97,'003704,'200501008,0
98,'003711,'200501008,90
99,'003803,'200401064,0
100,'003810,'200401064,1
101,'003827,'200401064,1
102,'003834,'200401064,1
103,'003841,'200401064,1
104,'003858,'200401064,1
105,'003902,'200401077,0
106,'003919,'200401077,1
107,'004008,'200501006,0
108,'004015,'200501006,100
109,'004107,'198500555,0
110,'004206,'199600917,0
111,'004213,'199600917,90
112,'004220,'199600917,300
113,'004237,'199600917,30
114,'004305,'199801060,0
115,'004312,'199801060,300
116,'004404,'199600919,0
117,'004411,'199600919,300
118,'004428,'199600919,100
119,'004503,'200702965,0
120,'004510,'200702965,30
121,'004527,'200702965,300
122,'004602,'200100912,0
123,'004701,'199200935,0
124,'004718,'199200935,100
125,'004725,'199200935,300
126,'004732,'199200935,30
127,'004800,'200401078,0
128,'004817,'200401078,1
129,'004909,'200308839,0
130,'004916,'200308839,30
131,'004923,'200308839,300
132,'004930,'200308839,30
133,'004947,'200308839,100
134,'005005,'200500991,0
135,'005012,'200500991,90
136,'005104,'199901003,0
137,'005111,'199901003,1
138,'005128,'199901003,1
139,'005203,'200701831,0
140,'005210,'200701831,30
141,'005227,'200701831,90
142,'005234,'200701831,100
143,'005241,'200701831,300
144,'005258,'200701831,10
145,'005302,'199200934,0
146,'005401,'198600571,0
147,'005418,'198600571,300
148,'005500,'200401061,0
149,'005517,'200401061,30
150,'005524,'200401061,300
151,'005609,'200100906,0
152,'005616,'200100906,30
153,'005623,'200100906,300
154,'005630,'200100906,100
155,'005708,'200705883,0
156,'005715,'200705883,30
157,'005722,'200705883,300
158,'005807,'197400197,0
159,'005814,'197400197,12
160,'005906,'200409969,0
161,'006002,'198900831,0
162,'006019,'198900831,1
163,'006026,'198900831,50
164,'006101,'199100969,0
165,'006118,'199100969,30
166,'006125,'199100969,300
167,'006132,'199100969,30
168,'006149,'199100969,50
169,'006156,'199100969,60
170,'006163,'199100969,100
171,'006200,'199301042,0
172,'006217,'199301042,1
173,'006224,'199301042,50
174,'006309,'199301043,0
175,'006316,'199301043,1
176,'006323,'199301043,50
177,'006408,'199100971,0
178,'006507,'199000925,0
179,'006514,'199000925,300
180,'006521,'199000925,500
181,'006538,'199000925,1000
182,'006545,'199000925,100
183,'006606,'199100965,0
184,'006613,'199100965,100
185,'006620,'199100965,60
186,'006637,'199100965,300
187,'006644,'199100965,100
188,'006705,'199100973,0
189,'006712,'199100973,1
190,'006729,'199100973,50
191,'006804,'200500994,0
192,'006903,'200707677,0
193,'007009,'198700642,0
194,'007016,'198700642,1
195,'007023,'198700642,50
196,'007108,'199203488,0
197,'007115,'199203488,1
198,'007122,'199203488,10
199,'007207,'200704397,0
200,'007306,'200706569,0
201,'007313,'200706569,30
202,'007320,'200706569,300
203,'007405,'198700641,0
204,'007412,'198700641,30
205,'007429,'198700641,1000
206,'007436,'198700641,300
207,'007504,'198700640,0
208,'007511,'198700640,300
209,'007603,'199301045,0
210,'007610,'199301045,1
211,'007627,'199301045,10
212,'007702,'199301044,0
213,'007801,'200401076,0
214,'007818,'200401076,1
215,'007825,'200401076,50
216,'007900,'199200927,0
217,'007917,'199200927,1
218,'007924,'199200927,10
219,'008006,'200100911,0
220,'008013,'200100911,1
221,'008020,'200100911,10
222,'008105,'199200937,0
223,'008112,'199200937,1
224,'008129,'199200937,10
225,'008204,'199200936,0
226,'008211,'199200936,30
227,'008228,'199200936,300
228,'008303,'199200932,0
229,'008310,'199200932,1
230,'008327,'199200932,10
231,'008402,'199200930,0
232,'008419,'199200930,1
233,'008426,'199200930,50
234,'008501,'199200928,0
235,'008518,'199200928,30
236,'008525,'199200928,100
237,'008532,'199200928,100
238,'008600,'199100966,0
239,'008617,'199100966,30
240,'008624,'199100966,300
241,'008631,'199100966,30
242,'008648,'199100966,500
243,'008655,'199100966,100
244,'008662,'199100966,100
245,'008709,'199801074,0
246,'008716,'199801074,300
247,'008808,'199100967,0
248,'008815,'199100967,30
249,'008822,'199100967,100
250,'008907,'198700643,0
251,'008914,'198700643,1
252,'008921,'198700643,50
253,'009003,'199100970,0
254,'009010,'199100970,90
255,'009027,'199100970,300
256,'009034,'199100970,30
257,'009102,'200701745,0
258,'009119,'200701745,100
259,'009201,'200500996,0
260,'009300,'199000923,0
261,'009317,'199000923,1
262,'009324,'199000923,50
263,'009331,'199000923,10
264,'009348,'199000923,100
265,'009409,'200605397,0
266,'009416,'200605397,30
267,'009423,'200605397,30
268,'009430,'200605397,100
269,'009508,'199100968,0
270,'009515,'199100968,100
271,'009522,'199100968,300
272,'009607,'200703600,0
273,'009614,'200703600,30
274,'009621,'200703600,300
275,'009706,'200707876,0
276,'009805,'199901009,0
277,'009812,'199901009,1
278,'009829,'199901009,10
279,'009904,'199801075,0
280,'009911,'199801075,300
281,'010009,'200100905,0
282,'010016,'200100905,1
283,'010023,'200100905,10
284,'010108,'200300767,0
285,'010207,'199500752,0
286,'010214,'199500752,1
287,'010221,'199500752,10
288,'010306,'200711399,0
289,'010313,'200711399,10
290,'010320,'200711399,1
291,'010405,'200705882,0
292,'010412,'200705882,60
293,'010429,'200705882,100
294,'010504,'199600913,0
295,'010511,'199600913,30
296,'010528,'199600913,300
297,'010535,'199600913,100
298,'010603,'200200822,0
299,'010610,'200200822,1
300,'010702,'198400426,0
301,'010719,'198400426,1
302,'010801,'198500557,0
303,'010818,'198500557,300
304,'010900,'199600916,0
305,'011006,'200200823,0
306,'011013,'200200823,1
307,'011020,'200200823,100
308,'011105,'199701211,0
309,'011112,'199701211,100
310,'011129,'199701211,300
311,'011136,'199701211,30
312,'011204,'200300753,0
