,0,1,2
0,'000104,'200511258,0
1,'000203,'199806659,0
2,'000210,'199806659,1
3,'000302,'199403243,0
4,'000319,'199403243,1
5,'000401,'199403254,0
6,'000418,'199403254,1
7,'000425,'199403254,1
8,'000500,'200702090,0
9,'000517,'200702090,1
10,'000609,'200701053,0
11,'000616,'200701053,1
12,'000708,'200410333,0
13,'000807,'200210104,0
14,'000814,'200210104,1
15,'000906,'200109115,0
16,'001002,'199403259,0
17,'001019,'199403259,1
18,'001026,'199403259,12
19,'001101,'199403246,0
20,'001118,'199403246,1
21,'001200,'199403258,0
22,'001217,'199403258,1
23,'001309,'199403244,0
24,'001316,'199403244,1
25,'001408,'199403245,0
26,'001415,'199403245,1
27,'001507,'199403242,0
28,'001514,'199403242,1
29,'001606,'199704515,0
30,'001613,'199704515,1
31,'001620,'199704515,1
32,'001705,'199403263,0
33,'001712,'199403263,1
34,'001804,'200009030,0
35,'001811,'200009030,1
36,'001903,'199806660,0
37,'001910,'199806660,1
38,'002009,'199806662,0
39,'002016,'199806662,1
40,'002023,'199806662,1
41,'002207,'200307978,0
42,'002214,'200307978,1
43,'002306,'199704518,0
44,'002313,'199704518,1
45,'002405,'199704518,0
46,'002412,'199704518,1
47,'002504,'199907068,0
48,'002535,'199907068,1
49,'002801,'199704512,0
50,'002818,'199704512,1
51,'002825,'199704512,36
52,'002900,'199806658,0
53,'002917,'199806658,1
54,'003006,'199403260,0
55,'003020,'199403260,1
56,'003037,'199403260,1
57,'003204,'200511257,0
58,'003211,'200511257,1
59,'003228,'200511257,1
60,'003402,'200109113,0
61,'003419,'200109113,1
62,'003501,'199704514,0
63,'003518,'199704514,1
64,'003600,'199403261,0
65,'003617,'199403261,1
66,'003709,'199504247,0
67,'003716,'199504247,1
68,'003808,'199403255,0
69,'003815,'199403255,1
70,'003822,'199403255,1
71,'003839,'199403255,1
72,'003846,'199403255,1
73,'004201,'200109116,0
74,'004218,'200109116,1
75,'004300,'199806657,0
76,'004317,'199806657,1
77,'004324,'199806657,1
78,'004409,'199806661,0
79,'004416,'199806661,1
80,'004508,'200009028,0
81,'004515,'200009028,1
82,'004607,'199704513,0
83,'004614,'199704513,1
84,'004706,'199604915,0
85,'004713,'199604915,1
86,'004720,'199604915,1
87,'004737,'199604915,1
88,'004805,'199704516,0
89,'004812,'199704516,1
90,'004904,'199604917,0
91,'004911,'199604917,1
92,'005000,'199604916,0
93,'005017,'199604916,1
94,'005109,'199403262,0
95,'005116,'199403262,1
96,'005208,'199403252,0
97,'005215,'199403252,1
98,'005307,'199704517,0
99,'005314,'199704517,1
100,'005406,'199403251,0
101,'005413,'199403251,1
102,'005505,'200109117,0
103,'005512,'200109117,1
104,'005604,'200210106,0
105,'005703,'200210105,0
106,'005802,'199504246,0
107,'005819,'199504246,1
108,'005826,'199504246,1
109,'005833,'199504246,1
110,'005901,'199403249,0
111,'005918,'199403249,1
112,'006007,'199504248,0
113,'006014,'199504248,1
114,'006021,'199504248,32
115,'006106,'199403248,0
116,'006113,'199403248,1
117,'006205,'200109114,0
118,'006212,'200109114,1
119,'006304,'200710852,0
120,'006311,'200710852,1
121,'006403,'199604914,0
122,'006410,'199604914,1
123,'006502,'199604914,0
124,'006519,'199604914,1
125,'006601,'199604914,0
126,'006618,'199604914,1
127,'006700,'199604914,0
128,'006717,'199604914,1
129,'006809,'199403247,0
130,'006816,'199403247,1
131,'006908,'199504344,0
132,'006915,'199504344,1
133,'006922,'199504344,1
134,'006939,'199504344,1
135,'007004,'199907067,0
136,'007011,'199907067,1
137,'007103,'200009029,0
138,'007110,'200009029,1
139,'007202,'199403256,0
140,'007219,'199403256,1
141,'007226,'199403256,12
142,'007301,'200511259,0
143,'007318,'200511259,1
144,'007325,'200511259,12
145,'007400,'199403257,0
146,'007417,'199403257,1
147,'007509,'199403253,0
148,'007516,'199403253,1
149,'007608,'200802490,0
150,'007615,'200802490,1
151,'007707,'199806658,0
152,'007714,'199806658,1
153,'007806,'200803300,0
154,'007813,'200803300,1
155,'007905,'199907068,0
156,'007912,'199907068,1
157,'008001,'200906976,0
158,'008018,'200906976,1
159,'008100,'200410334,0
160,'008308,'199403250,0
161,'008605,'200108784,0
162,'008612,'200108784,1
163,'008704,'200108782,0
164,'008711,'200108782,1
165,'008803,'200108783,0
166,'008810,'200108783,1
167,'008827,'200108783,20
168,'008902,'200511040,0
169,'008919,'200511040,1
170,'008926,'200511040,20
171,'009008,'200511038,0
172,'009015,'200511038,1
173,'009107,'200108781,0
174,'009114,'200108781,1
175,'009206,'201208421,0
176,'009213,'201208421,28
177,'009305,'201208422,0
178,'009312,'201208422,28
179,'009404,'201208423,0
180,'009411,'201208423,28
181,'009503,'201208424,0
182,'009510,'201208424,56
183,'009602,'201305046,0
184,'009619,'201305046,28
185,'009701,'201305045,0
186,'009718,'201305045,28
187,'009800,'201305041,0
188,'009817,'201305041,28
189,'009909,'201310071,0
190,'009916,'201310071,1
191,'010004,'201403427,0
192,'010011,'201403427,1
193,'010103,'201503767,0
194,'010110,'201503767,1
195,'010202,'201507466,0
196,'010219,'201507466,1
197,'010301,'201605339,0
198,'010318,'201605339,1
199,'010400,'201604286,0
200,'010417,'201604286,1
201,'010509,'201700391,0
202,'010516,'201700391,1
