,0,1,2
0,'000109,'200707005,0
1,'000116,'200707005,30
2,'000208,'200611350,0
3,'000215,'200611350,1
4,'000307,'200511085,0
5,'000406,'198902559,0
6,'000413,'198902559,500
7,'000420,'198902559,100
8,'000437,'198902559,10
9,'000444,'198902559,300
10,'000451,'198902559,100
11,'000505,'198902560,0
12,'000512,'198902560,500
13,'000529,'198902560,100
14,'000536,'198902560,10
15,'000543,'198902560,300
16,'000550,'198902560,100
17,'000604,'199102825,0
18,'000611,'199102825,500
19,'000628,'199102825,100
20,'000635,'199102825,30
21,'000642,'199102825,10
22,'000659,'199102825,300
23,'000703,'199002443,0
24,'000802,'200004311,0
25,'000819,'200004311,1
26,'000901,'200004310,0
27,'000918,'200004310,1
28,'001007,'198902563,0
29,'001014,'198902563,500
30,'001021,'198902563,100
31,'001106,'200202888,0
32,'001113,'200202888,100
33,'001120,'200202888,30
34,'001137,'200202888,10
35,'001205,'200202889,0
36,'001212,'200202889,100
37,'001229,'200202889,30
38,'001236,'200202889,10
39,'001304,'200202890,0
40,'001311,'200202890,100
41,'001328,'200202890,30
42,'001335,'200202890,10
43,'001502,'200502906,0
44,'001519,'200502906,1
45,'001601,'200502906,0
46,'001618,'200502906,1
47,'001700,'199703234,0
48,'001908,'199002440,0
49,'001915,'199002440,500
50,'001922,'199002440,100
51,'001939,'199002440,30
52,'001946,'199002440,10
53,'001953,'199002440,300
54,'002004,'199002441,0
55,'002011,'199002441,500
56,'002028,'199002441,100
57,'002035,'199002441,30
58,'002042,'199002441,10
59,'002059,'199002441,300
60,'002103,'200810616,0
61,'002110,'200810616,1
62,'002202,'200810617,0
63,'002219,'200810617,1
64,'002301,'200901409,0
65,'002318,'200901409,1
66,'002325,'200901409,140
67,'002400,'198902564,0
68,'002509,'200808451,0
69,'002516,'200808451,30
70,'002523,'200808451,100
71,'002530,'200808451,10
72,'002608,'201102793,0
73,'002615,'201102793,1
74,'002707,'201102794,0
75,'002714,'201102794,1
76,'002806,'201102394,0
77,'002813,'201102394,30
78,'002820,'201102394,300
79,'002837,'201102394,500
80,'002844,'201102394,10
81,'002851,'201102394,100
82,'002905,'201106062,0
83,'002912,'201106062,10
84,'002929,'201106062,60
85,'002936,'201106062,1
86,'003001,'201106063,0
87,'003018,'201106063,10
88,'003025,'201106063,60
89,'003032,'201106063,1
90,'003100,'201202237,0
91,'003117,'201202237,100
92,'003124,'201202237,500
93,'003209,'201202238,0
94,'003216,'201202238,100
95,'003223,'201202238,500
96,'003308,'201200091,0
97,'003315,'201200091,60
98,'003407,'200908906,0
99,'003414,'200908906,1
100,'003421,'200908906,8
101,'003506,'201309520,0
102,'003513,'201309520,7
103,'003520,'201309520,28
104,'003537,'201309520,30
105,'003605,'201309521,0
106,'003612,'201309521,7
107,'003629,'201309521,28
108,'003636,'201309521,30
109,'003704,'201309554,0
110,'003711,'201309554,2
111,'003803,'200713364,0
112,'003810,'200713364,10
113,'003902,'201310577,0
114,'003919,'201310577,1
115,'004008,'201405029,0
116,'004015,'201405029,60
117,'004022,'201405029,20
118,'004107,'201508422,0
119,'004114,'201508422,1
120,'004206,'201508423,0
121,'004213,'201508423,1
122,'004305,'201601537,0
123,'004312,'201601537,30
124,'004329,'201601537,200
125,'004336,'201601537,60
126,'004404,'200901409,0
127,'004411,'200901409,1
128,'004428,'200901409,140
129,'004503,'201704776,0
130,'004510,'201704776,30
131,'004602,'201704777,0
132,'004619,'201704777,30
133,'004701,'201800748,0
134,'004718,'201800748,30
135,'004800,'201800749,0
136,'004817,'201800749,30
137,'004909,'201800750,0
138,'004916,'201800750,30
139,'005005,'201800751,0
140,'005012,'201800751,30
141,'005104,'201800753,0
142,'005111,'201800753,30
143,'005203,'201800752,0
144,'005210,'201800752,30
