,0,1
0,'000107,'201508516
1,'000114,'201508516
2,'000121,'201109654
3,'000138,'201109654
4,'000206,'201602401
5,'000213,'201602401
6,'000220,'201602401
7,'000305,'201602401
8,'000312,'201602401
9,'000404,'201602972
10,'000411,'201602972
11,'000428,'201602972
12,'000435,'201602972
13,'000442,'201602972
14,'000459,'201602972
15,'000466,'201602972
16,'000503,'201602972
17,'000510,'201602972
18,'000527,'201602972
19,'000534,'201602972
20,'000602,'201602972
21,'000619,'201602972
22,'000701,'201603052
23,'000718,'201603052
24,'000725,'201603052
25,'000732,'201603052
26,'000749,'201603052
27,'000756,'201603052
28,'000763,'201603052
29,'000770,'201603052
30,'000800,'201603052
31,'000817,'201603052
32,'000909,'201603052
33,'000916,'201603052
34,'001005,'201603224
35,'001012,'201603224
36,'001029,'201603224
37,'001036,'201603224
38,'001104,'201603224
39,'001111,'201603224
40,'001128,'201603224
41,'001135,'201603224
42,'001203,'201603224
43,'001302,'201603202
44,'001319,'201603202
45,'001326,'201603202
46,'001401,'201603202
47,'001500,'201603202
48,'001517,'201603202
49,'001524,'201603202
50,'001609,'201603202
51,'001616,'201603202
52,'001623,'201603202
53,'001630,'201603202
54,'001647,'201603202
55,'001654,'201603202
56,'001661,'201603202
57,'001678,'201603202
58,'001685,'201603844
59,'001692,'201603844
60,'001708,'201603844
61,'001715,'201603844
62,'001722,'201603844
63,'001807,'201603844
64,'001814,'201603844
65,'001821,'201603844
66,'001838,'201603844
67,'001906,'201603842
68,'001913,'201603842
69,'001920,'201603842
70,'001937,'201603842
71,'001944,'201603842
72,'001951,'201603842
73,'002002,'201603842
74,'002101,'201603842
75,'002200,'201603842
76,'002217,'201603841
77,'002309,'201603841
78,'002408,'201603841
79,'002415,'201603841
80,'002422,'201603841
81,'002439,'201603841
82,'002507,'201603841
83,'002514,'201603841
84,'002521,'201603841
85,'002606,'201603913
86,'002613,'201603913
87,'002705,'201603913
88,'002712,'201603913
89,'002729,'201603913
90,'002804,'201603913
91,'002811,'201603913
92,'002828,'201603914
93,'002903,'201603914
94,'002910,'201603914
95,'002927,'201603914
96,'002934,'201603914
97,'003009,'201603914
98,'003016,'201603914
99,'003023,'201603843
100,'003108,'201603843
101,'003115,'201603843
102,'003122,'201603843
103,'003139,'201603843
104,'003146,'201603843
105,'003207,'201603843
106,'003214,'201603843
107,'003221,'201603843
108,'003306,'201604638
109,'003313,'201604638
110,'003320,'201604638
111,'003405,'201604638
112,'003412,'201604638
113,'003504,'201604638
114,'003511,'201604638
115,'003603,'201604638
116,'003610,'201604638
117,'003627,'201604638
118,'003634,'201604638
119,'003702,'201604638
120,'003719,'201604638
121,'003726,'201604638
122,'003733,'201604638
123,'003740,'201604638
124,'003757,'201605808
125,'003764,'201605808
126,'003801,'201605808
127,'003818,'201605808
