,0,1
0,'000104,'201803696
1,'000111,'201803696
2,'000203,'201803696
3,'000210,'201803696
4,'000302,'201803696
5,'000319,'201803696
6,'000401,'201803696
7,'000500,'201803392
8,'000517,'201803392
9,'000524,'201803775
10,'000609,'201803775
11,'000616,'201803775
12,'000623,'201803775
13,'000708,'201803775
14,'000715,'201803775
15,'000807,'201803775
16,'000814,'201803775
17,'000906,'201803775
18,'000913,'201803775
19,'001002,'201803775
20,'001019,'201803775
21,'001101,'201803943
22,'001118,'201803943
23,'001200,'201803943
24,'001217,'201803943
25,'001309,'201803943
26,'001408,'201803943
27,'001415,'201803943
28,'001422,'201803943
29,'001439,'201803943
30,'001446,'201803943
31,'001453,'201803943
32,'001507,'201803943
33,'001514,'201804160
34,'001606,'201804160
35,'001613,'201804160
36,'001620,'201804160
37,'001637,'201804160
38,'001804,'201804160
39,'001811,'201804160
40,'001828,'201804348
41,'001903,'201804348
42,'002009,'201804348
43,'002016,'201804350
44,'002023,'201804350
45,'002030,'201804350
46,'002047,'201804350
47,'002054,'201804350
48,'002108,'201804350
49,'002115,'201804350
50,'002122,'201804350
51,'002139,'201804351
52,'002146,'201804351
53,'002153,'201804351
54,'002207,'201804351
55,'002214,'201804351
56,'002221,'201804351
57,'002238,'201804351
58,'002306,'201804351
59,'002313,'201804529
60,'002405,'201804529
61,'002412,'201804529
62,'002504,'201804529
63,'002511,'201804529
64,'002603,'201804529
65,'002610,'201804529
66,'002702,'201804529
67,'002719,'201804529
68,'002726,'201804529
69,'002801,'201804529
70,'002818,'201804529
71,'002900,'201804528
72,'002917,'201804528
73,'002924,'201804528
74,'003006,'201804528
75,'003013,'201804528
76,'003105,'201804528
77,'003112,'201804528
78,'003204,'201804528
79,'003211,'201804528
80,'003303,'201804528
81,'003310,'201804528
82,'003402,'201804528
83,'003419,'201804893
84,'003426,'201804893
85,'003501,'201804893
86,'003518,'201804669
87,'003525,'201804669
88,'003600,'201804669
89,'003617,'201901972
90,'003624,'201901972
91,'003709,'201901972
92,'003716,'201901972
93,'003808,'201901972
94,'003815,'201901972
95,'003907,'201901972
96,'003914,'201901972
97,'004003,'201901972
98,'004010,'201901972
99,'004102,'201901972
100,'004119,'201901972
101,'004126,'201901972
102,'004201,'201901972
103,'004218,'201901972
104,'004300,'201903460
105,'004317,'201903460
106,'004409,'201903460
107,'004416,'201903460
108,'004508,'201903460
109,'004515,'201903460
110,'004607,'201903461
111,'004614,'201903461
112,'004706,'201903461
113,'004713,'201903461
114,'004805,'201903461
115,'004812,'201903461
116,'004904,'201903709
117,'004911,'201903709
118,'005000,'201903709
119,'005017,'201903709
120,'005109,'201903709
121,'005116,'201903709
122,'005208,'201903709
123,'005307,'201903709
124,'005314,'201904277
125,'005321,'201904277
126,'005406,'201904277
127,'005413,'201904277
128,'005420,'201904277
129,'005505,'201904277
130,'005512,'201904277
131,'005529,'201904277
132,'005604,'201904277
133,'005611,'201904326
134,'005628,'201904326
135,'005703,'201904326
136,'005710,'201904326
137,'005802,'201904326
138,'005819,'201904326
139,'005901,'201904326
140,'005918,'201904326
141,'005925,'201904326
142,'006007,'201904178
143,'006014,'201904178
144,'006106,'201904178
145,'006113,'201905905
146,'006120,'201905905
147,'006205,'201905905
148,'006212,'201905905
149,'006304,'201905905
150,'006311,'201905905
151,'006403,'201906209
152,'006410,'201906209
153,'006427,'201906209
154,'006502,'201906209
155,'006519,'201906209
156,'006526,'201906209
157,'006601,'201906209
158,'006618,'201906209
159,'006625,'201906209
160,'006632,'201906209
161,'006700,'201906209
162,'006717,'201906209
163,'006809,'201906209
164,'006816,'201906209
165,'006908,'201906209
166,'006915,'201906209
167,'007004,'201906577
168,'007011,'201906577
169,'007103,'201906577
170,'007110,'201906577
171,'007202,'201906577
172,'007301,'201906577
173,'007400,'201906278
174,'007509,'201906278
175,'007516,'201906278
176,'007523,'201906278
177,'007905,'201906278
178,'007912,'201906278
179,'007929,'201906578
180,'008001,'201906578
181,'008018,'201906578
182,'008025,'201906578
183,'008100,'201906578
184,'008117,'201906578
185,'008124,'201906579
186,'008131,'201906579
187,'008209,'201906579
188,'008216,'201906579
189,'008223,'201906579
190,'008230,'201906579
191,'008308,'201906276
192,'008315,'201906276
193,'008322,'201906276
194,'008339,'201906276
195,'008407,'201906276
196,'008414,'201906276
197,'008421,'201906277
198,'008506,'201906277
199,'008513,'201906277
200,'008520,'201906277
201,'008605,'201906277
202,'008612,'201906277
203,'008629,'201906870
204,'008704,'201906870
205,'008711,'201906870
206,'008728,'201906870
207,'008803,'201906870
208,'008810,'201906870
209,'008827,'201906870
210,'008902,'201906870
211,'008919,'201906870
212,'009008,'201906259
213,'009015,'201906259
214,'009022,'201906259
215,'009039,'201906259
216,'009107,'201906259
217,'009114,'201906259
218,'009121,'201906259
219,'009138,'201906259
220,'009206,'201906259
221,'009213,'201906494
222,'009220,'201906494
223,'009237,'201906494
224,'009305,'201906494
225,'009312,'201906494
226,'009329,'201906494
227,'009404,'201906495
228,'009411,'201906495
229,'009428,'201906495
230,'009503,'201906495
231,'009510,'201906495
232,'009527,'201906495
