,0,1,2
0,'000102,'199001644,0
1,'000119,'199001644,100
2,'000201,'198801837,0
3,'000300,'200402490,0
4,'000317,'200402490,30
5,'000324,'200402490,100
6,'000331,'200402490,300
7,'000508,'199302214,0
8,'000515,'199302214,100
9,'000522,'199302214,300
10,'000607,'199302215,0
11,'000706,'199702275,0
12,'000805,'199702279,0
13,'000904,'199702297,0
14,'000911,'199702297,30
15,'000928,'199702297,200
16,'000935,'199702297,50
17,'001000,'199602099,0
18,'001017,'199602099,1
19,'001024,'199602099,10
20,'001109,'198100396,0
21,'001116,'198100396,48
22,'001123,'198100396,480
23,'001208,'198801836,0
24,'001215,'198801836,48
25,'001222,'198801836,480
26,'001307,'199201996,0
27,'001314,'199201996,1
28,'001406,'199902364,0
29,'001413,'199902364,1
30,'001505,'199201999,0
31,'001512,'199201999,1
32,'001529,'199201999,10
33,'001604,'199201998,0
34,'001611,'199201998,1
35,'001628,'199201998,10
36,'001703,'199702283,0
37,'001802,'199501832,0
38,'001819,'199501832,100
39,'001901,'199802244,0
40,'001918,'199802244,100
41,'002007,'199702269,0
42,'002014,'199702269,250
43,'002106,'199201988,0
44,'002113,'199201988,100
45,'002120,'199201988,300
46,'002137,'199201988,30
47,'002205,'200102339,0
48,'002212,'200102339,10
49,'002304,'200102338,0
50,'002311,'200102338,1
51,'002328,'200102338,5
52,'002403,'199702277,0
53,'002502,'199501830,0
54,'002519,'199501830,1
55,'002601,'199702270,0
56,'002618,'199702270,1
57,'002625,'199702270,1
58,'002700,'200410193,0
59,'002717,'200410193,1
60,'002809,'200402489,0
61,'002816,'200402489,10
62,'002823,'200402489,100
63,'002830,'200402489,500
64,'002908,'200402488,0
65,'002915,'200402488,10
66,'002922,'200402488,100
67,'002939,'200402488,500
68,'003004,'199702289,0
69,'003103,'199201995,0
70,'003110,'199201995,50
71,'003127,'199201995,100
72,'003202,'199802242,0
73,'003219,'199802242,1
74,'003226,'199802242,10
75,'003301,'199802243,0
76,'003318,'199802243,1
77,'003325,'199802243,10
78,'003400,'200711207,0
79,'003509,'199602098,0
80,'003608,'199602097,0
81,'003707,'199201990,0
82,'003806,'199702292,0
83,'003905,'199702293,0
84,'003912,'199702293,100
85,'004001,'199102044,0
86,'004018,'199102044,100
87,'004100,'199102045,0
88,'004117,'199102045,100
89,'004209,'199702294,0
90,'004308,'198801843,0
91,'004315,'198801843,25
92,'004407,'199702296,0
93,'004414,'199702296,100
94,'004506,'199602100,0
95,'004513,'199602100,1
96,'004520,'199602100,10
97,'004605,'199602101,0
98,'004612,'199602101,1
99,'004629,'199602101,10
100,'004704,'198701265,0
101,'004711,'198701265,100
102,'004728,'198701265,500
103,'004803,'198701266,0
104,'004810,'198701266,100
105,'004827,'198701266,500
106,'004902,'199501844,0
107,'004919,'199501844,100
108,'005008,'199501840,0
109,'005015,'199501840,30
110,'005022,'199501840,200
111,'005039,'199501840,500
112,'005107,'199602103,0
113,'005114,'199602103,100
114,'005206,'199702280,0
115,'005305,'199702300,0
116,'005404,'200307910,0
117,'005503,'198801833,0
118,'005510,'198801833,1
119,'005602,'199702286,0
120,'005619,'199702286,50
121,'005701,'199702291,0
122,'005718,'199702291,100
123,'005725,'199702291,200
124,'005800,'199201991,0
125,'005817,'199201991,100
126,'005909,'199102043,0
127,'005916,'199102043,30
128,'005923,'199102043,500
129,'006005,'199702276,0
130,'006012,'199702276,60
131,'006104,'198901731,0
132,'006111,'198901731,60
133,'006203,'199001643,0
134,'006227,'199001643,500
135,'006302,'199702290,0
136,'006319,'199702290,100
137,'006401,'200402491,0
138,'006418,'200402491,200
139,'006500,'200301696,0
140,'006517,'200301696,60
141,'006609,'199802246,0
142,'006708,'200603895,0
143,'007606,'198100395,0
144,'007705,'200202036,0
145,'007804,'199902363,0
146,'008108,'199501833,0
147,'008306,'197800369,0
148,'008801,'199201997,0
149,'009303,'199501842,0
150,'009600,'200807307,0
151,'009617,'200807307,1
152,'009624,'200807307,10
153,'009709,'199802243,0
154,'009716,'199802243,1
155,'009723,'199802243,10
156,'010002,'201508336,0
157,'010019,'201508336,1
158,'010026,'201508336,10
159,'010101,'201508335,0
160,'010118,'201508335,1
161,'010200,'201606595,0
162,'010217,'201606595,1
163,'010224,'201606595,30
164,'010231,'201606595,60
165,'010309,'201606595,0
166,'010316,'201606595,1
167,'010323,'201606595,30
168,'010408,'201606595,0
169,'010415,'201606595,1
170,'010422,'201606595,30
171,'010507,'199806411,0
172,'010514,'199806411,1
173,'010521,'199806411,5
174,'010606,'199806411,0
175,'010613,'199806411,1
176,'010620,'199806411,5
177,'010705,'200410883,0
178,'010712,'200410883,1
179,'010729,'200410883,5
180,'010804,'200410885,0
181,'010811,'200410885,1
182,'010828,'200410885,5
183,'010903,'200410884,0
184,'010910,'200410884,1
185,'010927,'200410884,5
186,'011009,'199806631,0
187,'011016,'199806631,1
188,'011023,'199806631,5
189,'011108,'199806631,0
190,'011115,'199806631,1
191,'011122,'199806631,5
192,'011207,'199806630,0
193,'011214,'199806630,1
194,'011221,'199806630,5
195,'011306,'199806630,0
196,'011313,'199806630,1
197,'011320,'199806630,5
198,'011405,'199403237,0
199,'011412,'199403237,1
200,'011429,'199403237,5
201,'011504,'199403232,0
202,'011511,'199403232,1
203,'011528,'199403232,5
