,0,1,2
0,'000103,'200400777,0
1,'000110,'200400777,30
2,'000127,'200400777,100
3,'000202,'200100787,0
4,'000219,'200100787,60
5,'000226,'200100787,90
6,'000301,'200300581,0
7,'000325,'200300581,8
8,'000349,'200300581,8
9,'000363,'200300581,8
10,'000387,'200300581,8
11,'013813,'200300581,8
12,'013820,'200300581,8
13,'000400,'200001125,0
14,'000417,'200001125,90
15,'000509,'200300588,0
16,'000523,'200300588,84
17,'000608,'200709384,0
18,'000707,'200702990,0
19,'000806,'200702986,0
20,'000905,'200712051,0
21,'000912,'200712051,60
22,'001001,'200712050,0
23,'001018,'200712050,60
24,'001100,'200400785,0
25,'001117,'200400785,100
26,'001209,'200300583,0
27,'001216,'200300583,1
28,'001223,'200300583,1
29,'001230,'200300583,5
30,'001247,'200300583,20
31,'001308,'200711981,0
32,'001315,'200711981,100
33,'001322,'200711981,30
34,'001407,'200710375,0
35,'001414,'200710375,100
36,'001421,'200710375,30
37,'001506,'197800541,0
38,'001513,'197800541,1
39,'001605,'198800584,0
40,'001612,'198800584,1
41,'001629,'198800584,1
42,'001704,'199800878,0
43,'001711,'199800878,1
44,'001728,'199800878,1
45,'001803,'200300579,0
46,'001810,'200300579,30
47,'001827,'200300579,100
48,'001902,'200200660,0
49,'001919,'200200660,1
50,'002008,'199800885,0
51,'002015,'199800885,240
52,'002107,'200707322,0
53,'002206,'200100791,0
54,'002213,'200100791,1
55,'002305,'200300591,0
56,'002312,'200300591,30
57,'002329,'200300591,500
58,'002404,'200300584,0
59,'002411,'200300584,1
60,'002428,'200300584,50
61,'002435,'200300584,1
62,'002503,'200702084,0
63,'002510,'200702084,30
64,'002527,'200702084,100
65,'002602,'200704246,0
66,'002619,'200704246,1
67,'002701,'199304453,0
68,'002800,'200001126,0
69,'002817,'200001126,30
70,'002824,'200001126,500
71,'002909,'199900749,0
72,'002916,'199900749,100
73,'003005,'199100802,0
74,'003012,'199100802,1
75,'003029,'199100802,1
76,'003036,'199100802,1
77,'003104,'199100803,0
78,'003111,'199100803,30
79,'003128,'199100803,1000
80,'003203,'198900699,0
81,'003210,'198900699,30
82,'003227,'198900699,1000
83,'003302,'199900748,0
84,'003319,'199900748,1
85,'003401,'200500790,0
86,'003425,'200500790,60
87,'003500,'199800879,0
88,'003517,'199800879,30
89,'003524,'199800879,100
90,'003531,'199800879,60
91,'003609,'200700539,0
92,'003616,'200700539,30
93,'003623,'200700539,100
94,'003630,'200700539,500
95,'003647,'200700539,5
96,'003708,'200300589,0
97,'003715,'200300589,30
98,'003722,'200300589,100
99,'003807,'200708282,0
100,'003906,'200711920,0
101,'004002,'200100790,0
102,'004019,'200100790,60
103,'004101,'200100789,0
104,'004118,'200100789,60
105,'004200,'200704633,0
106,'004309,'200500779,0
107,'004316,'200500779,100
108,'004408,'200610992,0
109,'004415,'200610992,24
110,'004507,'198601918,0
111,'004514,'198601918,30
112,'004521,'198601918,100
113,'004538,'198601918,500
114,'004606,'198601917,0
115,'004613,'198601917,30
116,'004620,'198601917,500
117,'004705,'200604214,0
118,'004804,'200704295,0
119,'004903,'200200661,0
120,'004910,'200200661,1
121,'005009,'199100801,0
122,'005016,'199100801,30
123,'005023,'199100801,1000
124,'005108,'200610993,0
125,'005115,'200610993,28
126,'005207,'200703183,0
127,'005214,'200703183,28
128,'005306,'200702914,0
129,'005405,'199800895,0
130,'005412,'199800895,30
131,'005429,'199800895,300
132,'005504,'198900700,0
133,'005511,'198900700,1
134,'005528,'198900700,1
135,'005535,'198900700,1
136,'005542,'198900700,1
137,'005603,'198600458,0
138,'005610,'198600458,1
139,'005627,'198600458,1
140,'005634,'198600458,1
141,'005641,'198600458,1
142,'005658,'198600458,1
143,'005665,'198600458,1
144,'005702,'200707170,0
145,'005801,'200708197,0
146,'005900,'200709943,0
147,'006006,'200210115,0
148,'006013,'200210115,1
149,'006020,'200210115,5
150,'006105,'196700032,0
151,'006112,'196700032,1
152,'006204,'200400786,0
153,'006211,'200400786,1
154,'006228,'200400786,1
155,'006303,'200500789,0
156,'006310,'200500789,30
157,'006327,'200500789,100
158,'006402,'200704943,0
159,'006419,'200704943,30
160,'006426,'200704943,500
161,'006501,'200400788,0
162,'006518,'200400788,30
163,'006525,'200400788,100
164,'006600,'199800889,0
165,'006617,'199800889,30
166,'006624,'199800889,500
167,'006709,'200708758,0
168,'006808,'198600462,0
169,'006815,'198600462,1
170,'006822,'198600462,1
171,'006907,'198600457,0
172,'006914,'198600457,30
173,'006921,'198600457,100
174,'006938,'198600457,500
175,'007003,'199400670,0
176,'007010,'199400670,30
177,'007027,'199400670,100
178,'007034,'199400670,500
179,'007102,'200600178,0
180,'007201,'200607770,0
181,'007218,'200607770,60
182,'007225,'200607770,30
183,'007232,'200607770,300
184,'007300,'200700473,0
185,'007317,'200700473,30
186,'007324,'200700473,100
187,'007409,'200701044,0
188,'007416,'200701044,30
189,'007508,'200512191,0
190,'007515,'200512191,30
191,'007522,'200512191,100
192,'007607,'199800892,0
193,'007614,'199800892,1
194,'007621,'199800892,1
195,'007706,'199800893,0
196,'007713,'199800893,30
197,'007720,'199800893,500
198,'007805,'200500781,0
199,'007812,'200500781,30
200,'007829,'200500781,100
201,'007904,'198300389,0
202,'007911,'198300389,1
203,'007928,'198300389,1
204,'007935,'198300389,1
205,'007942,'198300389,1
206,'007959,'198300389,1
207,'007966,'198300389,1
208,'007973,'198300389,1
209,'007980,'198300389,1
210,'007997,'198300389,1
211,'008017,'198300389,1
212,'008024,'198300389,1
213,'008000,'200706088,0
214,'008109,'200706031,0
215,'008208,'200700824,0
216,'008215,'200700824,100
217,'008222,'200700824,500
218,'008307,'200610991,0
219,'008406,'199000804,0
220,'008413,'199000804,1
221,'008420,'199000804,1
222,'008505,'200200662,0
223,'008512,'200200662,10
224,'008529,'200200662,30
225,'008536,'200200662,500
226,'008604,'199300891,0
227,'008611,'199300891,30
228,'008628,'199300891,1000
229,'008703,'199600770,0
230,'008710,'199600770,30
231,'008727,'199600770,500
232,'008802,'199300892,0
233,'008819,'199300892,30
234,'008826,'199300892,1000
235,'008901,'199800888,0
236,'008918,'199800888,1
237,'009007,'199400666,0
238,'009014,'199400666,1
239,'009106,'199500613,0
240,'009113,'199500613,30
241,'009120,'199500613,100
242,'009137,'199500613,300
243,'009205,'200606426,0
244,'009212,'200606426,1
245,'009304,'200500784,0
246,'009403,'200709070,0
247,'009502,'200607772,0
248,'009601,'200607771,0
249,'009618,'200607771,30
250,'009625,'200607771,1000
251,'009700,'199400664,0
252,'009717,'199400664,30
253,'009724,'199400664,100
254,'009731,'199400664,500
255,'009809,'200703588,0
256,'009823,'200703588,60
257,'009908,'200709422,0
258,'010003,'199704625,0
259,'010102,'200707392,0
260,'010201,'200100785,0
261,'010218,'200100785,1
262,'010225,'200100785,10
263,'010300,'200708537,0
264,'010317,'200708537,100
265,'010324,'200708537,30
266,'010409,'200606413,0
267,'010416,'200606413,1
268,'010607,'200500788,0
269,'010614,'200500788,80
270,'010621,'200500788,60
271,'010638,'200500788,100
272,'010706,'200400793,0
273,'010713,'200400793,30
274,'010720,'200400793,60
275,'010805,'200400790,0
276,'010812,'200400790,30
277,'010829,'200400790,60
278,'010904,'200400791,0
279,'010911,'200400791,30
280,'010928,'200400791,60
281,'011000,'200400792,0
282,'011017,'200400792,30
283,'011024,'200400792,60
284,'011109,'200400787,0
285,'011116,'200400787,100
286,'011208,'200702205,0
287,'011307,'200702449,0
288,'011406,'196900131,0
289,'011413,'196900131,1
290,'011420,'196900131,1
291,'011505,'197200376,0
292,'011512,'197200376,30
293,'011529,'197200376,1000
294,'011604,'200100794,0
295,'011611,'200100794,1
296,'011703,'200100795,0
297,'011710,'200100795,500
298,'011727,'200100795,30
299,'011802,'200100792,0
300,'011819,'200100792,1
301,'011901,'200210575,0
302,'011918,'200210575,1
303,'011925,'200210575,1
304,'012007,'200705576,0
305,'012014,'200705576,1
306,'012106,'200703167,0
307,'012205,'200500780,0
308,'012212,'200500780,21
309,'012304,'200605388,0
310,'012403,'198200212,0
311,'012410,'198200212,1
312,'012427,'198200212,1
313,'012502,'200707760,0
314,'012601,'200400783,0
315,'012618,'200400783,30
316,'012625,'200400783,100
317,'012700,'199800884,0
318,'012717,'199800884,1
319,'012809,'199400677,0
320,'012816,'199400677,1
321,'012908,'200300587,0
322,'012915,'200300587,1
323,'013004,'200400794,0
324,'013011,'200400794,30
325,'013028,'200400794,500
326,'013103,'200300590,0
327,'013110,'200300590,30
328,'013127,'200300590,100
329,'013202,'200500785,0
330,'013226,'200500785,30
331,'013233,'200500785,60
332,'013400,'200712550,0
333,'013417,'200712550,1
334,'013509,'200800879,0
335,'013516,'200800879,60
336,'013608,'200600179,0
337,'013707,'200400784,0
338,'013905,'200712886,0
339,'013912,'200712886,300
340,'013929,'200712886,30
341,'014001,'200806294,0
342,'014018,'200806294,1
343,'014100,'200806913,0
344,'014117,'200806913,1
345,'014124,'200806913,1
346,'014209,'200805265,0
347,'014216,'200805265,10
348,'014223,'200805265,30
349,'014230,'200805265,100
350,'014247,'200805265,300
351,'014308,'200809125,0
352,'014315,'200809125,30
353,'014322,'200809125,100
354,'014407,'200501967,0
355,'014414,'200501967,500
356,'014421,'200501967,300
357,'014438,'200501967,30
358,'014506,'200801823,0
359,'014513,'200801823,4
360,'014605,'200501784,0
361,'014612,'200501784,1
362,'014629,'200501784,1
363,'014704,'200401688,0
364,'014711,'200401688,30
365,'014728,'200401688,200
366,'014803,'200800821,0
367,'014810,'200800821,30
368,'014827,'200800821,300
369,'014902,'200800820,0
370,'014919,'200800820,30
371,'014926,'200800820,300
372,'015008,'199702297,0
373,'015015,'199702297,30
374,'015022,'199702297,200
375,'015107,'200904343,0
376,'015114,'200904343,30
377,'015121,'200904343,100
378,'015206,'199900750,0
379,'015305,'200200658,0
380,'015404,'200200656,0
381,'015503,'199200759,0
382,'015701,'200300582,0
383,'015800,'200200657,0
384,'015909,'200800877,0
385,'015916,'200800877,1
386,'015923,'200800877,1
387,'016005,'199700966,0
388,'016104,'199700970,0
389,'016203,'199500617,0
390,'016302,'199300883,0
391,'016401,'200210785,0
392,'016500,'198400347,0
393,'016609,'200500778,0
394,'016708,'200300586,0
395,'016807,'199900740,0
396,'016906,'200300576,0
397,'017002,'200001123,0
398,'017101,'200300578,0
399,'017200,'200001121,0
400,'017309,'200308644,0
401,'017507,'200308646,0
402,'017606,'200500793,0
403,'017705,'200500792,0
404,'017903,'200308643,0
405,'018009,'200400795,0
406,'018108,'197400146,0
407,'018207,'200300585,0
408,'018306,'198400348,0
409,'018405,'200308645,0
410,'018900,'198300388,0
411,'019303,'200800435,0
412,'019402,'200807228,0
413,'019419,'200807228,30
414,'019426,'200807228,100
415,'019501,'200901515,0
416,'019600,'199200758,0
417,'019709,'199300896,0
418,'019907,'200907158,0
419,'019914,'200907158,28
420,'019921,'200907158,30
421,'020002,'197600200,0
422,'020101,'199300878,0
423,'020200,'199400665,0
424,'020309,'199400671,0
425,'020408,'199500614,0
426,'020507,'199800883,0
427,'020705,'199600772,0
428,'020804,'199300893,0
429,'020903,'199100800,0
430,'021108,'199403320,0
431,'021207,'199403321,0
432,'021306,'201000873,0
433,'021313,'201000873,1
434,'021405,'201001010,0
435,'021412,'201001010,30
436,'021504,'201001011,0
437,'021511,'201001011,30
438,'021603,'201001009,0
439,'021610,'201001009,30
440,'021702,'200908336,0
441,'021719,'200908336,28
442,'021801,'200908337,0
443,'021818,'200908337,28
444,'021900,'201003179,0
445,'021917,'201003179,1
446,'021924,'201003179,70
447,'022006,'201003180,0
448,'022013,'201003180,1
449,'022020,'201003180,70
450,'022105,'201003181,0
451,'022112,'201003181,1
452,'022129,'201003181,70
453,'022204,'201004767,0
454,'022211,'201004767,1
455,'022228,'201004767,1
456,'022235,'201004767,180
457,'022242,'201004767,1
458,'022259,'201004767,180
459,'022266,'201004767,1
460,'022273,'201004767,180
461,'022303,'201005078,0
462,'022310,'201005078,30
463,'022327,'201005078,100
464,'022402,'200811005,0
465,'022501,'201005800,0
466,'022518,'201005800,1
467,'022600,'201004767,0
468,'022617,'201004767,1
469,'022624,'201004767,180
470,'022709,'201004767,0
471,'022716,'201004767,1
472,'022723,'201004767,180
473,'022808,'201004767,0
474,'022815,'201004767,1
475,'022822,'201004767,180
476,'022907,'199700973,0
477,'023003,'199100795,0
478,'023102,'200905493,0
479,'023201,'200903742,0
480,'023300,'200903984,0
481,'023409,'200905643,0
482,'023508,'201005232,0
483,'023515,'201005232,1
484,'023607,'201103466,0
485,'023614,'201103466,100
486,'023621,'201103466,30
487,'023706,'201107277,0
488,'023713,'201107277,30
489,'023805,'201107292,0
490,'023812,'201107292,100
491,'023829,'201107292,10
492,'023904,'201109147,0
493,'023911,'201109147,30
494,'023928,'201109147,60
495,'023935,'201109147,100
496,'024000,'201109148,0
497,'024017,'201109148,30
498,'024024,'201109148,60
499,'024031,'201109148,100
500,'024109,'201105953,0
501,'024116,'201105953,60
502,'024208,'201105954,0
503,'024215,'201105954,60
504,'024307,'201110491,0
505,'024314,'201110491,60
506,'024406,'201110492,0
507,'024413,'201110492,60
508,'024604,'201202455,0
