,0,1,2
0,'000105,'200501052,0
1,'000204,'200709071,0
2,'000303,'200501075,0
3,'000402,'200501053,0
4,'000501,'200700849,0
5,'000518,'200700849,30
6,'000525,'200700849,500
7,'000600,'200702008,0
8,'000617,'200702008,1
9,'000709,'199801119,0
10,'000716,'199801119,1
11,'000723,'199801119,1
12,'000730,'199801119,1
13,'000808,'198200288,0
14,'000815,'198200288,1
15,'000822,'198200288,1
16,'000839,'198200288,1
17,'000907,'199301073,0
18,'001003,'200501066,0
19,'001102,'200501081,0
20,'001201,'199301089,0
21,'001218,'199301089,100
22,'001225,'199301089,500
23,'001232,'199301089,20
24,'001249,'199301089,30
25,'001300,'200501064,0
26,'001317,'200501064,500
27,'001409,'197800211,0
28,'001416,'197800211,1
29,'001423,'197800211,1
30,'001430,'197800211,1
31,'001447,'197800211,1
32,'001508,'200200852,0
33,'001607,'199701243,0
34,'001614,'199701243,1
35,'001621,'199701243,1
36,'001638,'199701243,1
37,'001645,'199701243,1
38,'001652,'199701243,1
39,'001669,'199701243,1
40,'001676,'199701243,1
41,'001683,'199701243,1
42,'001690,'199701243,1
43,'001706,'200501082,0
44,'001805,'199901040,0
45,'001812,'199901040,1
46,'001829,'199901040,1
47,'001904,'199801121,0
48,'001911,'199801121,1
49,'001928,'199801121,1
50,'001935,'199801121,1
51,'001942,'199801121,1
52,'001959,'199801121,1
53,'002000,'199801120,0
54,'002109,'199801113,0
55,'002116,'199801113,10
56,'002123,'199801113,1000
57,'002130,'199801113,10
58,'002208,'200606745,0
59,'002215,'200606745,1
60,'002222,'200606745,1
61,'002239,'200606745,1
62,'002246,'200606745,1
63,'002253,'200606745,1
64,'002260,'200606745,1
65,'002277,'200606745,1
66,'002307,'200606746,0
67,'002406,'200100936,0
68,'002413,'200100936,10
69,'002420,'200100936,10
70,'002437,'200100936,500
71,'002444,'200100936,1000
72,'002451,'200100936,100
73,'002468,'200100936,20
74,'002475,'200100936,30
75,'002482,'200100936,1000
76,'002505,'200704799,0
77,'002512,'200704799,1
78,'002529,'200704799,1
79,'002536,'200704799,1
80,'002604,'200300818,0
81,'002611,'200300818,1
82,'002703,'200200854,0
83,'002710,'200200854,1
84,'002727,'200200854,1
85,'002734,'200200854,1
86,'002802,'200308881,0
87,'002901,'200200861,0
88,'003007,'200501071,0
89,'003106,'199101003,0
90,'003113,'199101003,1
91,'003120,'199101003,1
92,'003137,'199101003,1
93,'003144,'199101003,1
94,'003151,'199101003,1
95,'003168,'199101003,1
96,'003205,'199101005,0
97,'003304,'200100931,0
98,'003311,'200100931,240
99,'003403,'200706763,0
100,'003502,'195900032,0
101,'003519,'195900032,30
102,'003526,'195900032,1000
103,'003601,'199500819,0
104,'003618,'199500819,1
105,'003625,'199500819,1
106,'003632,'199500819,1
107,'003649,'199500819,1
108,'003700,'200607812,0
109,'003809,'200200850,0
110,'003816,'200200850,30
111,'003823,'200200850,1000
112,'003908,'200401148,0
113,'003915,'200401148,1
114,'003922,'200401148,1
115,'003939,'200401148,1
116,'003946,'200401148,1
117,'003953,'200401148,1
118,'003960,'200401148,1
119,'004004,'200300834,0
120,'004103,'200300833,0
121,'004110,'200300833,1
122,'004127,'200300833,1
123,'004134,'200300833,1
124,'004141,'200300833,1
125,'004202,'198500564,0
126,'004226,'198500564,1
127,'004233,'198500564,1
128,'004240,'198500564,1
129,'004257,'198500564,1
130,'004264,'198500564,1
131,'004301,'200401116,0
132,'004400,'200501089,0
133,'004509,'198900851,0
134,'004608,'200100922,0
135,'004615,'200100922,30
136,'004622,'200100922,1000
137,'004639,'200100922,10
138,'004707,'200501087,0
139,'004806,'200501061,0
140,'004905,'200001369,0
141,'004912,'200001369,1
142,'004929,'200001369,1
143,'004936,'200001369,1
144,'005001,'200501068,0
145,'005100,'200600230,0
146,'005117,'200600230,10
147,'005209,'197800212,0
148,'005216,'197800212,100
149,'005223,'197800212,1000
150,'005230,'197800212,10
151,'005247,'197800212,100
152,'005254,'197800212,10
153,'005261,'197800212,1000
154,'005308,'200607817,0
155,'005315,'200607817,30
156,'005322,'200607817,200
157,'005407,'200607818,0
158,'005414,'200607818,30
159,'005421,'200607818,300
160,'005438,'200607818,200
161,'005506,'200704406,0
162,'005513,'200704406,90
163,'005520,'200704406,120
164,'005605,'200300819,0
165,'005704,'200401122,0
166,'005711,'200401122,180
167,'005728,'200401122,150
168,'005735,'200401122,120
169,'005742,'200401122,10
170,'005803,'197900219,0
171,'005810,'197900219,10
172,'005827,'197900219,1000
173,'005902,'200501058,0
174,'006008,'200600233,0
175,'006015,'200600233,100
176,'006022,'200600233,300
177,'006107,'200308882,0
178,'006114,'200308882,1
179,'006206,'200607811,0
180,'006305,'200501069,0
181,'006404,'200501104,0
182,'006503,'199100996,0
183,'006510,'199100996,2
184,'006602,'200702486,0
185,'006619,'200702486,1
186,'006701,'200711581,0
187,'006800,'200711582,0
188,'006817,'200711582,30
189,'006824,'200711582,300
190,'006909,'200501102,0
191,'006916,'200501102,200
192,'006923,'200501102,30
193,'006930,'200501102,500
194,'007005,'200605401,0
195,'007012,'200605401,90
196,'007104,'200605402,0
197,'007203,'200401129,0
198,'007302,'200401130,0
199,'007319,'200401130,1
200,'007326,'200401130,1
201,'007333,'200401130,1
202,'007401,'200401131,0
203,'007418,'200401131,1
204,'007425,'200401131,1
205,'007432,'200401131,1
206,'007449,'200401131,1
207,'007456,'200401131,1
208,'007500,'199701232,0
209,'007517,'199701232,120
210,'007609,'200300830,0
211,'007616,'200300830,30
212,'007623,'200300830,90
213,'007630,'200300830,300
214,'007708,'198900852,0
215,'007715,'198900852,1
216,'007807,'200607819,0
217,'007814,'200607819,1
218,'007821,'200607819,1
219,'007838,'200607819,1
220,'007845,'200607819,1
221,'007906,'200300825,0
222,'007913,'200300825,1
223,'007920,'200300825,1
224,'007937,'200300825,1
225,'008002,'200300817,0
226,'008019,'200300817,1
227,'008026,'200300817,1
228,'008033,'200300817,1
229,'008040,'200300817,1
230,'008057,'200300817,1
231,'008101,'200401119,0
232,'008200,'200200839,0
233,'008309,'198300468,0
234,'008316,'198300468,30
235,'008323,'198300468,60
236,'008330,'198300468,1000
237,'008408,'199801115,0
238,'008507,'200001378,0
239,'008514,'200001378,1
240,'008521,'200001378,100
241,'008538,'200001378,10
242,'008545,'200001378,20
243,'008552,'200001378,4
244,'008606,'199301093,0
245,'008613,'199301093,6
246,'008620,'199301093,12
247,'008637,'199301093,10
248,'008705,'200100921,0
249,'008712,'200100921,10
250,'008804,'200704247,0
251,'008903,'200703861,0
252,'009009,'200300813,0
253,'009016,'200300813,1
254,'009023,'200300813,1
255,'009108,'200300808,0
256,'009115,'200300808,150
257,'009207,'200600240,0
258,'009306,'199500820,0
259,'009313,'199500820,1
260,'009320,'199500820,1
261,'009337,'199500820,1
262,'009344,'199500820,1
263,'009405,'200607815,0
264,'009412,'200607815,1
265,'009429,'200607815,1
266,'009436,'200607815,1
267,'009504,'200300809,0
268,'009511,'200300809,1
269,'009603,'200501060,0
270,'009610,'200501060,1
271,'009627,'200501060,1
272,'009634,'200501060,1
273,'009702,'200501085,0
274,'009719,'200501085,1
275,'009801,'199701233,0
276,'009900,'200501088,0
277,'010005,'200501084,0
278,'010104,'200501101,0
279,'010203,'200200841,0
280,'010302,'200701165,0
281,'010319,'200701165,90
282,'010401,'199200958,0
283,'010418,'199200958,10
284,'010425,'199200958,100
285,'010500,'199000939,0
286,'010517,'199000939,10
287,'010524,'199000939,500
288,'010708,'200612304,0
289,'010807,'199100998,0
290,'010814,'199100998,10
291,'010821,'199100998,500
292,'010906,'200600236,0
293,'011002,'199500811,0
294,'011101,'200501093,0
295,'011200,'200501096,0
296,'011309,'197900215,0
297,'011316,'197900215,20
298,'011323,'197900215,100
299,'011408,'200707413,0
300,'011507,'199901060,0
301,'011514,'199901060,1
302,'011521,'199901060,1
303,'011538,'199901060,1
304,'011545,'199901060,1
305,'011552,'199901060,1
306,'011569,'199901060,1
307,'011576,'199901060,1
308,'011583,'199901060,1
309,'011606,'197800210,0
310,'011613,'197800210,100
311,'011620,'197800210,1000
312,'011637,'197800210,100
313,'011644,'197800210,10
314,'011705,'200200853,0
315,'011712,'200200853,20
316,'011804,'199400832,0
317,'011903,'199101000,0
318,'011910,'199101000,24
319,'011927,'199101000,60
320,'011934,'199101000,120
321,'012009,'200701219,0
322,'012108,'200710199,0
323,'012115,'200710199,30
324,'012122,'200710199,300
325,'012207,'200501062,0
326,'012214,'200501062,1
327,'012221,'200501062,1
328,'012238,'200501062,1
329,'012306,'198700657,0
330,'012313,'198700657,1
331,'012320,'198700657,1
332,'012405,'200501079,0
333,'012504,'199601012,0
334,'012603,'200600238,0
335,'012702,'200401136,0
336,'012801,'200401140,0
337,'012818,'200401140,1
338,'012825,'200401140,1
339,'012832,'200401140,1
340,'012849,'200401140,1
341,'012900,'200401141,0
342,'013006,'200401142,0
343,'013105,'200501090,0
344,'013204,'200600231,0
345,'013211,'200600231,1
346,'013303,'200401127,0
347,'013310,'200401127,1
348,'013327,'200401127,1
349,'013402,'200401128,0
350,'013419,'200401128,1
351,'013426,'200401128,1
352,'013501,'200200858,0
353,'013518,'200200858,2
354,'013525,'200200858,100
355,'013600,'200600228,0
356,'013709,'200501095,0
357,'013716,'200501095,10
358,'013723,'200501095,120
359,'013808,'200501057,0
360,'013907,'200607816,0
361,'014003,'200604161,0
362,'014010,'200604161,30
363,'014027,'200604161,100
364,'014034,'200604161,300
365,'014102,'200100923,0
366,'014119,'200100923,120
367,'014201,'198400439,0
368,'014218,'198400439,1
369,'014225,'198400439,1
370,'014232,'198400439,1
371,'014300,'197900217,0
372,'014317,'197900217,1
373,'014324,'197900217,1
374,'014331,'197900217,1
375,'014409,'200501049,0
376,'014508,'200300832,0
377,'014515,'200300832,1
378,'014522,'200300832,1
379,'014539,'200300832,1
380,'014546,'200300832,1
381,'014553,'200300832,1
