,0,1
0,'000101,'200005573
1,'000118,'200005573
2,'000125,'200005573
3,'000132,'200005573
4,'000200,'200005574
5,'000217,'200005574
6,'000224,'200005574
7,'000231,'200005574
8,'000309,'200600748
9,'000309,'200600748
10,'000408,'199904955
11,'000415,'199904955
12,'000422,'199904955
13,'000439,'199904955
14,'000507,'200604103
15,'000514,'200604103
16,'000521,'200604103
17,'000606,'200709967
18,'000613,'200709967
19,'000620,'200709967
20,'000637,'200709967
21,'000705,'200511908
22,'000712,'200511908
23,'000729,'200511908
24,'000804,'200600749
25,'000804,'200600749
26,'000811,'200600749
27,'000811,'200600749
28,'000828,'200600749
29,'000828,'200600749
30,'000903,'200104049
31,'000910,'200104049
32,'000927,'200104049
33,'000934,'200104049
34,'001009,'199904948
35,'001108,'200104046
36,'001207,'199904946
37,'001214,'199904946
38,'001221,'199904946
39,'001238,'199904946
40,'001245,'199904946
41,'001306,'199904946
42,'001313,'199904946
43,'001320,'199904946
44,'001337,'199904946
45,'001344,'199904946
46,'001405,'200404298
47,'001412,'200404298
48,'001429,'200404298
49,'001436,'200404298
50,'001504,'200404298
51,'001511,'200404298
52,'001528,'200404298
53,'001535,'200404298
54,'001603,'200604103
55,'001610,'200604103
56,'001627,'200604103
57,'001702,'199904946
58,'001719,'199904946
59,'001726,'199904946
60,'001733,'199904946
61,'001740,'199904946
62,'001801,'199904946
63,'001818,'199904946
64,'001825,'199904946
65,'001832,'199904946
66,'001849,'199904946
67,'001900,'200906923
68,'001917,'200906923
69,'001924,'200906923
70,'001931,'200906923
71,'002006,'201003743
72,'002013,'201003743
73,'002020,'201003743
74,'002105,'201004850
75,'002112,'201004850
76,'002129,'201004850
77,'002136,'201004850
78,'002204,'201004850
79,'002211,'201004850
80,'002228,'201004850
81,'002235,'201004850
82,'002303,'201400431
83,'002303,'201400431
84,'002402,'201507500
85,'002419,'201507500
86,'002501,'201507500
87,'002518,'201507500
