,0,1
0,'000106,'200109800
1,'000113,'200109800
2,'000120,'200109800
3,'000137,'200109800
4,'000205,'200109799
5,'000212,'200109799
6,'000229,'200109799
7,'000236,'200109799
8,'000304,'200109798
9,'000311,'200109798
10,'000328,'200109798
11,'000335,'200109798
12,'000403,'200210524
13,'000410,'200210524
14,'000427,'200210524
15,'000502,'200210523
16,'000519,'200210523
17,'000526,'200210523
18,'000601,'200104146
19,'000618,'200104146
20,'000618,'200104146
21,'000618,'200104146
22,'000700,'200005950
23,'000700,'200005950
24,'000717,'200005950
25,'000717,'200005950
26,'000809,'200005951
27,'000809,'200005951
28,'000816,'200005951
29,'000816,'200005951
30,'000908,'200005952
31,'000915,'200005952
32,'001004,'200005953
33,'001011,'200005953
34,'001103,'200005954
35,'001110,'200005954
36,'001202,'200005955
37,'001219,'200005955
38,'001301,'200503433
39,'001318,'200503433
40,'001318,'200503433
41,'001318,'200503433
42,'001400,'200503426
43,'001417,'200503426
44,'001509,'200503427
45,'001516,'200503427
46,'001608,'200104148
47,'001615,'200104148
48,'001707,'200104149
49,'001714,'200104149
50,'001806,'200104150
51,'001806,'200104150
52,'001813,'200104150
53,'001813,'200104150
54,'001905,'200503428
55,'001905,'200503428
56,'001912,'200503428
57,'001912,'200503428
58,'002001,'200503429
59,'002001,'200503429
60,'002018,'200503429
61,'002018,'200503429
62,'002100,'200503430
63,'002100,'200503430
64,'002117,'200503430
65,'002117,'200503430
66,'002209,'200503431
67,'002216,'200503431
68,'002308,'200104143
69,'002315,'200104143
70,'002407,'200104144
71,'002414,'200104144
72,'002506,'200005957
73,'002506,'200005957
74,'002513,'200005957
75,'002513,'200005957
76,'002605,'200104145
77,'002612,'200104145
78,'002704,'200005946
79,'002711,'200005946
80,'002803,'200005941
81,'002803,'200005941
82,'002810,'200005941
83,'002810,'200005941
84,'002902,'200005942
85,'002902,'200005942
86,'002919,'200005942
87,'002919,'200005942
88,'003008,'200005943
89,'003015,'200005943
90,'003107,'200005944
91,'003114,'200005944
92,'003206,'200005945
93,'003213,'200005945
94,'003305,'200005940
95,'003312,'200005940
96,'003404,'200104129
97,'003404,'200104129
98,'003411,'200104129
99,'003411,'200104129
100,'003503,'200104131
101,'003503,'200104131
102,'003510,'200104131
103,'003510,'200104131
104,'003602,'200104132
105,'003602,'200104132
106,'003619,'200104132
107,'003619,'200104132
108,'003701,'200104134
109,'003701,'200104134
110,'003718,'200104134
111,'003718,'200104134
112,'003800,'200104136
113,'003800,'200104136
114,'003817,'200104136
115,'003817,'200104136
116,'003909,'200104137
117,'003909,'200104137
118,'003916,'200104137
119,'003916,'200104137
120,'004005,'200503432
121,'004012,'200503432
122,'004104,'200511820
123,'004111,'200511820
124,'004203,'200511820
125,'004210,'200511820
126,'004302,'200511820
127,'004319,'200511820
128,'004401,'200511820
129,'004418,'200511820
130,'004500,'200511820
131,'004517,'200511820
132,'004609,'200511812
133,'004616,'200511812
134,'004708,'200511817
135,'004715,'200511817
136,'004807,'200511818
137,'004814,'200511818
138,'004906,'200511819
139,'004913,'200511819
140,'005002,'200511813
141,'005019,'200511813
142,'005101,'200511814
143,'005118,'200511814
144,'005200,'200511815
145,'005217,'200511815
146,'005309,'200511816
147,'005316,'200511816
148,'005408,'200104151
149,'005408,'200104151
150,'005415,'200104151
151,'005415,'200104151
152,'005507,'200104140
153,'005514,'200104140
154,'005606,'200104141
155,'005606,'200104141
156,'005613,'200104141
157,'005613,'200104141
158,'005705,'200503421
159,'005705,'200503421
160,'005712,'200503421
161,'005712,'200503421
162,'005804,'200503422
163,'005804,'200503422
164,'005811,'200503422
165,'005811,'200503422
166,'005903,'200503423
167,'005903,'200503423
168,'005910,'200503423
169,'005910,'200503423
170,'006009,'200503424
171,'006009,'200503424
172,'006016,'200503424
173,'006016,'200503424
174,'006108,'200503425
175,'006108,'200503425
176,'006115,'200503425
177,'006115,'200503425
178,'006207,'200604391
179,'006207,'200604391
180,'006214,'200604391
181,'006214,'200604391
182,'006306,'200503418
183,'006306,'200503418
184,'006313,'200503418
185,'006313,'200503418
186,'006405,'200503419
187,'006405,'200503419
188,'006412,'200503419
189,'006412,'200503419
190,'006504,'200503420
191,'006504,'200503420
192,'006511,'200503420
193,'006511,'200503420
194,'006603,'200104138
195,'006610,'200104138
196,'006702,'200005956
197,'006719,'200005956
198,'006801,'200109801
199,'006818,'200109801
200,'006825,'200109801
201,'006832,'200109801
