,0,1,2
0,'000108,'200302822,0
1,'000115,'200302822,1
2,'000122,'200302822,10
3,'000139,'200302822,15
4,'000146,'200302822,30
5,'000153,'200302822,50
6,'000160,'200302822,1
7,'000177,'200302822,10
8,'000184,'200302822,15
9,'000191,'200302822,30
10,'005110,'200302822,50
11,'005127,'200302822,1
12,'005134,'200302822,30
13,'000207,'200701819,0
14,'000214,'200701819,1
15,'000221,'200701819,1
16,'000306,'200713754,0
17,'000313,'200713754,50
18,'000320,'200713754,100
19,'000337,'200713754,200
20,'000344,'200713754,20
21,'000351,'200713754,30
22,'000368,'200713754,5
23,'000375,'200713754,10
24,'000382,'200713754,5
25,'000399,'200713754,10
26,'005219,'200713754,20
27,'005226,'200713754,30
28,'005233,'200713754,50
29,'005240,'200713754,100
30,'005257,'200713754,200
31,'005264,'200713754,5
32,'005271,'200713754,10
33,'005288,'200713754,20
34,'005295,'200713754,30
35,'006612,'200713754,50
36,'006629,'200713754,100
37,'006636,'200713754,200
38,'006643,'200713754,5
39,'006650,'200713754,10
40,'006667,'200713754,20
41,'006674,'200713754,30
42,'006681,'200713754,50
43,'006698,'200713754,100
44,'006711,'200713754,200
45,'000405,'200404292,0
46,'000412,'200404292,1
47,'000429,'200404292,1
48,'000436,'200404292,1
49,'000443,'200404292,1
50,'000504,'200709598,0
51,'000511,'200709598,5
52,'000528,'200709598,10
53,'000535,'200709598,20
54,'000542,'200709598,50
55,'000559,'200709598,30
56,'000566,'200709598,5
57,'000573,'200709598,10
58,'000580,'200709598,20
59,'000597,'200709598,30
60,'005318,'200709598,50
61,'005325,'200709598,5
62,'005332,'200709598,10
63,'005349,'200709598,20
64,'005356,'200709598,30
65,'005363,'200709598,50
66,'005370,'200709598,5
67,'005387,'200709598,10
68,'005394,'200709598,20
69,'006810,'200709598,30
70,'006827,'200709598,50
71,'006834,'200709598,5
72,'006841,'200709598,10
73,'006858,'200709598,20
74,'006865,'200709598,30
75,'006872,'200709598,50
76,'000603,'200800378,0
77,'000610,'200800378,50
78,'000627,'200800378,1
79,'000634,'200800378,1
80,'000641,'200800378,50
81,'000702,'200800378,0
82,'000719,'200800378,50
83,'000726,'200800378,1
84,'000733,'200800378,2
85,'000740,'200800378,1
86,'000757,'200800378,50
87,'000801,'200800378,0
88,'000818,'200800378,50
89,'000825,'200800378,1
90,'000832,'200800378,1
91,'000849,'200800378,50
92,'000900,'200800378,0
93,'000917,'200800378,10
94,'000924,'200800378,1
95,'000931,'200800378,1
96,'000948,'200800378,10
97,'001006,'200800378,0
98,'001013,'200800378,10
99,'001020,'200800378,1
100,'001037,'200800378,1
101,'001044,'200800378,10
102,'001105,'200901683,0
103,'001112,'200901683,1
104,'001129,'200901683,1
105,'001136,'200901683,1
106,'001143,'200901683,5
107,'001150,'200901683,10
108,'001167,'200901683,20
109,'001204,'200901684,0
110,'001211,'200901684,1
111,'001228,'200901684,1
112,'001235,'200901684,1
113,'001242,'200901684,1
114,'001303,'200005558,0
115,'001402,'200005559,0
116,'001419,'200005559,5
117,'001426,'200005559,10
118,'001433,'200005559,20
119,'001440,'200005559,50
120,'001457,'200005559,5
121,'001464,'200005559,10
122,'001471,'200005559,20
123,'001488,'200005559,50
124,'001501,'200005560,0
125,'001518,'200005560,5
126,'001525,'200005560,10
127,'001532,'200005560,20
128,'001549,'200005560,15
129,'001556,'200005560,5
130,'001563,'200005560,10
131,'001570,'200005560,15
132,'001587,'200005560,20
133,'001600,'200800378,0
134,'001617,'200800378,1
135,'001624,'200800378,1
136,'001709,'200800378,0
137,'001716,'200800378,1
138,'001723,'200800378,1
139,'001808,'200800378,0
140,'001815,'200800378,1
141,'001822,'200800378,1
142,'001907,'200800378,0
143,'001914,'200800378,1
144,'001921,'200800378,1
145,'002003,'200800378,0
146,'002010,'200800378,1
147,'002027,'200800378,1
148,'002102,'200800378,0
149,'002119,'200800378,1
150,'002126,'200800378,1
151,'002201,'200800378,0
152,'002218,'200800378,1
153,'002225,'200800378,1
154,'002300,'200800378,0
155,'002317,'200800378,1
156,'002324,'200800378,1
157,'002409,'200800378,0
158,'002416,'200800378,1
159,'002423,'200800378,1
160,'002508,'200800378,0
161,'002515,'200800378,1
162,'002522,'200800378,1
163,'002607,'200800378,0
164,'002614,'200800378,1
165,'002621,'200800378,1
166,'002638,'200800378,10
167,'002645,'200800378,20
168,'002652,'200800378,30
169,'002669,'200800378,1
170,'002676,'200800378,1
171,'002683,'200800378,10
172,'002690,'200800378,20
173,'005417,'200800378,30
174,'002706,'200800378,0
175,'002713,'200800378,1
176,'002720,'200800378,3
177,'002737,'200800378,1
178,'002805,'200800378,0
179,'002812,'200800378,1
180,'002829,'200800378,1
181,'002904,'200800378,0
182,'002911,'200800378,1
183,'002928,'200800378,1
184,'003000,'200800378,0
185,'003017,'200800378,1
186,'003024,'200800378,1
187,'003109,'200800378,0
188,'003116,'200800378,1
189,'003123,'200800378,10
190,'003130,'200800378,20
191,'003147,'200800378,30
192,'003154,'200800378,1
193,'003161,'200800378,10
