,0,1,2
0,'000100,'200301258,0
1,'000117,'200301258,60
2,'000209,'199701722,0
3,'000223,'199701722,240
4,'000230,'199701722,120
5,'000247,'199701722,240
6,'000254,'199701722,90
7,'000308,'200201410,0
8,'000407,'200201439,0
9,'000414,'200201439,30
10,'000421,'200201439,100
11,'000438,'200201439,100
12,'000445,'200201439,30
13,'000452,'200201439,30
14,'000469,'200201439,10
15,'000476,'200201439,100
16,'000506,'199101475,0
17,'000513,'199101475,1
18,'000520,'199101475,50
19,'000605,'199701731,0
20,'000612,'199701731,1
21,'000629,'199701731,10
22,'000704,'200201473,0
23,'000711,'200201473,1
24,'000728,'200201473,10
25,'000803,'199101447,0
26,'000810,'199101447,30
27,'000827,'199101447,10
28,'000834,'199101447,10
29,'000841,'199101447,30
30,'000858,'199101447,30
31,'000865,'199101447,1000
32,'000872,'199101447,30
33,'000902,'199101470,0
34,'000919,'199101470,1
35,'000926,'199101470,10
36,'000933,'199101470,1
37,'000940,'199101470,5
38,'000957,'199101470,10
39,'001008,'199101485,0
40,'001107,'199101480,0
41,'001114,'199101480,1
42,'001121,'199101480,10
43,'001206,'200201465,0
44,'001213,'200201465,1
45,'001220,'200201465,10
46,'001237,'200201465,1
47,'001244,'200201465,10
48,'001305,'198801221,0
49,'001312,'198801221,500
50,'001404,'200301272,0
51,'001411,'200301272,30
52,'001428,'200301272,30
53,'001435,'200301272,30
54,'001503,'200201462,0
55,'001510,'200201462,1
56,'001527,'200201462,50
57,'001602,'200101718,0
58,'001619,'200101718,1
59,'001626,'200101718,5
60,'001633,'200101718,10
61,'001640,'200101718,50
62,'001657,'200101718,10
63,'001701,'200101717,0
64,'001718,'200101717,1
65,'001725,'200101717,50
66,'001732,'200101717,1
67,'001749,'200101717,10
68,'001800,'199201622,0
69,'001817,'199201622,1
70,'001824,'199201622,5
71,'001831,'199201622,10
72,'001848,'199201622,50
73,'001855,'199201622,100
74,'001909,'199401188,0
75,'001916,'199401188,100
76,'001923,'199401188,300
77,'001930,'199401188,500
78,'001947,'199401188,1000
79,'002005,'199601505,0
80,'002012,'199601505,1
81,'002029,'199601505,50
82,'002036,'199601505,100
83,'002043,'199601505,1
84,'002050,'199601505,10
85,'002104,'199601505,0
86,'002111,'199601505,1
87,'002128,'199601505,10
88,'002203,'199601505,0
89,'002210,'199601505,1
90,'002227,'199601505,10
91,'002234,'199601505,50
92,'002241,'199601505,100
93,'002302,'199601491,0
94,'002319,'199601491,60
95,'002326,'199601491,100
96,'002333,'199601491,500
97,'002340,'199601491,1000
98,'002357,'199601491,60
99,'002364,'199601491,60
100,'002401,'200401772,0
101,'002418,'200401772,1
102,'002425,'200401772,200
103,'002432,'200401772,30
104,'002449,'200401772,10
105,'002456,'200401772,100
106,'002463,'200401772,50
107,'002500,'200110048,0
108,'002524,'200110048,30
109,'002531,'200110048,100
110,'002548,'200110048,30
111,'002555,'200110048,30
112,'002562,'200110048,10
113,'002609,'200607927,0
114,'002616,'200607927,100
115,'002708,'200301273,0
116,'002715,'200301273,100
117,'002722,'200301273,30
118,'002807,'200301294,0
119,'002906,'200401808,0
120,'003002,'200101709,0
121,'003101,'200101710,0
122,'003118,'200101710,1
123,'003125,'200101710,20
124,'003132,'200101710,1
125,'003149,'200101710,10
126,'003156,'200101710,1
127,'003163,'200101710,10
128,'003200,'199901561,0
129,'003606,'199401173,0
130,'003613,'199401173,30
131,'003620,'199401173,100
132,'003637,'199401173,100
133,'003644,'199401173,20
134,'003651,'199401173,20
135,'003668,'199401173,30
136,'003675,'199401173,30
137,'003682,'199401173,500
138,'003705,'199601495,0
139,'003712,'199601495,100
140,'003804,'198803041,0
141,'003811,'198803041,100
142,'003903,'198801228,0
143,'003910,'198801228,100
144,'003927,'198801228,100
145,'003934,'198801228,100
146,'004009,'200401778,0
147,'004016,'200401778,180
148,'004108,'199801567,0
149,'004115,'199801567,1
150,'004122,'199801567,1
151,'004139,'199801567,10
152,'004207,'200001883,0
153,'004306,'200201430,0
154,'004313,'200201430,1
155,'004337,'200201430,1
156,'004405,'200101672,0
157,'004504,'200401792,0
158,'004511,'200401792,100
159,'004528,'200401792,10
160,'004535,'200401792,100
161,'004542,'200401792,300
162,'004603,'200101683,0
163,'004610,'200101683,30
164,'004627,'200101683,100
165,'004634,'200101683,10
166,'004641,'200101683,300
167,'004702,'200410839,0
168,'004801,'199101486,0
169,'004818,'199101486,1
170,'004825,'199101486,5
171,'004832,'199101486,10
172,'004849,'199101486,50
173,'004856,'199101486,1
174,'004863,'199101486,10
175,'004900,'200201470,0
176,'005006,'200001927,0
177,'005105,'199201523,0
178,'005204,'200101715,0
