,0,1,2
0,'000107,'200600365,0
1,'000114,'200600365,90
2,'000206,'200706607,0
3,'000213,'200706607,1
4,'000305,'200409995,0
5,'000312,'200409995,1
6,'000404,'200409996,0
7,'000411,'200409996,1
8,'000503,'199504132,0
9,'000510,'199504132,1
10,'000527,'199504132,10
11,'000602,'199504132,0
12,'000619,'199504132,1
13,'000626,'199504132,10
14,'000701,'199504132,0
15,'000718,'199504132,1
16,'000725,'199504132,10
17,'000800,'200606989,0
18,'000817,'200606989,90
19,'000824,'200606989,180
20,'000909,'200501661,0
21,'000916,'200501661,90
22,'000923,'200501661,180
23,'001005,'200001937,0
24,'001104,'200409994,0
25,'001111,'200409994,1
26,'001203,'199901648,0
27,'001210,'199901648,1
28,'001302,'199601519,0
29,'001319,'199601519,1
30,'001326,'199601519,1
31,'001333,'199601519,1
32,'001609,'200308551,0
33,'001616,'200308551,30
34,'001623,'200308551,100
35,'001630,'200308551,30
36,'001708,'200301305,0
37,'001715,'200301305,100
38,'001807,'200702906,0
39,'001814,'200702906,30
40,'001821,'200702906,100
41,'001906,'200401815,0
42,'001913,'200401815,30
43,'001920,'200401815,100
44,'002002,'197500346,0
45,'002019,'197500346,30
46,'002026,'197500346,80
47,'002033,'197500346,120
48,'002040,'197500346,400
49,'002057,'197500346,1000
50,'002101,'199901644,0
51,'002118,'199901644,30
52,'002125,'199901644,60
53,'002132,'199901644,100
54,'002149,'199901644,200
55,'002156,'199901644,500
56,'002200,'199801576,0
57,'002217,'199801576,30
58,'002224,'199801576,60
59,'002231,'199801576,100
60,'002248,'199801576,200
61,'002255,'199801576,500
62,'002262,'199801576,100
63,'002279,'199801576,10
64,'002408,'200009497,0
65,'002415,'200009497,1
66,'002422,'200009497,90
67,'002439,'200009497,1
68,'002446,'200009497,5
69,'002453,'200009497,30
70,'002460,'200009497,60
71,'002477,'200009497,90
72,'002484,'200009497,1
73,'002606,'200101728,0
74,'002613,'200101728,90
75,'002705,'200607938,0
76,'002712,'200607938,30
77,'002729,'200607938,30
78,'002736,'200607938,30
79,'002804,'200603855,0
80,'002811,'200603855,1
81,'002828,'200603855,5
82,'002903,'199001355,0
83,'002910,'199001355,1
84,'002927,'199001355,1
85,'003504,'200711678,0
86,'003511,'200711678,1
87,'003603,'200711678,0
88,'003610,'200711678,1
89,'003702,'200711679,0
90,'003719,'200711679,1
91,'003801,'200711679,0
92,'003818,'200711679,1
93,'003900,'197300172,0
94,'003917,'197300172,30
95,'003924,'197300172,100
96,'003931,'197300172,500
97,'003948,'197300172,1000
98,'004013,'197500345,40
99,'004037,'197500345,500
100,'004105,'198100311,0
101,'004112,'198100311,1
102,'004129,'198100311,1
103,'004136,'198100311,1
104,'004143,'198100311,1
105,'004501,'200301301,0
106,'004518,'200301301,10
107,'004525,'200301301,500
108,'004532,'200301301,1000
109,'004600,'198801252,0
110,'004617,'198801252,1
111,'004624,'198801252,100
112,'004631,'198801252,1
113,'004648,'198801252,3
114,'004655,'198801252,6
115,'004662,'198801252,20
116,'004679,'198801252,100
117,'004686,'198801252,1
118,'004914,'198000305,50
119,'004921,'198000305,100
120,'004938,'198000305,500
121,'004945,'198000305,1000
122,'005003,'198000304,0
123,'005010,'198000304,30
124,'005027,'198000304,50
125,'005034,'198000304,100
126,'005041,'198000304,500
127,'005102,'200001948,0
128,'005119,'200001948,1
129,'005201,'197400277,0
130,'005218,'197400277,30
131,'005225,'197400277,100
132,'005232,'197400277,250
133,'005249,'197400277,500
134,'005256,'197400277,1000
135,'005263,'197400277,500
136,'005300,'200401816,0
137,'005317,'200401816,30
138,'005324,'200401816,100
139,'005331,'200401816,500
140,'005409,'199201633,0
141,'005416,'199201633,1
142,'005423,'199201633,1
143,'005430,'199201633,1
144,'005447,'199201633,1
145,'005508,'200001951,0
146,'005515,'200001951,1
147,'005522,'200001951,1
148,'005713,'197700265,30
149,'005720,'197700265,40
150,'005737,'197700265,80
151,'005744,'197700265,120
152,'005751,'197700265,400
153,'005768,'197700265,1000
154,'005805,'199601520,0
155,'005812,'199601520,10
156,'005829,'199601520,50
157,'005836,'199601520,100
158,'005843,'199601520,500
159,'005850,'199601520,500
160,'006000,'200501662,0
161,'006017,'200501662,180
162,'006024,'200501662,90
