,0,1
0,'000107,'200713706
1,'000114,'200713706
2,'000114,'200713706
3,'000114,'200713706
4,'000114,'200713706
5,'000114,'200713706
6,'000114,'200713706
7,'000114,'200713706
8,'000114,'200713706
9,'000114,'200713706
10,'000121,'200713706
11,'000121,'200713706
12,'000121,'200713706
13,'000121,'200713706
14,'000121,'200713706
15,'000121,'200713706
16,'000121,'200713706
17,'000121,'200713706
18,'000138,'200713706
19,'000138,'200713706
20,'000138,'200713706
21,'000138,'200713706
22,'000138,'200713706
23,'000138,'200713706
24,'000138,'200713706
25,'000138,'200713706
26,'000138,'200713706
27,'000145,'200713706
28,'000145,'200713706
29,'000145,'200713706
30,'000145,'200713706
31,'000145,'200713706
32,'000145,'200713706
33,'000145,'200713706
34,'000145,'200713706
35,'000206,'201501851
36,'000213,'201501851
37,'000213,'201501851
38,'000213,'201501851
39,'000213,'201501851
40,'000213,'201501851
41,'000220,'201501851
42,'000220,'201501851
43,'000220,'201501851
44,'000220,'201501851
45,'000220,'201501851
46,'000237,'201501851
47,'000237,'201501851
48,'000237,'201501851
49,'000237,'201501851
50,'000237,'201501851
51,'000237,'201501851
52,'000244,'201501851
53,'000244,'201501851
54,'000244,'201501851
55,'000244,'201501851
56,'000244,'201501851
57,'000244,'201501851
58,'000251,'201501851
59,'000251,'201501851
60,'000251,'201501851
61,'000251,'201501851
62,'000251,'201501851
63,'000251,'201501851
64,'000305,'200209852
65,'000312,'200209852
66,'000329,'200209852
67,'000336,'200209852
