,0,1,2
0,'000105,'199806502,0
1,'000112,'199806502,100
2,'000204,'199604749,0
3,'000211,'199604749,1
4,'000303,'199604748,0
5,'000310,'199604748,1
6,'000327,'199604748,10
7,'000402,'199304198,0
8,'000419,'199304198,400
9,'000501,'199304201,0
10,'000518,'199304201,1
11,'000525,'199304201,1000
12,'000600,'199704351,0
13,'000617,'199704351,1
14,'000709,'199704352,0
15,'000716,'199704352,1
16,'000808,'199304197,0
17,'000815,'199304197,1
18,'000907,'199304205,0
19,'000914,'199304205,1
20,'000921,'199304205,30
21,'001003,'199704349,0
22,'001010,'199704349,100
23,'001102,'199604750,0
24,'001119,'199604750,100
25,'001126,'199604750,200
26,'001201,'199604747,0
27,'001218,'199604747,100
28,'001300,'199304202,0
29,'001317,'199304202,100
30,'001409,'199704350,0
31,'001416,'199704350,300
32,'001508,'199304196,0
33,'001515,'199304196,84
34,'001607,'199304195,0
35,'001614,'199304195,40
36,'001706,'199304200,0
37,'001713,'199304200,200
38,'001720,'199304200,300
39,'001737,'199304200,500
40,'001744,'199304200,400
41,'001751,'199304200,120
42,'001768,'199304200,240
43,'001805,'199304199,0
44,'001904,'200210345,0
45,'001911,'200210345,5
46,'001928,'200210345,10
