,0,1
0,'000101,'200300664
1,'000118,'200300664
2,'000200,'199200813
3,'000217,'199200813
4,'000309,'199701074
5,'000316,'199701074
6,'000408,'200300667
7,'000415,'200300667
8,'000507,'200500904
9,'000514,'200500904
10,'000606,'201508202
11,'000606,'201508202
12,'000613,'201508202
13,'000613,'201508202
14,'000705,'201600518
15,'000712,'201600518
16,'000804,'201600517
17,'000811,'201600517
18,'000903,'201307639
19,'000903,'201307639
20,'000903,'201307639
21,'000910,'201307639
22,'000910,'201307639
23,'000910,'201307639
24,'001009,'201600366
25,'001016,'201600366
26,'001108,'201307005
27,'001115,'201307005
28,'001207,'200901338
29,'001306,'201405266
30,'001313,'201405266
31,'001313,'201405266
32,'001313,'201405266
33,'001405,'200902223
34,'001504,'201309038
35,'001511,'201309038
36,'001603,'201601900
37,'001603,'201601900
38,'001603,'201601900
39,'001702,'201602936
40,'001702,'201602936
41,'001702,'201602936
42,'001801,'201602937
43,'001801,'201602937
44,'001801,'201602937
45,'001900,'201602956
46,'001917,'201602956
47,'001917,'201602956
48,'001917,'201602956
49,'001924,'201602956
50,'002006,'201708062
51,'002013,'201708062
52,'002020,'201708062
53,'002037,'201708062
54,'002037,'201708062
55,'002037,'201708062
56,'002105,'201800970
57,'002204,'201800971
58,'002204,'201800971
59,'002303,'201801373
60,'002402,'201804975
61,'002419,'201804975
62,'002501,'201903110
63,'002600,'201803931
64,'002709,'201307299
65,'002709,'201307299
66,'002709,'201307299
67,'002716,'201307299
68,'002716,'201307299
69,'002716,'201307299
70,'002723,'201307299
71,'002723,'201307299
72,'002723,'201307299
73,'002808,'200806971
74,'002907,'201605104
75,'002907,'201605104
76,'002907,'201605104
77,'003003,'201602584
78,'003102,'201603955
79,'003102,'201603955
80,'003102,'201603955
81,'003119,'201603955
82,'003119,'201603955
83,'003119,'201603955
84,'003201,'201603778
85,'003201,'201603778
86,'003201,'201603778
87,'003300,'201605133
88,'003317,'201605133
89,'003409,'201506754
90,'003416,'201506754
91,'003508,'201308177
92,'003508,'201308177
93,'003508,'201308177
94,'003607,'201307087
95,'003614,'201307087
96,'003706,'202000544
97,'003713,'202000544
98,'003805,'201804192
99,'003812,'201804192
100,'003829,'201804192
101,'003836,'201804192
102,'003904,'201310042
103,'003904,'201310042
104,'003904,'201310042
105,'003911,'201310042
106,'003911,'201310042
107,'003911,'201310042
108,'004000,'200806972
109,'004109,'201603285
110,'004109,'201603285
111,'004109,'201603285
112,'004208,'201603286
113,'004208,'201603286
114,'004208,'201603286
115,'004307,'202000961
116,'004314,'202000961
117,'004321,'202000961
118,'004406,'200806973
119,'004505,'201603777
120,'004505,'201603777
121,'004505,'201603777
122,'004604,'201603779
123,'004604,'201603779
124,'004604,'201603779
125,'004703,'201604298
126,'004703,'201604298
127,'004703,'201604298
