,0,1
0,'000106,'200811812
1,'000113,'200811812
2,'000120,'200811812
3,'000137,'200811812
4,'000205,'200811812
5,'000212,'200811812
6,'000229,'200811812
7,'000236,'200811812
8,'000304,'200811812
9,'000311,'200811812
10,'000403,'200811812
11,'000502,'200811812
12,'000519,'200811812
13,'000526,'200811812
14,'000533,'200811812
15,'000540,'200811812
16,'000601,'200811812
17,'000618,'200811812
18,'000625,'200811812
19,'000632,'200811812
20,'000700,'200811812
21,'000717,'200811812
22,'000724,'200811812
23,'000809,'200811812
24,'000816,'200811812
25,'000908,'200811812
26,'000915,'200811812
27,'000922,'200811812
28,'000939,'200811812
29,'001004,'200811812
30,'001011,'200811812
31,'001028,'200811812
32,'001103,'200900313
33,'001110,'200900313
34,'001127,'200900313
35,'001202,'200900313
36,'001301,'200900313
37,'001318,'200901177
38,'001325,'200901177
39,'001332,'200902791
40,'001349,'200902791
41,'001400,'200901575
42,'001417,'200901575
43,'001424,'200901575
44,'001431,'200904370
45,'001509,'200904370
46,'001516,'200904370
47,'001523,'200904370
48,'001530,'200904370
49,'001547,'200904370
50,'001608,'200904370
51,'001615,'200904370
52,'001622,'200904370
53,'001639,'200905089
54,'001707,'200905089
55,'001714,'200905090
56,'001721,'200905090
57,'001738,'199800868
58,'001806,'197500182
59,'001813,'199900718
60,'001820,'198900675
61,'001837,'197600198
62,'001844,'197600198
63,'001905,'197300106
64,'001912,'197400142
65,'001929,'197400142
66,'001936,'198400321
67,'001943,'198400321
68,'002001,'200300552
69,'002018,'198900652
70,'002025,'197500178
71,'002032,'198600439
72,'002049,'200300542
73,'002100,'200300542
74,'002117,'198900644
75,'002124,'198900657
76,'002209,'198900657
77,'002216,'198900646
78,'002308,'199100741
79,'002315,'197600195
80,'002322,'200300549
81,'002339,'200300549
82,'002407,'200200616
83,'002506,'200200616
84,'002605,'199700938
85,'002612,'198400319
86,'002629,'200300527
87,'002636,'199900712
88,'002704,'199900712
89,'002711,'198900676
90,'002902,'198400320
91,'002919,'200300544
92,'003008,'197500177
93,'003107,'200300529
94,'003114,'200200626
95,'003206,'200300550
96,'003213,'197200112
97,'003305,'199100740
98,'003404,'39
99,'003411,'39
100,'003428,'200906099
101,'003435,'200906099
102,'003442,'116
103,'003459,'116
104,'003503,'152
105,'003510,'152
106,'003527,'165
107,'003534,'165
108,'003541,'165
109,'003602,'429
110,'003619,'429
111,'003626,'429
112,'003701,'199500583
113,'003718,'199600752
114,'003725,'199700927
115,'003732,'1036
116,'003749,'1036
117,'003800,'200300535
118,'003817,'200300535
119,'003824,'1944
120,'003909,'1944
121,'004005,'1945
122,'004012,'1945
123,'004029,'1946
124,'004036,'1946
125,'004043,'1947
126,'004104,'1947
127,'004111,'198600434
128,'004128,'198600434
129,'004203,'198600435
130,'004210,'198900637
131,'004302,'198900642
132,'004401,'198900643
133,'004418,'198900645
134,'004425,'198900651
135,'004500,'198900653
136,'004517,'198900654
137,'004524,'198900655
138,'004609,'198900656
139,'004616,'199100753
140,'004623,'1961
141,'004630,'1961
142,'004708,'1962
143,'004715,'1962
144,'004722,'199700931
145,'004807,'199800857
146,'004814,'199900710
147,'004821,'199900711
148,'004838,'1968
149,'004845,'1968
150,'004906,'199800869
151,'004913,'200500745
152,'004920,'200500773
153,'004937,'200808796
154,'005002,'200808796
155,'005019,'200808796
156,'005026,'200808796
157,'005033,'200808796
158,'005040,'200808796
159,'005057,'200808796
160,'005064,'200808796
161,'005071,'200808796
162,'005101,'200908862
163,'005118,'200908862
164,'005125,'201000894
165,'005200,'201000894
166,'005217,'201000894
167,'005224,'201000894
168,'005309,'201001418
169,'005316,'201001418
170,'005323,'201001418
171,'005330,'201001418
172,'005408,'201001418
173,'005507,'201001393
174,'005606,'201001393
175,'005613,'201001393
176,'005620,'201001393
177,'005637,'201001393
178,'005705,'201001393
179,'005712,'201001393
180,'005729,'201002062
181,'005736,'201002062
182,'005743,'201002062
183,'005804,'201002062
184,'005811,'201001681
185,'005828,'201001681
186,'005903,'201001681
187,'005910,'201001681
188,'005927,'201002105
189,'005934,'201002105
190,'005941,'201002643
191,'005958,'201002643
192,'005965,'201002644
193,'006009,'201002644
194,'006016,'201002644
195,'006023,'201002644
196,'006030,'201003150
197,'006047,'201003150
198,'006108,'201003150
199,'006115,'201003150
200,'006122,'201003150
201,'006139,'201003150
202,'006146,'201003152
203,'006153,'201003152
204,'006207,'201003152
205,'006214,'201003152
206,'006221,'201003152
207,'006306,'201003153
208,'006313,'201003153
209,'006320,'201003153
210,'006405,'201003153
211,'006412,'201003153
212,'006429,'201003218
213,'006436,'201003218
214,'006443,'201003988
215,'006504,'201003988
216,'006511,'201003988
217,'006528,'201003988
218,'006603,'201003989
219,'006610,'201003989
220,'006627,'201003990
221,'006702,'201003990
222,'006719,'201003990
223,'006726,'201003990
224,'006801,'201004770
225,'006818,'201004770
226,'006825,'201005060
227,'006900,'201005060
228,'007006,'201005757
229,'007013,'201005757
230,'007020,'201005757
231,'007037,'201005757
232,'007105,'201005757
233,'007112,'201005757
234,'007129,'201007235
235,'007136,'201007235
236,'007204,'201007235
237,'007211,'201007235
238,'007303,'201007235
239,'007310,'201007235
240,'007402,'201007235
241,'007419,'201007236
242,'007426,'201007236
243,'007433,'201007236
244,'007501,'201007236
245,'007518,'201007236
246,'007525,'201007236
247,'007600,'201007236
248,'007617,'201007568
249,'007624,'201007568
250,'007709,'201007568
251,'007808,'201007568
252,'007815,'201007568
253,'007822,'201007568
254,'007907,'200811219
255,'007914,'200811219
256,'007921,'200900315
257,'007938,'200908027
258,'008003,'200908027
259,'008010,'200811748
260,'008027,'200811748
261,'008102,'200811749
262,'008201,'200811749
263,'008218,'200901135
264,'008225,'200901135
265,'008300,'200901135
266,'008409,'200902091
267,'008416,'200902091
268,'008423,'200903729
269,'008430,'200903729
270,'008508,'200908056
271,'008607,'200908056
272,'008614,'200908050
273,'008621,'200908050
274,'008638,'201100822
275,'008645,'201100822
276,'008706,'201100822
277,'008713,'201100822
278,'008720,'201100822
279,'008737,'201100822
280,'008805,'201100822
281,'008812,'201100822
282,'008829,'201100822
283,'008836,'201100823
284,'008904,'201100823
285,'008911,'201100823
286,'008928,'201100823
287,'008935,'201100825
288,'008942,'201100825
289,'009000,'201100825
290,'009109,'201100825
291,'009208,'201100825
292,'009215,'201100825
293,'009222,'201100825
294,'009239,'201100825
295,'009246,'201100825
296,'009253,'201100825
297,'009260,'201100825
298,'009307,'201100824
299,'009406,'201100824
300,'009413,'201101853
301,'009420,'201101853
302,'009437,'201101853
303,'009505,'201101853
304,'009512,'201101853
305,'009529,'201101853
306,'009536,'201101853
307,'009604,'201101853
308,'009611,'201101853
309,'009628,'201101853
310,'009703,'201101853
311,'009710,'201101853
312,'009802,'201101853
313,'009819,'201101853
314,'009826,'200803386
315,'009833,'200803386
316,'009840,'200803386
317,'009857,'200803386
318,'009901,'200803386
319,'009918,'200803386
320,'009925,'201102619
321,'010006,'201102619
322,'010105,'201102619
323,'010204,'201102619
324,'010211,'201102619
325,'010228,'201102619
326,'010235,'201102619
327,'010242,'201102619
328,'010303,'201102619
329,'010402,'201102755
330,'010419,'201102755
331,'010426,'201102755
332,'010433,'201102755
333,'010440,'201102755
334,'010501,'201102755
335,'010600,'201102755
336,'010617,'201102755
337,'010624,'201102755
338,'010709,'201103511
339,'010716,'201103511
340,'010723,'201103511
341,'010808,'201103511
342,'010907,'201103511
343,'011003,'201103511
344,'011102,'201103511
345,'011119,'201103511
346,'011126,'201103511
347,'011133,'201103511
348,'011201,'201103511
349,'011300,'201103511
350,'011317,'201103511
351,'011324,'201103511
352,'011409,'201103511
353,'011416,'201103511
354,'011423,'201103470
355,'011508,'201103470
356,'011515,'201103470
357,'011522,'201103470
358,'011607,'201103470
359,'011614,'201103470
360,'011621,'201103470
361,'011706,'201103470
362,'011713,'201103470
363,'011720,'201103990
364,'011805,'201103990
365,'011812,'201104476
366,'011829,'201104476
367,'011904,'201104476
368,'011911,'201104476
369,'011928,'201104798
370,'012000,'201104798
371,'012017,'201104798
372,'012024,'201104798
373,'012031,'201104798
374,'012109,'201104798
375,'012208,'201104798
376,'012215,'201104798
377,'012222,'201104798
378,'012307,'201104798
379,'012314,'201104798
380,'012321,'201104798
381,'012338,'201104798
382,'012406,'201104798
383,'012413,'201104798
384,'012437,'201107518
385,'012444,'201107518
386,'012505,'201107518
387,'012512,'201107518
388,'012536,'201107518
389,'012543,'201107518
390,'012550,'201107518
391,'012604,'201107518
392,'012611,'201107202
393,'012628,'201107202
394,'012635,'201107202
395,'012703,'201107202
396,'012710,'201107202
397,'012727,'201107202
398,'012734,'201107202
399,'012802,'201107202
400,'012819,'201108888
401,'012826,'201108888
402,'012901,'201108889
403,'012918,'201108889
404,'013007,'201107306
405,'013106,'201107306
406,'013113,'201107306
407,'013120,'201107306
408,'013205,'201110120
409,'013212,'201110120
410,'013229,'201109881
411,'013236,'201109881
412,'013243,'201109881
