,0,1,2
0,'000101,'200607953,0
1,'000118,'200607953,300
2,'000125,'200607953,1
3,'000200,'200401889,0
4,'000217,'200401889,300
5,'000224,'200401889,30
6,'000309,'200410857,0
7,'000316,'200410857,100
8,'000323,'200410857,30
9,'000408,'200201550,0
10,'000415,'200201550,1
11,'000422,'200201550,1
12,'000507,'200704258,0
13,'000514,'200704258,100
14,'000606,'200704313,0
15,'000613,'200704313,100
16,'000705,'200704304,0
17,'000712,'200704304,100
18,'000804,'200704269,0
19,'000811,'200704269,100
20,'000903,'200710104,0
21,'000910,'200710104,100
22,'001009,'200501723,0
23,'001016,'200501723,1
24,'001108,'200201551,0
25,'001115,'200201551,1
26,'001207,'200301363,0
27,'001214,'200301363,180
28,'001306,'200201555,0
29,'001320,'200201555,120
30,'001405,'200607950,0
31,'001412,'200607950,1
32,'001429,'200607950,6
33,'001504,'200706530,0
34,'001511,'200706530,100
35,'001528,'200706530,30
36,'001535,'200706530,500
37,'001603,'200501739,0
38,'001610,'200501739,1
39,'001702,'200201575,0
40,'001719,'200201575,10
41,'001801,'200707797,0
42,'001818,'200707797,100
43,'001825,'200707797,30
44,'001832,'200707797,300
45,'001900,'200702534,0
46,'001917,'200702534,28
47,'001924,'200702534,28
48,'002006,'200702545,0
49,'002013,'200702545,28
50,'002020,'200702545,28
51,'002105,'200702259,0
52,'002112,'200702259,100
53,'002129,'200702259,30
54,'002136,'200702259,500
55,'002204,'200607954,0
56,'002211,'200607954,7
57,'002303,'200301368,0
58,'002310,'200301368,10
59,'002327,'200301368,20
60,'002402,'200501750,0
61,'002419,'200501750,100
62,'002426,'200501750,30
63,'002433,'200501750,300
64,'002440,'200501750,30
65,'002501,'200607958,0
66,'002518,'200607958,100
67,'002525,'200607958,30
68,'002532,'200607958,300
69,'002549,'200607958,30
70,'002600,'200607957,0
71,'002617,'200607957,100
72,'002624,'200607957,30
73,'002631,'200607957,300
74,'002648,'200607957,30
75,'002709,'200704423,0
76,'002716,'200704423,1
77,'002723,'200704423,1
78,'002808,'200501741,0
79,'002815,'200501741,1
80,'002822,'200501741,1
81,'002839,'200501741,1
82,'002846,'200501741,1
83,'002853,'200501741,1
84,'002907,'200101858,0
85,'002914,'200101858,100
86,'002921,'200101858,100
87,'003003,'200201578,0
88,'003010,'200201578,120
89,'003102,'200501732,0
90,'003119,'200501732,500
91,'003201,'200501728,0
92,'003218,'200501728,500
93,'003300,'200600378,0
94,'003317,'200600378,500
95,'003409,'200201557,0
96,'003416,'200201557,180
97,'003508,'200702312,0
98,'003515,'200702312,100
99,'003522,'200702312,30
100,'003539,'200702312,300
101,'003607,'200201547,0
102,'003614,'200201547,1
103,'003706,'200101873,0
104,'003713,'200101873,180
105,'003720,'200101873,300
106,'003737,'200101873,90
107,'003744,'200101873,10
108,'003751,'200101873,600
109,'003805,'200101853,0
110,'003829,'200101853,120
111,'003904,'200501748,0
112,'003911,'200501748,1
113,'004000,'200002126,0
114,'004017,'200002126,1
115,'004024,'200002126,1
116,'004109,'200201581,0
