,0,1,2
0,'000102,'200210346,0
1,'000119,'200210346,1
2,'000126,'200210346,50
3,'000201,'200308125,0
4,'000218,'200308125,1
5,'000300,'200308126,0
6,'000317,'200308126,1
7,'000409,'200410455,0
8,'000416,'200410455,1
9,'000423,'200410455,50
10,'000508,'200713738,0
11,'000515,'200713738,1
12,'000522,'200713738,50
13,'000607,'200511361,0
14,'000614,'200511361,10
15,'000621,'200511361,30
16,'000706,'200803296,0
17,'000713,'200803296,1
18,'000720,'200803296,2
19,'000805,'200803297,0
20,'000812,'200803297,1
21,'000829,'200803297,2
22,'000904,'200603955,0
23,'000911,'200603955,1
24,'001000,'200511362,0
25,'001017,'200511362,1
26,'001109,'200902433,0
27,'001116,'200902433,1
28,'001123,'200902433,1
29,'001208,'200806321,0
30,'001307,'200610739,0
31,'001406,'200704645,0
