,0,1,2
0,'000109,'200611516,0
1,'000116,'200611516,60
2,'000208,'199604692,0
3,'000215,'199604692,1
4,'000307,'199604692,0
5,'000314,'199604692,1
6,'000406,'199604693,0
7,'000413,'199604693,5
8,'000505,'200711535,0
9,'000604,'200603858,0
10,'000611,'200603858,1
11,'000628,'200603858,10
12,'000703,'200603856,0
13,'000710,'200603856,12
14,'000727,'200603856,24
15,'000734,'200603856,12
16,'000741,'200603856,24
17,'000802,'200603857,0
18,'000819,'200603857,12
19,'000826,'200603857,24
20,'000833,'200603857,12
21,'000840,'200603857,24
22,'000901,'200511037,0
23,'000918,'200511037,36
24,'001007,'200511034,0
25,'001014,'200511034,36
26,'001106,'199806462,0
27,'001113,'199806462,7
28,'001120,'199806462,1
29,'001205,'199806463,0
30,'001212,'199806463,7
31,'001229,'199806463,1
32,'001304,'199806464,0
33,'001311,'199806464,7
34,'001328,'199806464,1
35,'001403,'199806451,0
36,'001410,'199806451,7
37,'001502,'199806452,0
38,'001519,'199806452,7
39,'001601,'200511036,0
40,'001618,'200511036,30
41,'001700,'199806458,0
42,'001717,'199806458,1
43,'001724,'199806458,10
44,'001809,'200108764,0
45,'001816,'200108764,10
46,'001823,'200108764,98
47,'001830,'200108764,14
48,'001847,'200108764,14
49,'001908,'200703598,0
50,'001915,'200703598,98
51,'001922,'200703598,28
52,'002004,'200410067,0
53,'002011,'200410067,28
54,'002103,'200108763,0
55,'002110,'200108763,14
56,'002127,'200108763,98
57,'002134,'200108763,30
58,'002202,'199806465,0
59,'002219,'199806465,1
60,'002301,'199806461,0
61,'002318,'199806461,1
62,'002325,'199806461,1
63,'002400,'200710625,0
64,'002417,'200710625,1
65,'002509,'200307812,0
66,'002516,'200307812,14
67,'002523,'200307812,98
68,'002530,'200307812,200
69,'002608,'199304286,0
70,'002615,'199304286,1
71,'002707,'200710212,0
72,'002714,'200710212,28
73,'002806,'200710213,0
74,'002813,'200710213,28
75,'002905,'200108760,0
76,'002912,'200108760,28
77,'003001,'199604694,0
78,'003018,'199604694,28
79,'003100,'199403111,0
80,'003117,'199403111,28
81,'003209,'200708787,0
82,'003216,'200708787,1
83,'003308,'199906922,0
84,'003407,'199906921,0
85,'003506,'199203373,0
86,'003513,'199203373,1
87,'003605,'199806460,0
88,'003612,'199806460,1
89,'003704,'199203370,0
90,'003711,'199203370,1
91,'003803,'199203374,0
92,'003810,'199203374,1
93,'003827,'199203374,5
94,'003902,'200108775,0
95,'003919,'200108775,1
96,'003926,'200108775,12
97,'004008,'200307807,0
98,'004015,'200307807,50
99,'004022,'200307807,120
100,'004107,'200307806,0
101,'004114,'200307806,50
102,'004121,'200307806,120
103,'004206,'200108784,0
104,'004213,'200108784,1
105,'004305,'200108778,0
106,'004312,'200108778,1
107,'004329,'200108778,1
108,'004404,'200108783,0
109,'004411,'200108783,1
110,'004428,'200108783,5
111,'004435,'200108783,20
112,'004503,'200108777,0
113,'004602,'200307797,0
114,'004619,'200307797,1
115,'004701,'200709383,0
116,'004800,'200709386,0
117,'004909,'200512232,0
118,'004916,'200512232,1
119,'005005,'200512231,0
120,'005012,'200512231,1
121,'005104,'200512230,0
122,'005111,'200512230,1
123,'005203,'199604695,0
124,'005210,'199604695,1
125,'005227,'199604695,5
126,'005302,'199604696,0
127,'005319,'199604696,1
128,'005326,'199604696,1
129,'005401,'199504165,0
130,'005418,'199504165,50
131,'005500,'199403112,0
132,'005517,'199403112,50
133,'005609,'199304152,0
134,'005616,'199304152,1
135,'005623,'199304152,10
136,'005708,'200611515,0
137,'005715,'200611515,28
138,'005807,'200410072,0
139,'005814,'200410072,30
140,'005821,'200410072,100
141,'005906,'200410073,0
142,'005913,'200410073,30
143,'005920,'200410073,100
144,'006002,'200410071,0
145,'006019,'200410071,30
146,'006026,'200410071,100
147,'006101,'200307809,0
148,'006118,'200307809,98
149,'006200,'200307796,0
150,'006217,'200307796,100
151,'006224,'200307796,1000
152,'006309,'200603862,0
153,'006316,'200603862,60
154,'006408,'200603863,0
155,'006415,'200603863,60
156,'006507,'200603864,0
157,'006514,'200603864,60
158,'006606,'200603865,0
159,'006613,'200603865,60
160,'006705,'200410069,0
161,'006712,'200410069,1
162,'006804,'200511039,0
163,'006811,'200511039,1
164,'006903,'200307802,0
165,'006910,'200307802,7
166,'007009,'200307803,0
167,'007016,'200307803,7
168,'007108,'200307804,0
169,'007115,'200307804,7
170,'007207,'200307805,0
171,'007214,'200307805,7
172,'007306,'199806457,0
173,'007313,'199806457,7
174,'007405,'199806455,0
175,'007412,'199806455,8
176,'007504,'200108769,0
177,'007511,'200108769,1
178,'007603,'200008773,0
179,'007627,'200008773,1
180,'007702,'200008769,0
181,'007719,'200008769,28
182,'007801,'200008770,0
183,'007818,'200008770,28
184,'007900,'200008771,0
185,'007917,'200008771,28
186,'008006,'200008772,0
187,'008013,'200008772,28
188,'008105,'200603861,0
189,'008112,'200603861,28
190,'008204,'200603860,0
191,'008211,'200603860,28
192,'008303,'200603859,0
193,'008310,'200603859,28
194,'008402,'200703805,0
195,'008419,'200703805,28
196,'008501,'200703803,0
197,'008518,'200703803,28
198,'008600,'200703804,0
199,'008617,'200703804,28
200,'008709,'200209697,0
201,'008716,'200209697,1
202,'008723,'200209697,1
203,'008808,'200209700,0
204,'008815,'200209700,1
205,'008907,'199806459,0
206,'008914,'199806459,1
207,'009003,'200410068,0
208,'009010,'200410068,1
209,'009027,'200410068,1
210,'009102,'200108788,0
211,'009119,'200108788,1
212,'009201,'200108789,0
213,'009218,'200108789,1
214,'009300,'200307817,0
215,'009317,'200307817,1
216,'009409,'200511040,0
217,'009416,'200511040,1
218,'009423,'200511040,5
219,'009430,'200511040,20
220,'009508,'200108781,0
221,'009515,'200108781,1
222,'009607,'200307815,0
223,'009614,'200307815,60
224,'009621,'200307815,100
225,'009706,'200511038,0
226,'009713,'200511038,1
227,'009805,'200108770,0
228,'009812,'200108770,1
229,'009904,'200307808,0
230,'009911,'200307808,1
231,'010009,'200706212,0
232,'010016,'200706212,1
233,'010108,'200704949,0
234,'010115,'200704949,1
235,'010207,'200008774,0
236,'010306,'200008775,0
237,'010405,'200209699,0
238,'010412,'200209699,100
239,'010429,'200209699,20
240,'010504,'200209695,0
241,'010511,'200209695,14
242,'010528,'200209695,98
243,'010603,'200701756,0
244,'010610,'200701756,14
245,'010627,'200701756,98
246,'010634,'200701756,28
247,'010702,'199906916,0
248,'010719,'199906916,30
249,'010726,'199906916,100
250,'010801,'200307798,0
251,'010818,'200307798,50
252,'010900,'200307799,0
253,'010917,'200307799,50
254,'011006,'200711797,0
255,'011013,'200711797,28
256,'011020,'200711797,112
257,'011037,'200711797,40
258,'011105,'200307818,0
259,'011112,'200307818,1
260,'011204,'200307819,0
261,'011211,'200307819,100
262,'011303,'200307816,0
263,'011310,'200307816,100
264,'011327,'200307816,500
265,'011402,'200008776,0
266,'011419,'200008776,100
267,'011501,'200008777,0
268,'011518,'200008777,100
269,'011600,'200008778,0
270,'011617,'200008778,100
271,'011709,'200611514,0
272,'011716,'200611514,1
273,'011723,'200611514,1
274,'011808,'200606178,0
275,'011815,'200606178,1
276,'011822,'200606178,1
277,'011907,'200307801,0
278,'012003,'200410070,0
279,'012010,'200410070,30
280,'012027,'200410070,100
281,'012102,'200108785,0
282,'012119,'200108785,21
283,'012201,'200108786,0
284,'012218,'200108786,21
285,'012300,'200108787,0
286,'012317,'200108787,21
287,'012409,'200511035,0
288,'012416,'200511035,7
289,'012508,'200108765,0
290,'012515,'200108765,30
291,'012607,'200703543,0
292,'012614,'200703543,1
293,'012706,'200108750,0
294,'012805,'200108782,0
295,'012812,'200108782,1
296,'012904,'200108749,0
297,'012911,'200108749,1
298,'012928,'200108749,5
299,'013000,'200108771,0
300,'013109,'200008766,0
301,'013116,'200008766,30
302,'013208,'200108759,0
303,'013307,'200712637,0
304,'013314,'200712637,30
305,'013321,'200712637,1
306,'013406,'200712636,0
307,'013413,'200712636,30
308,'013420,'200712636,1
309,'013505,'200713803,0
310,'013512,'200713803,28
311,'013604,'200806199,0
312,'013611,'200806199,10
313,'013628,'200806199,24
314,'013703,'200806519,0
315,'013802,'200806520,0
316,'013901,'200807357,0
317,'013918,'200807357,1
318,'013925,'200807357,6
319,'014007,'200807251,0
320,'014014,'200807251,1
321,'014021,'200807251,6
322,'014106,'200805910,0
323,'014113,'200805910,30
324,'014205,'200803516,0
325,'014212,'200803516,60
326,'014304,'200803517,0
327,'014311,'200803517,60
328,'014403,'200901548,0
329,'014410,'200901548,30
330,'014502,'200803424,0
331,'014519,'200803424,30
332,'014601,'200809999,0
333,'014618,'200809999,1
334,'014700,'200810759,0
335,'014717,'200810759,1
336,'014809,'200808682,0
337,'014816,'200808682,1
338,'014908,'200800081,0
339,'014915,'200800081,30
340,'015004,'200808918,0
341,'015011,'200808918,1
342,'015103,'200808918,0
343,'015110,'200808918,1
344,'015202,'200904536,0
345,'015219,'200904536,30
346,'015301,'200904535,0
347,'015318,'200904535,30
348,'015400,'200903066,0
349,'015417,'200903066,30
350,'015509,'200108774,0
351,'015608,'199806453,0
352,'015707,'198601548,0
353,'015806,'200004406,0
354,'015905,'198601545,0
355,'016001,'200108767,0
356,'016100,'198802705,0
357,'016209,'200004408,0
358,'016308,'198601547,0
359,'016704,'198601558,0
360,'016803,'200004407,0
361,'016902,'198601546,0
362,'017206,'198601551,0
363,'017305,'199903779,0
364,'017701,'198601556,0
365,'017800,'198601544,0
366,'018005,'199903778,0
367,'018104,'200511030,0
368,'018203,'198601549,0
369,'018609,'200209698,0
370,'018708,'198601557,0
371,'018807,'200108749,0
372,'018906,'200904637,0
373,'018913,'200904637,1
374,'018920,'200904637,3
375,'018937,'200904637,18
376,'019002,'200903068,0
377,'019019,'200903068,30
378,'019101,'200903080,0
379,'019118,'200903080,30
380,'019507,'199903776,0
381,'019606,'199906915,0
382,'019705,'200108762,0
383,'019903,'199806445,0
384,'020008,'198601550,0
385,'020107,'199303120,0
386,'020305,'200108752,0
387,'020404,'200108756,0
388,'020503,'200108776,0
389,'020602,'200108766,0
390,'020701,'200108773,0
391,'020800,'200908499,0
392,'020817,'200908499,30
393,'020909,'200908500,0
394,'020916,'200908500,30
395,'021005,'200903700,0
396,'021012,'200903700,1
397,'021029,'200903700,10
398,'021104,'201003245,0
399,'021111,'201003245,30
400,'021203,'201005169,0
401,'021210,'201005169,30
402,'021302,'201005170,0
403,'021319,'201005170,30
404,'021401,'201006754,0
405,'021418,'201006754,30
406,'021500,'201006755,0
407,'021517,'201006755,30
408,'021609,'201007692,0
409,'021616,'201007692,28
410,'021623,'201007692,40
411,'021708,'200811498,0
412,'021715,'200811498,28
413,'021807,'200811497,0
414,'021814,'200811497,28
415,'021906,'200811499,0
416,'021913,'200811499,28
417,'022002,'200811500,0
418,'022019,'200811500,28
419,'022101,'201004586,0
420,'022200,'200810640,0
421,'022217,'200810640,1
422,'022224,'200810640,10
423,'022309,'201103779,0
424,'022316,'201103779,30
425,'022408,'201101292,0
426,'022415,'201101292,6
427,'022422,'201101292,1
428,'022507,'201101293,0
429,'022514,'201101293,6
430,'022521,'201101293,1
431,'022606,'201103701,0
432,'022613,'201103701,28
433,'022705,'199403134,0
434,'022712,'199403134,1
435,'022729,'199403134,10
436,'022804,'201103138,0
437,'022811,'201103138,1
438,'022828,'201103138,10
439,'022903,'200902010,0
440,'022910,'200902010,1
441,'022927,'200902010,10
442,'023009,'201206684,0
443,'023016,'201206684,60
444,'023108,'201307043,0
445,'023115,'201307043,1
446,'023207,'201204936,0
447,'023214,'201204936,1
448,'023221,'201204936,5
449,'023306,'201205972,0
450,'023313,'201205972,6
451,'023405,'201206019,0
452,'023412,'201206019,6
453,'023504,'200700744,0
454,'023511,'200700744,1
455,'023528,'200700744,10
456,'023603,'201207085,0
457,'023610,'201207085,28
458,'023702,'201208752,0
459,'023719,'201208752,28
460,'023801,'201301663,0
461,'023818,'201301663,56
462,'023825,'201301663,60
463,'023900,'201301664,0
464,'023917,'201301664,56
465,'023924,'201301664,60
466,'024006,'201301665,0
467,'024013,'201301665,56
468,'024020,'201301665,60
469,'024105,'201211563,0
470,'024112,'201211563,28
471,'024204,'201306838,0
472,'024211,'201306838,1
473,'024228,'201306838,30
474,'024303,'201306837,0
475,'024310,'201306837,1
476,'024327,'201306837,30
477,'024402,'201306836,0
478,'024419,'201306836,1
479,'024426,'201306836,30
480,'024501,'201307680,0
481,'024518,'201307680,1
482,'024525,'201307680,30
483,'024600,'201310296,0
484,'024617,'201310296,60
485,'024624,'201310296,30
486,'024631,'201310296,60
487,'024709,'201310442,0
488,'024716,'201310442,60
489,'024723,'201310442,30
490,'024730,'201310442,60
491,'024808,'201310443,0
492,'024815,'201310443,60
493,'024822,'201310443,30
494,'024839,'201310443,60
495,'024907,'201402366,0
496,'024914,'201402366,30
497,'025003,'201404473,0
498,'025010,'201404473,28
499,'025102,'201404474,0
500,'025119,'201404474,28
501,'025201,'201404475,0
502,'025218,'201404475,28
503,'025300,'201500142,0
504,'025317,'201500142,150
505,'025324,'201500142,40
506,'025409,'201500527,0
507,'025416,'201500527,1
508,'025423,'201500527,28
509,'025508,'200711535,0
510,'025515,'200711535,30
511,'025522,'200711535,100
512,'025607,'200708787,0
513,'025614,'200708787,1
514,'025706,'201505880,0
515,'025713,'201505880,30
516,'025805,'201505881,0
517,'025812,'201505881,30
518,'025904,'201506459,0
519,'026000,'201506460,0
520,'026109,'201506461,0
521,'026208,'201506756,0
522,'026215,'201506756,1
523,'026222,'201506756,2
524,'026307,'201506751,0
525,'026314,'201506751,1
526,'026406,'201506755,0
527,'026413,'201506755,1
528,'026505,'201404384,0
529,'026512,'201404384,120
530,'026604,'201404385,0
531,'026611,'201404385,120
532,'026703,'201308890,0
533,'026802,'201506890,0
534,'026819,'201506890,30
535,'026901,'201506891,0
536,'026918,'201506891,30
537,'027007,'201508497,0
538,'027014,'201508497,1
539,'027106,'201602112,0
540,'027113,'201602112,30
541,'027120,'201602112,60
542,'027205,'201602114,0
543,'027212,'201602114,30
544,'027304,'201602113,0
545,'027311,'201602113,60
546,'027403,'201601926,0
547,'027410,'201601926,30
548,'027427,'201601926,30
549,'027502,'200512344,0
550,'027519,'200512344,1
551,'027526,'200512344,5
552,'027601,'200512344,0
553,'027618,'200512344,1
554,'027625,'200512344,5
555,'027700,'201002060,0
556,'027717,'201002060,28
557,'027809,'199906877,0
558,'027816,'199906877,10
559,'027908,'200108697,0
560,'027915,'200108697,1
561,'027922,'200108697,5
562,'028004,'200809696,0
563,'028011,'200809696,15
564,'028103,'201004970,0
565,'028110,'201004970,30
566,'028301,'201002061,0
567,'028318,'201002061,28
568,'028400,'200708840,0
569,'028417,'200708840,30
570,'028509,'200209638,0
571,'028516,'200209638,10
572,'028608,'200209637,0
573,'028615,'200209637,10
574,'028707,'201004971,0
575,'028714,'201004971,30
576,'028806,'199906878,0
577,'028813,'199906878,10
578,'028905,'201602975,0
579,'028912,'201602975,1
580,'029001,'201606813,0
581,'029018,'201606813,56
582,'029100,'201607128,0
583,'029117,'201607128,30
584,'029209,'201607129,0
585,'029216,'201607129,30
586,'029308,'201607130,0
587,'029315,'201607130,30
588,'029407,'201607191,0
589,'029414,'201607191,1
590,'029506,'201607192,0
591,'029513,'201607192,1
592,'029605,'201607193,0
593,'029612,'201607193,1
594,'029704,'201704778,0
595,'029711,'201704778,1
596,'029803,'199403244,0
597,'029810,'199403244,1
598,'029902,'199403245,0
599,'029919,'199403245,1
600,'030007,'199403252,0
601,'030014,'199403252,1
602,'030106,'199704515,0
603,'030113,'199704515,1
604,'030205,'199704517,0
605,'030212,'199704517,1
606,'030304,'200109116,0
607,'030311,'200109116,1
608,'030403,'200803300,0
609,'030410,'200803300,1
610,'030502,'200109114,0
611,'030519,'200109114,1
612,'030601,'200702090,0
613,'030618,'200702090,1
614,'030700,'200109117,0
615,'030717,'200109117,1
616,'030809,'200307978,0
617,'030816,'200307978,1
618,'030908,'199504246,0
619,'030915,'199504246,1
620,'031004,'199403254,0
621,'031011,'199403254,1
622,'031103,'200710852,0
623,'031110,'200710852,1
624,'031202,'201604286,0
625,'031219,'201604286,1
626,'031301,'201607376,0
627,'031318,'201607376,1
628,'031400,'199403242,0
629,'031417,'199403242,1
630,'031509,'199403258,0
631,'031516,'199403258,1
632,'031608,'201503767,0
633,'031615,'201503767,1
634,'031707,'199604917,0
635,'031714,'199604917,1
636,'031806,'199504247,0
637,'031813,'199504247,1
638,'031905,'200906976,0
639,'031912,'200906976,1
640,'032001,'199504344,0
641,'032018,'199504344,1
642,'032100,'199806660,0
643,'032117,'199806660,1
644,'032209,'200009030,0
645,'032216,'200009030,1
646,'032308,'201605339,0
647,'032315,'201605339,1
648,'032407,'199907067,0
649,'032414,'199907067,1
650,'032506,'201900915,0
651,'032513,'201900915,56
652,'032605,'201905896,0
653,'032704,'201907575,0
654,'032711,'201907575,21
655,'032728,'201907575,42
656,'032735,'201907575,63
