,0,1,2
0,'000109,'200308329,0
1,'000116,'200308329,1
2,'000208,'200009319,0
3,'000215,'200009319,1
4,'000222,'200009319,1
5,'000239,'200009319,1
6,'000246,'200009319,1
7,'000307,'200009317,0
8,'000314,'200009317,1
9,'000321,'200009317,1
10,'000338,'200009317,1
11,'000345,'200009317,1
12,'000352,'200009317,1
13,'000369,'200009317,1
14,'000376,'200009317,1
15,'000406,'200009329,0
16,'000505,'200009318,0
17,'000512,'200009318,1
18,'000529,'200009318,1
19,'000536,'200009318,1
20,'000543,'200009318,1
21,'000550,'200009318,1
22,'000604,'200009320,0
23,'000611,'200009320,1
24,'000703,'200009321,0
25,'000710,'200009321,1
26,'000802,'200009323,0
27,'000819,'200009323,1
28,'000901,'200009322,0
29,'000918,'200009322,1
30,'001007,'200009324,0
31,'001014,'200009324,1
32,'001106,'200009326,0
33,'001113,'200009326,1
34,'001205,'200009325,0
35,'001212,'200009325,1
36,'001304,'200009327,0
37,'001311,'200009327,1
38,'001403,'200009328,0
39,'001410,'200009328,1
40,'027106,'200009328,0
41,'027113,'200009328,1
42,'027205,'200009328,0
43,'027212,'200009328,1
44,'027304,'200009328,0
45,'027311,'200009328,1
46,'027403,'200009328,0
47,'027410,'200009328,1
48,'027502,'200009328,0
49,'027519,'200009328,1
50,'027601,'200009328,0
51,'027618,'200009328,1
