,0,1,2
0,'000108,'200902888,0
1,'000115,'200902888,1
2,'000122,'200902888,4
3,'000207,'201203016,0
4,'000214,'201203016,1
5,'000221,'201203016,4
6,'000238,'201203016,12
7,'000306,'201206590,0
8,'000313,'201206590,28
9,'000320,'201206590,56
10,'000405,'201209483,0
11,'000412,'201209483,1
12,'000504,'201403718,0
13,'000511,'201403718,28
14,'000603,'201403716,0
15,'000610,'201403716,28
16,'000702,'201403717,0
17,'000719,'201403717,28
18,'000801,'201001891,0
19,'000818,'201001891,60
20,'000825,'201001891,120
21,'000900,'201100756,0
22,'000917,'201100756,1
23,'000924,'201100756,3
24,'001006,'201100757,0
25,'001013,'201100757,1
26,'001020,'201100757,2
27,'001105,'201508337,0
28,'001112,'201508337,28
29,'001204,'201508339,0
30,'001211,'201508339,28
31,'001303,'201508338,0
32,'001310,'201508338,28
33,'001402,'201708429,0
34,'001419,'201708429,14
35,'001501,'201708641,0
36,'001518,'201708641,1
37,'001600,'201803988,0
38,'001617,'201803988,28
39,'001709,'201803987,0
40,'001716,'201803987,28
41,'001808,'201803989,0
42,'001815,'201803989,28
