,0,1,2
0,'000103,'198500384,0
1,'000110,'198500384,10
2,'000127,'198500384,1000
3,'000202,'200810939,0
4,'000219,'200810939,6
5,'000301,'200200542,0
6,'000318,'200200542,10
7,'000400,'200400641,0
8,'000417,'200400641,10
9,'000509,'200807993,0
10,'000516,'200807993,10
11,'000608,'199500513,0
12,'000615,'199500513,1
13,'000622,'199500513,120
14,'000707,'199100682,0
15,'000714,'199100682,1
16,'000721,'199100682,120
17,'000806,'199300791,0
18,'000813,'199300791,1
19,'000820,'199300791,120
20,'000905,'200400633,0
21,'000912,'200400633,10
22,'000929,'200400633,100
23,'001001,'200400644,0
24,'001018,'200400644,10
25,'001100,'200811564,0
26,'001117,'200811564,10
27,'001124,'200811564,6
28,'001131,'200811564,30
29,'001148,'200811564,300
30,'001209,'200905176,0
31,'001216,'200905176,10
32,'001308,'199000622,0
33,'001315,'199000622,20
34,'001322,'199000622,100
35,'001339,'199000622,10
36,'001407,'198800495,0
37,'001414,'198800495,10
38,'001421,'198800495,1
39,'001438,'198800495,720
40,'001506,'200604208,0
41,'001513,'200604208,10
42,'001520,'200604208,100
43,'001605,'198500392,0
44,'001612,'198500392,10
45,'001704,'198700477,0
46,'001711,'198700477,10
47,'001803,'200100671,0
48,'001810,'200100671,10
49,'001827,'200100671,20
50,'001834,'200100671,120
51,'001841,'200100671,500
52,'001858,'200100671,500
53,'001865,'200100671,300
54,'001902,'200500646,0
55,'001919,'200500646,10
56,'002008,'200500652,0
57,'002015,'200500652,30
58,'002022,'200500652,100
59,'002039,'200500652,500
60,'002107,'200713327,0
61,'002114,'200713327,10
62,'002121,'200713327,20
63,'002206,'200905023,0
64,'002213,'200905023,10
65,'002305,'199700852,0
66,'002312,'199700852,1
67,'002329,'199700852,120
68,'002404,'200300478,0
69,'002411,'200300478,1
70,'002428,'200300478,120
71,'002503,'200400624,0
72,'002510,'200400624,1
73,'002527,'200400624,120
74,'002602,'200400646,0
75,'002619,'200400646,1
76,'002626,'200400646,120
77,'002701,'200901232,0
78,'002718,'200901232,10
79,'002725,'200901232,10
80,'002800,'200808195,0
81,'002817,'200808195,120
82,'002909,'200500649,0
83,'002916,'200500649,30
84,'002923,'200500649,1000
85,'002930,'200500649,180
86,'002947,'200500649,300
87,'003005,'200607747,0
88,'003012,'200607747,30
89,'003029,'200607747,500
90,'003036,'200607747,90
91,'003043,'200607747,10
92,'003050,'200607747,90
93,'003104,'199200668,0
94,'003111,'199200668,120
95,'003203,'199701436,0
96,'003302,'200200852,0
97,'003319,'200200852,10
98,'003326,'200200852,100
99,'003333,'200200852,1000
100,'003340,'200200852,500
101,'003401,'201200814,0
102,'003418,'201200814,160
103,'003500,'200905016,0
104,'003517,'200905016,10
105,'003524,'200905016,120
106,'003609,'198700476,0
107,'003616,'198700476,10
108,'003623,'198700476,120
109,'003630,'198700476,100
110,'003708,'200300484,0
111,'003715,'200300484,30
112,'003807,'197900157,0
113,'003906,'198500393,0
114,'004002,'200905159,0
115,'004101,'201110734,0
116,'004200,'201200204,0
117,'004217,'201200204,60
118,'004309,'200605381,0
119,'004316,'200605381,10
120,'004323,'200605381,20
121,'004330,'200605381,100
122,'004347,'200605381,1000
123,'004408,'200905174,0
124,'004507,'200901971,0
125,'004606,'199200664,0
126,'004705,'200300485,0
127,'004804,'200300486,0
128,'004903,'200500643,0
129,'005009,'200500653,0
130,'005108,'200711493,0
131,'005207,'200903285,0
132,'005306,'200905161,0
133,'005405,'200905162,0
