,0,1
0,'000105,'201001328
1,'000105,'201001328
2,'000112,'201001328
3,'000112,'201001328
4,'000204,'201001306
5,'000204,'201001306
6,'000211,'201001306
7,'000211,'201001306
8,'000303,'201001307
9,'000303,'201001307
10,'000310,'201001307
11,'000310,'201001307
12,'000402,'201001309
13,'000402,'201001309
14,'000419,'201001309
15,'000419,'201001309
16,'000501,'201001308
17,'000501,'201001308
18,'000518,'201001308
19,'000518,'201001308
20,'000600,'201001296
21,'000600,'201001296
22,'000617,'201001296
23,'000617,'201001296
24,'000709,'201001315
25,'000709,'201001315
26,'000716,'201001315
27,'000716,'201001315
28,'000808,'201001302
29,'000808,'201001302
30,'000815,'201001302
31,'000815,'201001302
32,'000907,'800001948
33,'000907,'800001948
34,'000914,'800001948
35,'000914,'800001948
36,'001003,'201001303
37,'001003,'201001303
38,'001010,'201001303
39,'001010,'201001303
40,'001102,'800001950
41,'001102,'800001950
42,'001119,'800001950
43,'001119,'800001950
44,'001201,'201001305
45,'001201,'201001305
46,'001218,'201001305
47,'001218,'201001305
48,'001300,'201001304
49,'001300,'201001304
50,'001317,'201001304
51,'001317,'201001304
52,'001409,'201001326
53,'001409,'201001326
54,'001416,'201001326
55,'001416,'201001326
56,'001508,'201001324
57,'001508,'201001324
58,'001515,'201001324
59,'001515,'201001324
60,'001607,'201001279
61,'001607,'201001279
62,'001614,'201001279
63,'001614,'201001279
64,'001706,'201001291
65,'001706,'201001291
66,'001713,'201001291
67,'001713,'201001291
68,'001805,'201001278
69,'001805,'201001278
70,'001812,'201001278
71,'001812,'201001278
72,'001904,'201001290
73,'001904,'201001290
74,'001911,'201001290
75,'001911,'201001290
76,'002000,'201001280
77,'002000,'201001280
78,'002017,'201001280
79,'002017,'201001280
80,'002109,'201001283
81,'002109,'201001283
82,'002116,'201001283
83,'002116,'201001283
84,'002208,'201001284
85,'002208,'201001284
86,'002215,'201001284
87,'002215,'201001284
88,'002307,'201001282
89,'002307,'201001282
90,'002314,'201001282
91,'002314,'201001282
92,'002406,'201001285
93,'002406,'201001285
94,'002413,'201001285
95,'002413,'201001285
96,'002505,'201001289
97,'002505,'201001289
98,'002512,'201001289
99,'002512,'201001289
100,'002604,'201001287
101,'002604,'201001287
102,'002611,'201001287
103,'002611,'201001287
104,'002703,'201001288
105,'002703,'201001288
106,'002710,'201001288
107,'002710,'201001288
108,'002802,'201001286
109,'002802,'201001286
110,'002819,'201001286
111,'002819,'201001286
112,'002901,'201001281
113,'002901,'201001281
114,'002918,'201001281
115,'002918,'201001281
116,'003007,'201001317
117,'003007,'201001317
118,'003014,'201001317
119,'003014,'201001317
120,'003106,'201001318
121,'003106,'201001318
122,'003113,'201001318
123,'003113,'201001318
124,'003205,'201001316
125,'003205,'201001316
126,'003212,'201001316
127,'003212,'201001316
128,'003304,'201001293
