,0,1
0,'000106,'199601840
1,'000113,'199601840
2,'000120,'199601840
3,'000205,'199601840
4,'000304,'199601840
5,'000311,'199601840
6,'000328,'199601840
7,'000335,'199601840
8,'000403,'199601840
9,'000410,'199601840
10,'000427,'199601840
11,'000434,'199601840
12,'000502,'199601840
13,'000519,'199601840
14,'000526,'199601840
15,'000601,'199601839
16,'000700,'199601839
17,'000717,'199601839
18,'000809,'200703511
19,'000908,'200703511
20,'001004,'200703511
21,'001103,'200703511
22,'001202,'200703511
23,'001301,'200703511
24,'001400,'200703511
25,'001509,'199601837
26,'001608,'199601837
27,'001707,'199601837
28,'001806,'199601837
29,'001905,'199601837
30,'002001,'199601837
31,'002018,'199601837
32,'002025,'198400816
33,'002100,'198400816
34,'002117,'198400816
35,'002124,'198400816
36,'002131,'198400816
37,'002148,'198400816
38,'002209,'199701891
39,'002308,'199701891
40,'002407,'199701891
41,'002506,'198901575
42,'002605,'198901575
43,'002612,'198901575
44,'002629,'198901575
45,'002704,'198901575
46,'002803,'198901575
47,'002810,'198901575
48,'002827,'198901575
49,'002834,'198901575
50,'002841,'198901575
51,'002902,'200402134
52,'003008,'200402134
53,'003015,'200402134
54,'003022,'200402134
55,'003107,'200402134
56,'003114,'200402134
57,'003206,'200402134
58,'003213,'200402134
59,'003220,'200402134
60,'003237,'200402134
61,'003305,'200402134
62,'003404,'200402134
63,'003411,'200402134
64,'003428,'200402134
65,'003435,'200402134
66,'003503,'200402134
67,'003602,'200402134
68,'003619,'200402134
69,'003626,'200402134
70,'003633,'200402134
71,'003701,'200402134
72,'003718,'200402134
73,'003725,'200301503
74,'003732,'200301503
75,'003800,'200301503
76,'003817,'200301503
77,'003909,'198601052
78,'003916,'198601052
79,'004005,'198601052
80,'004104,'198601052
81,'004203,'198601052
82,'004302,'198601052
83,'004401,'198601052
84,'004418,'198601052
85,'004500,'198601052
86,'004517,'198601052
87,'004524,'198601051
88,'004531,'198601051
89,'004548,'198601051
90,'004609,'198601051
91,'004708,'198601051
92,'004715,'198601051
93,'004722,'198601051
94,'004739,'198601051
95,'004746,'198601051
96,'004807,'198601051
97,'004814,'198601051
98,'004821,'198601051
99,'004838,'198601051
100,'004906,'198601051
101,'005002,'198601051
102,'005101,'198601051
103,'005118,'198601051
104,'005125,'198601051
105,'005200,'198601051
106,'005309,'198601051
107,'005408,'198601051
108,'005507,'198601051
109,'005606,'198601051
110,'005705,'198601051
111,'005804,'198601051
112,'005903,'198601051
113,'006009,'198601051
114,'006108,'198601051
115,'006207,'198601051
116,'006214,'198601051
117,'006306,'198601051
118,'006313,'198601051
119,'006320,'198801650
120,'006405,'198801650
121,'006412,'198801650
122,'006429,'198801650
123,'006504,'198801650
124,'006603,'198801650
125,'006610,'198801650
126,'006627,'198801650
127,'006634,'198801650
128,'006702,'198801657
129,'006801,'198801657
130,'006900,'198801657
131,'007006,'198801657
132,'007013,'198801657
133,'007105,'198801657
134,'007112,'198801657
135,'007129,'198801657
136,'007204,'198801657
137,'007303,'198801657
138,'007402,'198801657
139,'007419,'198801657
140,'007426,'198801657
141,'007433,'198801657
142,'007501,'198801657
143,'007600,'198801657
144,'007617,'198801657
145,'007624,'198801657
146,'007631,'198801657
147,'007648,'198801657
148,'007709,'198801657
149,'007808,'198901578
150,'007815,'198901578
151,'007822,'198901578
152,'007907,'198901578
153,'007914,'198901578
154,'008003,'198901578
155,'008102,'198901578
156,'008119,'198901578
157,'008126,'198601053
158,'008201,'198601053
159,'008300,'198601053
160,'008317,'198601053
161,'008324,'198801655
162,'008409,'198801655
163,'008508,'198801655
164,'008607,'198801655
165,'008614,'198801655
166,'008621,'198801655
167,'008638,'198801655
168,'008645,'198801655
169,'008706,'198801655
170,'008805,'198801655
171,'008904,'198801655
172,'008911,'198801655
173,'009000,'198801655
174,'009017,'198801655
175,'009109,'198801655
176,'009116,'198801655
177,'009208,'198801655
178,'009215,'198801655
179,'009222,'198801655
180,'009239,'198801655
181,'009307,'199401413
182,'009406,'199401413
183,'009505,'199401413
184,'009604,'199401413
185,'009703,'199401413
186,'009710,'199401413
187,'009727,'199501546
188,'009734,'199501546
189,'009802,'199501546
190,'009819,'199501546
191,'009826,'199501546
192,'009901,'199501546
193,'010006,'199501546
194,'010105,'199501546
195,'010112,'199501546
196,'010204,'199501546
197,'010211,'199501546
198,'010228,'199501546
199,'010303,'199501546
200,'010402,'199501546
201,'010501,'199501546
202,'010518,'199301970
203,'010525,'199301970
204,'010600,'199301970
205,'010709,'199301970
206,'010808,'199301970
207,'010907,'199301970
208,'010914,'199301970
209,'010921,'199301970
210,'011003,'199301970
211,'011102,'199301970
212,'011119,'199301970
213,'011126,'199301970
214,'011133,'200103971
215,'011201,'200103971
216,'011300,'200103971
217,'011409,'200301500
218,'011508,'200301500
219,'011607,'200301500
220,'011614,'200301500
221,'011621,'200301493
222,'011638,'200301493
223,'011645,'200002441
224,'011706,'200002441
225,'011713,'200002441
226,'011720,'200002441
227,'011805,'200002441
228,'011904,'198801645
229,'012000,'198801645
230,'012017,'198801645
231,'012024,'198801645
232,'012031,'198801645
233,'012109,'198801645
234,'012116,'198801645
235,'012123,'198801645
236,'012130,'198801645
237,'012208,'198801645
238,'012215,'198801645
239,'012222,'198801645
240,'012239,'198801645
241,'012246,'198801645
242,'012307,'198801645
243,'012314,'198801645
244,'012406,'198801645
245,'012413,'198801645
246,'012420,'198801645
247,'012437,'198801645
248,'012505,'198801645
249,'012604,'198801645
250,'012703,'198801645
251,'012802,'199101724
252,'012901,'199101724
253,'013007,'199101724
254,'013014,'199101724
255,'013021,'199101724
256,'013106,'199101724
257,'013113,'199804577
258,'013120,'199804577
259,'013205,'200600393
260,'013304,'200600393
261,'013311,'200600393
262,'013328,'200600393
263,'013403,'200201763
264,'013410,'200201763
265,'013427,'200201763
266,'013502,'200201763
267,'013601,'200201763
268,'013700,'200201763
269,'013717,'200201763
270,'013724,'200201763
271,'013731,'200402127
272,'013809,'200402127
273,'013816,'200402127
274,'013823,'200402128
275,'013830,'200402128
276,'013908,'200402128
277,'013915,'200701656
278,'013922,'200710393
279,'014004,'200710393
280,'014011,'200710393
281,'014028,'200710393
282,'014103,'200710393
283,'014202,'200710393
284,'014301,'200710393
285,'014318,'200710393
286,'014325,'200710393
287,'014400,'200710393
288,'014509,'200710393
289,'014608,'200005449
290,'014707,'200005449
291,'014806,'200005449
292,'014905,'200005449
293,'015001,'200005449
294,'015100,'200005449
295,'015209,'200005449
296,'015308,'200005449
297,'015315,'200005449
298,'015322,'200005449
299,'015407,'200005449
300,'015414,'200005449
301,'015506,'200002445
302,'015513,'200002445
303,'015520,'200002445
304,'015605,'200002445
305,'015612,'200002445
306,'015704,'200002445
307,'015803,'200002445
308,'015810,'200002445
309,'015827,'200503335
310,'015834,'200503335
311,'015841,'200503335
312,'015902,'200503335
313,'016008,'200503335
314,'016107,'200503335
315,'016206,'200503335
316,'016213,'200503335
317,'016305,'198901572
318,'016312,'198901572
319,'016329,'198901572
320,'016404,'198901572
321,'016503,'198901572
322,'016602,'200608042
323,'016619,'198901574
324,'016701,'198901574
325,'016800,'198901574
326,'016909,'198901574
327,'016916,'198901574
328,'017005,'198901574
329,'017104,'198901574
330,'017203,'198901574
331,'017302,'198901574
332,'017319,'198901574
333,'017326,'198901574
334,'017333,'198901574
335,'017340,'198901574
336,'017401,'198901574
337,'017500,'198901574
338,'017517,'198901574
339,'017524,'198901574
340,'017609,'198901574
341,'017708,'198901574
342,'017807,'198901574
343,'017814,'198901574
344,'017821,'198901574
345,'017838,'198901574
346,'017906,'198901574
347,'018002,'198901574
348,'018101,'198901574
349,'018118,'199301967
350,'018125,'199301967
351,'018132,'199301967
352,'018149,'199301967
353,'018200,'199301967
354,'018217,'199301967
355,'018309,'200402122
356,'018316,'200402122
357,'018408,'200402122
358,'018507,'200402122
359,'018514,'198601047
360,'018606,'198601047
361,'018613,'198601047
362,'018620,'198601047
363,'018637,'198601047
364,'018705,'198601047
365,'018804,'198601047
366,'018811,'198601047
367,'018828,'198601047
368,'018903,'198601047
369,'018910,'198601047
370,'019009,'198601047
371,'019108,'198601047
372,'019115,'198601047
373,'019122,'198601047
374,'019139,'198601047
375,'019207,'199301968
376,'019306,'199301968
377,'019405,'199301968
378,'019412,'199301968
379,'019504,'199301968
380,'019603,'200702523
381,'019702,'200702523
382,'019719,'200702523
383,'019726,'200702523
384,'019801,'200702523
385,'019900,'200702523
386,'020005,'200702543
387,'020104,'200702543
388,'020203,'200702543
389,'020302,'200702543
390,'020319,'200702543
391,'020401,'200702543
392,'020500,'200702543
393,'020609,'200702543
394,'020616,'200702543
395,'020708,'200201768
396,'020807,'200201768
397,'020814,'200201768
