,0,1,2
0,'000100,'200402271,0
1,'000117,'200402271,1
2,'000124,'200402271,6
3,'000131,'200402271,240
4,'000148,'200402271,1
5,'000155,'200402271,120
6,'000209,'200606816,0
7,'000216,'200606816,1
8,'000223,'200606816,120
9,'000230,'200606816,1
10,'000247,'200606816,300
11,'000308,'200301539,0
12,'000315,'200301539,1
13,'000322,'200301539,120
14,'000339,'200301539,1
15,'000346,'200301539,300
16,'000407,'200402207,0
17,'000414,'200402207,1
18,'000421,'200402207,1
19,'000438,'200402207,300
20,'000445,'200402207,1
21,'000452,'200402207,1
22,'000469,'200402207,300
23,'000506,'199101785,0
24,'000513,'199101785,1
25,'000520,'199101785,120
26,'000537,'199101785,1
27,'000605,'200402213,0
28,'000612,'200402213,1
29,'000629,'200402213,120
30,'000636,'200402213,1
31,'000704,'200301530,0
32,'000711,'200301530,1
33,'000728,'200301530,1
34,'000735,'200301530,1
35,'000803,'200402208,0
36,'000810,'200402208,1
37,'000827,'200402208,1
38,'000834,'200402208,300
39,'000841,'200402208,1
40,'000858,'200402208,1
41,'000865,'200402208,300
42,'000902,'199101771,0
43,'000919,'199101771,1
44,'000926,'199101771,120
45,'000933,'199101771,1
46,'001008,'200402209,0
47,'001015,'200402209,1
48,'001022,'200402209,1
49,'001039,'200402209,300
50,'001046,'200402209,1
51,'001053,'200402209,1
52,'001060,'200402209,300
53,'001107,'200002534,0
54,'001114,'200002534,1
55,'001121,'200002534,1
56,'001206,'200402153,0
57,'001213,'200402153,1
58,'001220,'200402153,1
59,'001305,'200402152,0
60,'001329,'200402152,1
61,'001336,'200402152,1
62,'001343,'200402152,1
63,'001404,'199201836,0
64,'001411,'199201836,1
65,'001428,'199201836,120
66,'001435,'199201836,1
67,'001503,'200402161,0
68,'001510,'200402161,1
69,'001527,'200402161,1
70,'001534,'200402161,1
71,'001602,'199401467,0
72,'001619,'199401467,1
73,'001626,'199401467,10
74,'001633,'199401467,20
75,'001640,'199401467,90
76,'001657,'199401467,30
77,'001664,'199401467,1
78,'001671,'199401467,1
79,'001688,'199401467,100
80,'001701,'200402151,0
81,'001718,'200402151,1
82,'001725,'200402151,1
83,'001732,'200402151,1
84,'001800,'200402203,0
85,'001817,'200402203,1
86,'001824,'200402203,120
87,'001831,'200402203,1
88,'001909,'200501907,0
89,'001916,'200501907,1
90,'001923,'200501907,120
91,'001930,'200501907,1
92,'002005,'200301540,0
93,'002012,'200301540,1
94,'002029,'200301540,120
95,'002036,'200301540,1
96,'002104,'200402187,0
97,'002111,'200402187,1
98,'002128,'200402187,1
99,'002135,'200402187,1
100,'002203,'200501911,0
101,'002210,'200501911,1
102,'002227,'200501911,120
103,'002234,'200501911,1
104,'002302,'200402182,0
105,'002319,'200402182,1
106,'002326,'200402182,1
107,'002333,'200402182,1
108,'002401,'200402186,0
109,'002418,'200402186,1
110,'002425,'200402186,1
111,'002500,'200402181,0
112,'002517,'200402181,1
113,'002524,'200402181,1
114,'002609,'200301534,0
115,'002616,'200301534,1
116,'002623,'200301534,120
117,'002630,'200301534,1
118,'002647,'200301534,300
119,'002708,'199101814,0
120,'002715,'199101814,1
121,'002722,'199101814,120
122,'002739,'199101814,1
123,'002807,'200402210,0
124,'002814,'200402210,1
125,'002821,'200402210,1
126,'002838,'200402210,300
127,'002845,'200402210,1
128,'002852,'200402210,1
129,'002869,'200402210,300
130,'002906,'200600407,0
131,'002913,'200600407,1
132,'002920,'200600407,120
133,'002937,'200600407,1
134,'003002,'200402268,0
135,'003019,'200402268,1
136,'003026,'200402268,120
137,'003033,'200402268,1
138,'003101,'200402211,0
139,'003118,'200402211,1
140,'003125,'200402211,1
141,'003132,'200402211,300
142,'003149,'200402211,1
143,'003156,'200402211,1
144,'003163,'200402211,300
145,'003200,'200402216,0
146,'003217,'200402216,1
147,'003224,'200402216,1
148,'003231,'200402216,300
149,'003248,'200402216,1
150,'003255,'200402216,1
151,'003262,'200402216,1
152,'003279,'200402216,300
153,'003309,'200402212,0
154,'003316,'200402212,1
155,'003323,'200402212,120
156,'003330,'200402212,1
157,'003408,'200501908,0
158,'003415,'200501908,1
159,'003422,'200501908,120
160,'003439,'200501908,1
161,'003507,'200402183,0
162,'003514,'200402183,1
163,'003521,'200402183,1
164,'003606,'200402154,0
165,'003613,'200402154,1
166,'003620,'200402154,1
167,'003705,'200600398,0
168,'003712,'200600398,1
169,'003729,'200600398,120
170,'003736,'200600398,1
171,'003804,'200402217,0
172,'003811,'200402217,1
173,'003828,'200402217,1
174,'003835,'200402217,300
175,'003842,'200402217,1
176,'003859,'200402217,1
177,'003866,'200402217,300
178,'003903,'200402157,0
179,'003910,'200402157,1
180,'003927,'200402157,120
181,'003934,'200402157,1
182,'004009,'200301531,0
183,'004016,'200301531,1
184,'004023,'200301531,1
185,'004030,'200301531,1
186,'004108,'200402224,0
187,'004115,'200402224,1
188,'004122,'200402224,1
189,'004139,'200402224,300
190,'004146,'200402224,1
191,'004153,'200402224,1
192,'004160,'200402224,300
193,'004207,'200402223,0
194,'004214,'200402223,1
195,'004221,'200402223,1
196,'004238,'200402223,300
197,'004245,'200402223,1
198,'004252,'200402223,1
199,'004269,'200402223,300
200,'004306,'200402202,0
201,'004313,'200402202,1
202,'004320,'200402202,120
203,'004337,'200402202,1
204,'004405,'199101787,0
205,'004412,'199101787,1
206,'004429,'199101787,120
207,'004436,'199101787,1
208,'004504,'200402222,0
209,'004511,'200402222,1
210,'004528,'200402222,1
211,'004535,'200402222,300
212,'004542,'200402222,1
213,'004559,'200402222,1
214,'004566,'200402222,300
215,'004603,'199101840,0
216,'004610,'199101840,1
217,'004627,'199101840,120
218,'004634,'199101840,1
219,'004702,'200402221,0
220,'004719,'200402221,1
221,'004726,'200402221,1
222,'004733,'200402221,300
223,'004740,'200402221,1
224,'004757,'200402221,1
225,'004764,'200402221,300
226,'004801,'200301532,0
227,'004818,'200301532,1
228,'004825,'200301532,1
229,'004832,'200301532,1
230,'004900,'200402220,0
231,'004917,'200402220,1
232,'004924,'200402220,1
233,'004931,'200402220,300
234,'004948,'200402220,1
235,'004955,'200402220,1
236,'004962,'200402220,300
237,'005006,'200402219,0
238,'005013,'200402219,1
239,'005020,'200402219,1
240,'005037,'200402219,300
241,'005044,'200402219,1
242,'005051,'200402219,1
243,'005068,'200402219,300
244,'005105,'200402205,0
245,'005112,'200402205,1
246,'005129,'200402205,120
247,'005136,'200402205,1
248,'005204,'200301529,0
249,'005211,'200301529,1
250,'005228,'200301529,1
251,'005303,'200402270,0
252,'005310,'200402270,1
253,'005327,'200402270,1
254,'005334,'200402270,300
255,'005341,'200402270,1
256,'005358,'200402270,1
257,'005365,'200402270,300
258,'005402,'200301533,0
259,'005419,'200301533,1
260,'005426,'200301533,1
261,'005433,'200301533,1
262,'005501,'200301551,0
263,'005518,'200301551,1
264,'005525,'200301551,1
265,'005600,'200002531,0
266,'005617,'200002531,1
267,'005624,'200002531,1
268,'005709,'200402200,0
269,'005716,'200402200,1
270,'005723,'200402200,120
271,'005730,'200402200,1
272,'005808,'199101812,0
273,'005815,'199101812,1
274,'005822,'199101812,120
275,'005839,'199101812,1
276,'005907,'200002527,0
277,'005914,'200002527,1
278,'005921,'200002527,1
279,'006003,'200301557,0
280,'006010,'200301557,1
281,'006027,'200301557,1
282,'006034,'200301557,1
283,'006102,'200402267,0
284,'006119,'200402267,1
285,'006126,'200402267,1
286,'006201,'200301535,0
287,'006218,'200301535,1
288,'006225,'200301535,120
289,'006232,'200301535,1
290,'006300,'200301558,0
291,'006317,'200301558,1
292,'006324,'200301558,1
293,'006409,'200301559,0
294,'006416,'200301559,1
295,'006423,'200301559,1
296,'006508,'199101861,0
297,'006515,'199101861,1
298,'006522,'199101861,120
299,'006539,'199101861,1
300,'006546,'199101861,300
301,'006607,'200301556,0
302,'006614,'200301556,1
303,'006621,'200301556,1
304,'006706,'200301552,0
305,'006713,'200301552,1
306,'006720,'200301552,1
307,'006737,'200301552,1
308,'006805,'200301546,0
309,'006812,'200301546,1
310,'006829,'200301546,1
311,'006904,'200402197,0
312,'006911,'200402197,1
313,'006928,'200402197,1
314,'007000,'200301555,0
315,'007017,'200301555,1
316,'007024,'200301555,1
317,'007031,'200301555,1
318,'007109,'200402225,0
319,'007116,'200402225,1
320,'007123,'200402225,1
321,'007130,'200402225,300
322,'007147,'200402225,1
323,'007154,'200402225,1
324,'007161,'200402225,300
325,'007208,'200301541,0
326,'007215,'200301541,1
327,'007222,'200301541,120
328,'007239,'200301541,1
329,'007307,'200402226,0
330,'007314,'200402226,1
331,'007321,'200402226,1
332,'007338,'200402226,300
333,'007345,'200402226,1
334,'007352,'200402226,1
335,'007369,'200402226,300
336,'007406,'200402185,0
337,'007413,'200402185,1
338,'007420,'200402185,1
339,'007437,'200402185,1
340,'007505,'200402227,0
341,'007512,'200402227,1
342,'007529,'200402227,1
343,'007536,'200402227,300
344,'007543,'200402227,1
345,'007550,'200402227,1
346,'007567,'200402227,1
347,'007574,'200402227,300
348,'007604,'199101807,0
349,'007611,'199101807,1
350,'007628,'199101807,120
351,'007635,'199101807,1
352,'007703,'200301542,0
353,'007710,'200301542,1
354,'007727,'200301542,120
355,'007734,'200301542,1
356,'007741,'200301542,300
357,'007802,'199101779,0
358,'007819,'199101779,1
359,'007826,'199101779,120
360,'007833,'199101779,1
361,'007901,'199201837,0
362,'007918,'199201837,10
363,'007925,'199201837,250
364,'007932,'199201837,500
365,'008007,'200402184,0
366,'008014,'200402184,1
367,'008021,'200402184,1
368,'008106,'200402177,0
369,'008113,'200402177,1
370,'008120,'200402177,1
371,'008137,'200402177,1
372,'008205,'200301550,0
373,'008212,'200301550,1
374,'008229,'200301550,1
375,'008236,'200301550,1
376,'008304,'200301554,0
377,'008311,'200301554,1
378,'008328,'200301554,1
379,'008335,'200301554,1
380,'008403,'200402228,0
381,'008410,'200402228,1
382,'008427,'200402228,1
383,'008434,'200402228,300
384,'008441,'200402228,1
