,0,1
0,'000106,'201003864
1,'000205,'201003864
2,'000304,'201003864
3,'000403,'201003864
4,'000502,'201004546
5,'000519,'201004546
6,'000526,'201004546
7,'000533,'201004546
8,'000601,'201004547
9,'000700,'201004547
10,'000809,'201007311
11,'000908,'201007311
12,'000915,'201007751
13,'000922,'201100715
14,'001004,'201100715
15,'001011,'201100715
16,'001028,'201100715
17,'001035,'201102400
18,'001042,'201102400
19,'001059,'201102400
20,'001066,'201102400
21,'001103,'200511104
22,'001202,'200511104
23,'001301,'200511104
24,'001400,'200511104
25,'001417,'200511104
26,'001424,'900003029
27,'001431,'900003029
28,'001448,'900003030
29,'001455,'900003030
30,'001509,'201207464
31,'001608,'201207464
32,'001707,'201207465
33,'001714,'201207465
34,'001721,'201205537
35,'001738,'201205537
36,'001806,'201205537
37,'001813,'201205537
38,'001820,'201205537
39,'001837,'201205537
40,'001844,'201205537
41,'001851,'201205537
42,'001905,'201205537
43,'002001,'201205537
44,'002100,'201205537
45,'002209,'201205537
46,'002308,'201205537
47,'002315,'201205537
48,'002407,'201205537
49,'002414,'201205537
50,'002506,'900003478
51,'002513,'900003478
52,'002520,'201200677
53,'002537,'201200677
54,'002605,'201200677
55,'002704,'201200677
56,'002803,'201200677
57,'002810,'201200677
58,'002902,'201200677
59,'002919,'201200677
60,'003008,'201200677
61,'003107,'201206473
62,'003206,'201206473
63,'003305,'201206473
64,'003404,'201206473
65,'003503,'201206473
66,'003602,'201206473
67,'003701,'201206473
68,'003800,'201206078
69,'003909,'201206078
70,'004005,'201308672
71,'004104,'201308672
72,'004203,'201308672
73,'004302,'201308672
74,'004401,'201308672
75,'004500,'201308672
76,'004609,'201308672
77,'004616,'201401310
78,'004623,'201401310
79,'004630,'201401310
80,'004708,'201401310
81,'004807,'201401310
82,'004906,'201401310
83,'005002,'201401310
84,'005101,'201401310
85,'005200,'201401310
86,'005309,'201401310
87,'005408,'201401310
88,'005415,'201401310
89,'005507,'201401782
90,'005606,'201401782
91,'005613,'201401783
92,'005620,'201401783
93,'005637,'201308672
94,'005644,'201308672
95,'005705,'201308672
96,'005804,'201308672
97,'005903,'201308672
98,'006009,'201308672
99,'006108,'201206473
100,'006115,'201206473
101,'006122,'201206473
102,'006207,'201206473
103,'006306,'201206473
104,'006405,'201206473
105,'006504,'201403789
106,'006603,'201403789
107,'006702,'201403789
108,'006801,'201403789
109,'006900,'201403789
110,'007006,'201403789
111,'007105,'201403789
112,'007204,'201403789
113,'007303,'201403789
114,'007310,'201403789
115,'007327,'201403790
116,'007334,'201403790
117,'007402,'201403790
118,'007501,'201403790
119,'007518,'201403790
120,'007525,'201403790
121,'007532,'201403790
122,'007549,'201403790
123,'007556,'201403790
124,'007600,'201403790
125,'007709,'201403791
126,'007808,'201403791
127,'007907,'201403791
128,'007914,'201403791
129,'007921,'201403791
130,'007938,'201403791
131,'008003,'201403791
132,'008010,'201403791
133,'008027,'201403792
134,'008034,'201403792
135,'008102,'201403792
136,'008119,'201403792
137,'008126,'201403792
138,'008133,'201403792
139,'008201,'201403792
140,'008300,'201403792
141,'008317,'201403792
142,'008324,'201403792
143,'008331,'201403788
144,'008409,'201403788
145,'008508,'201403788
146,'008607,'201403788
147,'008706,'201403788
148,'008805,'201403788
149,'008904,'201403788
150,'009000,'201403788
151,'009017,'201403788
152,'009024,'201403788
153,'009109,'201403793
154,'009208,'201403793
155,'009307,'201403793
156,'009406,'201403793
157,'009505,'201403793
158,'009512,'201403793
159,'009529,'201403787
160,'009604,'201403787
161,'009703,'201403787
162,'009710,'201403787
163,'009727,'201403787
164,'009734,'201403787
165,'009741,'201403787
166,'009802,'201403787
167,'009819,'201403794
168,'009901,'201403794
169,'010006,'201403794
170,'010105,'201403794
171,'010204,'201403794
172,'010211,'201403794
173,'010228,'201403715
174,'010235,'201403715
175,'010242,'201403715
176,'010259,'201403715
177,'010266,'201403715
178,'010303,'201403715
179,'010402,'201403715
180,'010501,'201403715
181,'010518,'201403715
182,'010525,'201403715
183,'010532,'201403715
184,'010600,'201403715
185,'010617,'201403715
186,'010624,'201403715
187,'010631,'201403715
188,'010648,'201403715
189,'010709,'201403715
190,'010808,'201403715
191,'010907,'201403643
192,'011003,'201403643
193,'011102,'201403643
194,'011201,'201403643
195,'011300,'201403643
196,'011409,'201403643
197,'011508,'201403643
198,'011607,'201403643
199,'011706,'201403643
200,'011713,'201403643
201,'011805,'201403643
202,'011812,'201403643
203,'011829,'201403643
204,'011836,'201403643
205,'011843,'201103892
206,'011850,'201103892
207,'011867,'201103892
208,'011874,'201103892
209,'011881,'201103892
210,'011898,'201103892
211,'011904,'201500861
212,'011911,'201500861
213,'011928,'201500861
214,'011935,'201500861
215,'012000,'201500861
216,'012109,'201500861
217,'012208,'201500861
218,'012307,'201500861
219,'012314,'201501271
220,'012321,'201501271
221,'012338,'201501271
222,'012345,'201501271
223,'012352,'201501271
224,'012406,'201501271
225,'012505,'201501271
226,'012604,'201501271
227,'012703,'201501271
228,'012802,'201501271
229,'012901,'201501273
230,'012918,'201501273
231,'012925,'201501273
232,'012932,'201501273
233,'012949,'201501273
234,'012956,'201501273
235,'013007,'201501273
236,'013106,'201501273
237,'013205,'201501273
238,'013304,'201501273
239,'013311,'201508041
240,'013328,'201508041
241,'013335,'201508041
242,'013342,'201508041
243,'013359,'201508042
244,'013366,'201508042
245,'013403,'201508042
246,'013502,'201508042
247,'013601,'201508187
248,'013618,'201508187
249,'013625,'201508187
250,'013632,'201508187
251,'013649,'201508187
252,'013700,'201508187
253,'013717,'201508187
254,'013724,'201508187
255,'013809,'201603373
256,'013908,'201603373
257,'013915,'201603373
258,'013922,'201603373
259,'013939,'201603373
260,'013946,'201603373
261,'014004,'201603373
262,'014103,'201603373
263,'014202,'201603373
264,'014301,'201603372
265,'014400,'201603372
266,'014509,'201603372
267,'014608,'201603372
268,'014707,'201603372
269,'014806,'201603372
270,'014905,'201603372
271,'015001,'201603372
272,'015100,'201603372
273,'015209,'201603374
274,'015308,'201603374
275,'015407,'201603374
276,'015506,'201603374
277,'015605,'201603374
278,'015612,'201603374
279,'015629,'201603374
280,'015704,'201603374
281,'015711,'201603374
282,'015803,'201603374
283,'015902,'201603374
284,'015919,'201603750
285,'015926,'201603750
286,'016008,'201603750
287,'016107,'201603750
288,'016206,'201603750
289,'016305,'201603750
290,'016404,'201603750
291,'016503,'201603750
292,'016602,'201603750
293,'016619,'201603750
294,'016626,'201603750
295,'016701,'201603750
296,'016800,'201603750
297,'016817,'201603750
298,'016824,'201603750
299,'016909,'201603750
300,'017005,'201603750
301,'017012,'201603750
302,'017029,'201603750
303,'017036,'201603750
304,'017104,'201606058
305,'017203,'201606058
306,'017210,'201606058
307,'017227,'201607286
308,'017234,'201607286
309,'017241,'201607286
310,'017258,'201607286
311,'017265,'201607286
312,'017302,'201607286
313,'017401,'201706992
314,'017500,'201706992
315,'017609,'201706992
316,'017708,'201706992
317,'017715,'201706992
318,'017722,'201706992
319,'017739,'201706992
320,'017746,'201706992
321,'017807,'201707719
322,'017814,'201707719
323,'017821,'201707719
324,'017838,'201707719
325,'017906,'201707719
326,'017913,'201707719
327,'017920,'201707719
328,'018002,'201707719
329,'018019,'201707914
330,'018026,'201707914
331,'018033,'201707914
332,'018040,'201707914
333,'018057,'201707914
334,'018101,'201707914
335,'018118,'201708383
336,'018125,'201708383
337,'018200,'201708383
338,'018309,'201708383
339,'018316,'201708383
340,'018323,'201708383
341,'018330,'201801521
342,'018347,'201801521
343,'018408,'201801521
344,'018415,'201801521
345,'018422,'201801604
346,'018439,'201801604
347,'018446,'201801604
348,'018453,'201801604
349,'018460,'201801604
350,'018507,'202000262
351,'018514,'202000262
352,'018521,'202000262
353,'018538,'202000262
354,'018545,'202000262
355,'018552,'202000262
356,'018569,'202000434
357,'018576,'202000434
358,'018583,'202000434
359,'018590,'202000434
360,'018606,'202000434
361,'018613,'202000434
362,'018620,'202000434
363,'018637,'202000434
364,'018644,'202000434
365,'018705,'202000410
366,'018712,'202000410
367,'018729,'202000410
368,'018736,'202000410
369,'018743,'202000410
370,'018804,'202000410
371,'018903,'202000433
372,'019009,'202000433
373,'019108,'202000433
374,'019207,'202000433
375,'019214,'202000433
376,'019221,'202000433
377,'019238,'202000433
378,'019306,'202000433
379,'019313,'202000433
380,'019320,'202000411
381,'019337,'202000411
382,'019344,'202000411
383,'019351,'202000411
384,'019368,'202000411
385,'019375,'202000411
