,0,1,2
0,'000104,'200612481,0
1,'000111,'200612481,1
2,'000128,'200612481,10
3,'000203,'200705134,0
4,'000210,'200705134,1
5,'000227,'200705134,10
6,'000302,'200701084,0
7,'000319,'200701084,1
8,'000326,'200701084,10
9,'000401,'200802332,0
10,'000500,'200708879,0
11,'000609,'200604354,0
12,'000616,'200604354,1
13,'000623,'200604354,10
14,'000708,'200604355,0
15,'000807,'200604356,0
16,'000906,'200611357,0
17,'000913,'200611357,600
18,'001002,'200612480,0
19,'001019,'200612480,1
20,'001026,'200612480,10
21,'001101,'200612490,0
22,'001118,'200612490,10
23,'001200,'200612553,0
24,'001309,'200612554,0
25,'001408,'200612555,0
26,'001507,'200612556,0
27,'001606,'200701244,0
28,'001613,'200701244,300
29,'001620,'200701244,10
30,'001637,'200701244,100
31,'001644,'200701244,30
32,'001651,'200701244,500
33,'001705,'200705135,0
34,'001712,'200705135,1
35,'001729,'200705135,10
36,'001804,'200705178,0
37,'001811,'200705178,1
38,'001828,'200705178,10
39,'001903,'200706544,0
40,'002009,'200708270,0
41,'002016,'200708270,30
42,'002023,'200708270,300
43,'002108,'200708890,0
44,'002207,'200708893,0
45,'002306,'200710958,0
46,'002405,'200711621,0
47,'002504,'200711651,0
48,'002603,'200800318,0
49,'002610,'200800318,4
50,'002702,'200800784,0
51,'002719,'200800784,20
52,'002801,'200801162,0
53,'002900,'200802286,0
54,'002917,'200802286,20
55,'003006,'200811059,0
56,'003013,'200811059,120
57,'003020,'200811059,100
58,'003105,'200901617,0
59,'003112,'200901617,10
60,'003204,'200901591,0
61,'003211,'200901591,10
62,'003303,'200901761,0
63,'003310,'200901761,1
64,'003402,'200901821,0
65,'003419,'200901821,1
66,'003501,'200902108,0
67,'003518,'200902108,10
68,'003525,'200902108,1000
69,'003600,'200902099,0
70,'003617,'200902099,10
71,'003709,'200902153,0
72,'003716,'200902153,10
73,'003808,'200902147,0
74,'003815,'200902147,10
75,'003907,'200902146,0
76,'003914,'200902146,1
77,'003921,'200902146,10
78,'004003,'200805117,0
79,'004102,'200903352,0
80,'004119,'200903352,1
81,'004201,'200401488,0
82,'004218,'200401488,100
83,'004225,'200401488,30
84,'004232,'200401488,300
85,'004300,'200301059,0
86,'004317,'200301059,1
87,'004409,'200001626,0
88,'004416,'200001626,1
89,'004508,'200908302,0
90,'004515,'200908302,60
91,'004607,'200908306,0
92,'004614,'200908306,60
93,'004706,'201003225,0
94,'004713,'201003225,30
95,'004720,'201003225,100
96,'004805,'201003163,0
97,'004812,'201003163,1
98,'004904,'201006534,0
99,'004911,'201006534,2
100,'004928,'201006534,4
101,'005000,'201002430,0
102,'005109,'200904159,0
103,'005116,'200904159,120
104,'005123,'200904159,120
105,'005130,'200904159,60
106,'005208,'200904312,0
107,'005215,'200904312,100
108,'005307,'201101650,0
109,'005314,'201101650,10
110,'005321,'201101650,20
111,'005406,'201101651,0
112,'005413,'201101651,10
113,'005420,'201101651,20
114,'005505,'201101734,0
115,'005512,'201101734,10
116,'005529,'201101734,20
117,'005604,'201101652,0
118,'005611,'201101652,10
119,'005628,'201101652,20
120,'005703,'201103454,0
121,'005710,'201103454,1
122,'005802,'201102996,0
123,'005819,'201102996,10
124,'005901,'201103499,0
125,'005918,'201103499,10
126,'006007,'200802224,0
127,'006014,'200802224,100
128,'006021,'200802224,500
129,'006038,'200802224,1000
130,'006045,'200802224,30
131,'006106,'200400612,0
132,'006113,'200400612,30
133,'006120,'200400612,300
134,'006205,'201106314,0
135,'006212,'201106314,10
136,'006304,'201106371,0
137,'006311,'201106371,10
138,'006403,'200400620,0
139,'006410,'200400620,300
140,'006427,'200400620,30
141,'006502,'200400613,0
142,'006519,'200400613,500
143,'006526,'200400613,30
144,'006601,'200804821,0
145,'006618,'200804821,30
146,'006625,'200804821,300
147,'006700,'201109329,0
148,'006717,'201109329,10
149,'006809,'201109330,0
150,'006816,'201109330,10
151,'006908,'201109845,0
152,'006915,'201109845,1
153,'006922,'201109845,90
154,'006939,'201109845,120
155,'006946,'201109845,1
156,'007004,'201200229,0
157,'007011,'201200229,10
158,'007103,'201200230,0
159,'007110,'201200230,6
160,'007202,'201201600,0
161,'007219,'201201600,10
162,'007301,'201204387,0
163,'007318,'201204387,1
164,'007325,'201204387,600
165,'007400,'201209001,0
166,'007417,'201209001,500
167,'007509,'201206238,0
168,'007516,'201206238,10
169,'007608,'201310038,0
170,'007615,'201310038,5
171,'007622,'201310038,5
172,'007707,'201301620,0
