,0,1,2
0,'000109,'200410341,0
1,'000116,'200410341,1
2,'000208,'199604935,0
3,'000215,'199604935,1
4,'000307,'200704948,0
5,'000314,'200704948,1
6,'000321,'200704948,5
7,'000338,'200704948,10
8,'000345,'200704948,50
9,'000406,'200009072,0
10,'000413,'200009072,1
11,'000420,'200009072,2
12,'000505,'200807265,0
13,'000512,'200807265,1
14,'000529,'200807265,50
15,'000604,'200809246,0
16,'000611,'200809246,1
17,'000628,'200809246,5
18,'000703,'200108881,0
19,'000710,'200108881,1
20,'000727,'200108881,5
21,'000802,'201004160,0
22,'000819,'201004160,1
23,'000901,'200803976,0
24,'001007,'200907900,0
25,'001014,'200907900,1
26,'001021,'200907900,1
27,'001106,'201310120,0
28,'001113,'201310120,100
29,'001205,'201405771,0
30,'001212,'201405771,1
31,'001229,'201405771,1
32,'001236,'201405771,1
33,'001243,'201405771,1
34,'001250,'201405771,1
35,'001304,'201500071,0
36,'001311,'201500071,1
37,'001328,'201500071,5
38,'001403,'201405289,0
39,'001410,'201405289,1
40,'001427,'201405289,10
41,'001502,'201504166,0
42,'001519,'201504166,10
43,'001526,'201504166,15
44,'001533,'201504166,30
45,'001540,'201504166,1
46,'001601,'201504166,0
47,'001618,'201504166,1
48,'001625,'201504166,10
49,'001632,'201504166,15
50,'001649,'201504166,30
51,'001656,'201504166,45
52,'001663,'201504166,60
53,'001809,'201707852,0
54,'001816,'201707852,1
55,'001823,'201707852,10
56,'001908,'201707842,0
57,'001915,'201707842,1
58,'001922,'201707842,10
59,'002004,'201802729,0
60,'002011,'201802729,10
61,'002028,'201802729,30
62,'002103,'201803288,0
63,'002110,'201803288,90
64,'002127,'201803288,10
65,'002202,'201603375,0
66,'002219,'201603375,30
67,'002226,'201603375,100
68,'002301,'201902439,0
69,'002318,'201902439,28
70,'002325,'201902439,100
