,0,1,2
0,'000102,'200705941,0
1,'000119,'200705941,100
2,'000201,'200706006,0
3,'000218,'200706006,100
4,'000300,'200808588,0
5,'000317,'200808588,28
6,'000409,'200808589,0
7,'000416,'200808589,28
8,'000508,'201004569,0
9,'000515,'201004569,28
10,'000607,'201004570,0
11,'000614,'201004570,28
12,'000706,'201206778,0
13,'000713,'201206778,28
14,'000805,'201206779,0
15,'000812,'201206779,28
16,'000904,'201206780,0
17,'000911,'201206780,28
18,'001000,'201206781,0
19,'001017,'201206781,28
20,'001109,'201206782,0
21,'001116,'201206782,28
22,'001406,'201305039,0
23,'001413,'201305039,28
24,'001505,'201305056,0
25,'001512,'201305056,28
26,'001604,'201305057,0
27,'001611,'201305057,28
28,'001703,'201305058,0
29,'001710,'201305058,28
30,'001802,'201506005,0
31,'001819,'201506005,28
32,'001901,'201506004,0
33,'001918,'201506004,14
34,'002007,'201506006,0
35,'002014,'201506006,28
36,'002106,'201004753,0
37,'002113,'201004753,30
38,'002205,'201004754,0
39,'002212,'201004754,30
