,0,1,2
0,'000104,'201403730,0
1,'000111,'201403730,30
2,'000128,'201403730,100
3,'000203,'201403731,0
4,'000210,'201403731,30
5,'000227,'201403731,100
6,'000302,'201403604,0
7,'000319,'201403604,30
8,'000326,'201403604,100
9,'000401,'201403895,0
10,'000418,'201403895,21
11,'000500,'201403885,0
12,'000517,'201403885,1000
13,'000609,'201403875,0
14,'000616,'201403875,30
15,'000623,'201403875,500
16,'000708,'201403961,0
17,'000715,'201403961,30
18,'000722,'201403961,300
19,'000807,'201402768,0
20,'000906,'201403940,0
21,'000913,'201403940,30
22,'000920,'201403940,500
23,'000937,'201403940,300
24,'001002,'201403941,0
25,'001019,'201403941,30
26,'001026,'201403941,300
27,'001033,'201403941,500
28,'001101,'201403938,0
29,'001118,'201403938,1000
30,'001200,'201403998,0
31,'001217,'201403998,30
32,'001224,'201403998,500
33,'001309,'201404064,0
34,'001316,'201404064,30
35,'001323,'201404064,90
36,'001408,'201404171,0
37,'001415,'201404171,30
38,'001422,'201404171,200
39,'001439,'201404171,500
40,'001446,'201404171,300
41,'001507,'201404172,0
42,'001514,'201404172,300
43,'001606,'201404202,0
44,'001613,'201404202,30
45,'001620,'201404202,300
46,'001705,'201404297,0
47,'001712,'201404297,30
48,'001729,'201404297,300
49,'001736,'201404297,500
50,'001804,'201404327,0
51,'001811,'201404327,30
52,'001828,'201404327,500
53,'001903,'201404416,0
54,'001910,'201404416,30
55,'001927,'201404416,500
56,'002009,'201404598,0
57,'002016,'201404598,30
58,'002023,'201404598,500
59,'002108,'201404643,0
60,'002115,'201404643,10
61,'002122,'201404643,500
62,'002207,'201404706,0
63,'002214,'201404706,30
64,'002221,'201404706,1000
65,'002238,'201404706,300
66,'002306,'201404759,0
67,'002313,'201404759,30
68,'002320,'201404759,300
69,'002405,'201404770,0
70,'002412,'201404770,30
71,'002429,'201404770,500
72,'002504,'201404784,0
73,'002511,'201404784,30
74,'002528,'201404784,300
75,'002603,'201404775,0
76,'002610,'201404775,30
77,'002627,'201404775,1000
78,'002702,'201404884,0
79,'002719,'201404884,30
80,'002726,'201404884,300
81,'002801,'201404969,0
82,'002818,'201404969,28
83,'002825,'201404969,30
84,'002832,'201404969,100
85,'002900,'201404970,0
86,'002917,'201404970,28
87,'002924,'201404970,30
88,'002931,'201404970,100
89,'003006,'201405255,0
90,'003013,'201405255,30
91,'003020,'201405255,300
92,'003105,'201405416,0
93,'003112,'201405416,28
94,'003204,'201405737,0
95,'003211,'201405737,1
96,'003228,'201405737,1
97,'003235,'201405737,90
98,'003242,'201405737,20
99,'003259,'201405737,30
100,'003303,'201405792,0
101,'003310,'201405792,28
102,'003402,'201405796,0
103,'003419,'201405796,500
104,'003501,'201405795,0
105,'003518,'201405795,30
106,'003525,'201405795,300
107,'003600,'201405793,0
108,'003617,'201405793,28
109,'003709,'201405856,0
110,'003716,'201405856,30
111,'003723,'201405856,500
112,'003808,'201406190,0
113,'003815,'201406190,30
114,'003822,'201406190,100
115,'003907,'201500025,0
116,'003914,'201500025,28
117,'003921,'201500025,28
118,'004003,'201500023,0
119,'004010,'201500023,28
120,'004027,'201500023,28
121,'004102,'201500127,0
122,'004119,'201500127,30
123,'004126,'201500127,100
124,'004201,'201500191,0
125,'004218,'201500191,30
126,'004225,'201500191,300
127,'004300,'201500591,0
128,'004317,'201500591,30
129,'004409,'201500648,0
130,'004416,'201500648,30
131,'004423,'201500648,100
132,'004508,'201500649,0
133,'004515,'201500649,30
134,'004522,'201500649,100
135,'004607,'201502540,0
136,'004614,'201502540,30
137,'004621,'201502540,300
138,'004706,'201502840,0
139,'004713,'201502840,30
140,'004720,'201502840,500
141,'004805,'201504958,0
142,'004812,'201504958,30
143,'004829,'201504958,500
144,'004904,'201502798,0
145,'004911,'201502798,120
146,'004928,'201502798,10
147,'005000,'201404407,0
148,'005017,'201404407,1
149,'005024,'201404407,45
150,'005031,'201404407,60
151,'005048,'201404407,30
152,'005055,'201404407,1
153,'005062,'201404407,30
154,'005109,'201507290,0
155,'005116,'201507290,28
156,'005208,'201508308,0
157,'005215,'201508308,28
158,'005307,'201508508,0
159,'005314,'201508508,30
160,'005321,'201508508,300
161,'005406,'201508549,0
162,'005413,'201508549,30
163,'005420,'201508549,100
164,'005505,'199804310,0
165,'005512,'199804310,100
166,'005529,'199804310,200
167,'005536,'199804310,500
168,'005543,'199804310,1000
169,'005604,'199904747,0
170,'005611,'199904747,10
171,'005628,'199904747,100
172,'005703,'200005320,0
173,'005710,'200005320,500
174,'005802,'200302729,0
175,'005826,'200302729,30
176,'005833,'200302729,500
177,'005901,'199904758,0
178,'005918,'199904758,30
179,'005925,'199904758,500
180,'006007,'200005331,0
181,'006014,'200005331,30
182,'006021,'200005331,500
183,'006106,'200404212,0
184,'006113,'200404212,200
185,'006205,'201110421,0
186,'006212,'201110421,30
187,'006229,'201110421,100
188,'006236,'201110421,200
189,'006304,'201600587,0
190,'006311,'201600587,1
191,'006403,'201600815,0
192,'006410,'201600815,30
193,'006502,'201600814,0
194,'006519,'201600814,30
195,'006601,'201600929,0
196,'006618,'201600929,30
197,'006700,'201601168,0
198,'006717,'201601168,30
199,'006724,'201601168,300
200,'006809,'201601608,0
201,'006816,'201601608,30
202,'006823,'201601608,500
203,'006908,'201601378,0
204,'006915,'201601378,1
205,'007004,'201602406,0
206,'007011,'201602406,84
207,'007103,'201603114,0
208,'007110,'201603114,30
209,'007127,'201603114,200
210,'007202,'201601647,0
211,'007219,'201601647,1
212,'007226,'201601647,1
213,'007301,'201601662,0
214,'007318,'201601662,1
215,'007400,'201603120,0
216,'007417,'201603120,80
217,'007509,'201603121,0
218,'007516,'201603121,40
219,'007608,'201603288,0
220,'007615,'201603288,30
221,'007622,'201603288,300
222,'007707,'201604662,0
223,'007714,'201604662,30
224,'007721,'201604662,100
225,'007738,'201604662,90
226,'007806,'201605500,0
227,'007813,'201605500,28
228,'007905,'201606332,0
229,'007912,'201606332,30
230,'008001,'201700405,0
231,'008018,'201700405,4
232,'008100,'201700406,0
233,'008117,'201700406,30
234,'008124,'201700406,100
235,'008209,'201702241,0
236,'008216,'201702241,30
237,'008308,'201702242,0
238,'008315,'201702242,30
239,'008407,'201702565,0
240,'008414,'201702565,1
241,'008421,'201702565,100
242,'008506,'201603620,0
243,'008513,'201603620,30
244,'008605,'201603621,0
245,'008612,'201603621,30
246,'008704,'201703937,0
