,0,1
0,'000109,'200500074
1,'000116,'199600037
2,'000123,'198600029
3,'000130,'200500075
4,'000208,'197900006
5,'000307,'199100045
6,'000314,'199000026
7,'000321,'199000009
8,'000406,'199700062
9,'000413,'198800041
10,'000420,'199000032
11,'000505,'198900069
12,'000512,'199600046
13,'000529,'200000016
14,'000604,'199000033
15,'000703,'200200064
16,'000802,'198100004
17,'000819,'199200093
18,'000826,'198700020
19,'000901,'199300091
20,'000918,'199600032
21,'000925,'198600037
22,'001007,'199300100
23,'001014,'199000016
24,'001021,'198301312
25,'001106,'199100015
26,'001205,'200300039
27,'001212,'199300102
28,'001229,'200100034
29,'001236,'198600017
30,'001243,'198600017
31,'001304,'198900035
32,'001403,'199700040
33,'001410,'200801156
34,'001427,'200801156
35,'001502,'200801156
36,'001519,'200801156
37,'001526,'200801156
38,'001601,'200801156
39,'001618,'200801156
40,'001625,'200801156
41,'001632,'200801156
42,'001649,'200801156
43,'001700,'200801156
44,'001717,'200801156
45,'001724,'200801156
46,'001731,'199600022
47,'001748,'198600005
48,'001755,'199100013
49,'001762,'199100013
50,'001779,'198300006
51,'001809,'200801561
52,'001816,'200801561
53,'001823,'199400027
54,'001830,'199700047
55,'001847,'200807686
56,'001908,'84
57,'001915,'84
58,'001922,'84
59,'001939,'199000017
60,'001946,'614
61,'001953,'614
62,'002004,'614
63,'002011,'199800019
64,'002028,'199500017
65,'002103,'1112
66,'002110,'1112
67,'002127,'1112
68,'002134,'200400034
69,'002141,'200400034
70,'002202,'200400034
71,'002301,'200400034
72,'002318,'200400034
73,'002325,'200400034
74,'002400,'200400034
75,'002509,'200400034
76,'002608,'196900001
77,'002615,'197200001
78,'002622,'197500002
79,'002639,'197600002
80,'002707,'197900002
81,'002806,'197900002
82,'002813,'1289
83,'002820,'198200005
84,'002837,'198200005
85,'002844,'1291
86,'002851,'1292
87,'002868,'1292
88,'002905,'1292
89,'002912,'1293
90,'002929,'1293
91,'002936,'1293
92,'002943,'198500013
93,'003001,'198700006
94,'003018,'1296
95,'003025,'1296
96,'003100,'1297
97,'003117,'1297
98,'003124,'1297
99,'003131,'198800031
100,'003148,'198900042
101,'003209,'198900042
102,'003216,'198900059
103,'003223,'198900059
104,'003308,'198900051
105,'003315,'199200092
106,'003322,'199300080
107,'003339,'199300081
108,'003346,'1305
109,'003407,'1305
110,'003414,'1305
111,'003421,'199300089
112,'003438,'199400003
113,'003506,'199400022
114,'003513,'1309
115,'003520,'1309
116,'003605,'1309
117,'003612,'1310
118,'003704,'1310
119,'003711,'1310
120,'003728,'199400040
121,'003902,'199600026
122,'003919,'199700019
123,'003926,'1314
124,'003933,'1314
125,'004008,'1315
126,'004015,'1315
127,'004022,'199400020
128,'004039,'199500009
129,'004046,'1319
130,'004107,'1319
131,'004114,'1320
132,'004121,'1320
133,'004206,'1320
134,'004305,'199800018
135,'004404,'198301311
136,'004503,'200907782
137,'004602,'200907782
138,'004701,'200907782
139,'004718,'200907782
140,'004725,'200907782
141,'004800,'200907782
142,'004909,'200907782
143,'004916,'200907782
144,'004923,'200907782
145,'004930,'200908349
146,'004947,'200908349
147,'005005,'200908349
148,'005012,'200908349
149,'005029,'200908349
150,'005036,'200908349
151,'005104,'200908349
152,'005111,'200908349
153,'005128,'200908349
154,'005203,'201000876
155,'005210,'201000876
156,'005227,'201000876
157,'005302,'201000876
158,'005401,'201000973
159,'005418,'201000973
160,'005425,'201000973
161,'005432,'201000973
162,'005500,'201000973
163,'005517,'201000973
164,'005524,'200811815
165,'005609,'200811815
166,'005616,'200811815
167,'005623,'200811815
168,'005708,'200811815
169,'005807,'200811815
170,'005814,'200811815
171,'005821,'200907105
172,'005906,'200907105
173,'005913,'200907105
174,'006002,'201001709
175,'006019,'201001709
176,'006026,'201001709
177,'006101,'201001709
178,'006118,'201001709
179,'006125,'201001709
180,'006200,'201001709
181,'006217,'201001709
182,'006224,'201001709
183,'006231,'201001709
184,'006248,'201001709
185,'006255,'201001709
186,'006309,'201002064
187,'006316,'201002064
188,'006323,'201002064
189,'006408,'201002064
190,'006415,'201002064
191,'006422,'201002064
192,'006439,'201002064
193,'006507,'201002411
194,'006606,'201002411
195,'006613,'201002411
196,'006620,'201002411
197,'006705,'201002411
198,'006804,'201002411
199,'006903,'201002411
200,'007009,'200908335
201,'007016,'200908335
202,'007108,'200908335
203,'007115,'200908335
204,'007122,'200908335
205,'007139,'200908335
206,'007207,'200908335
207,'007306,'201003196
208,'007313,'201003196
209,'007320,'201003196
210,'007405,'201003196
211,'007412,'201003196
212,'007429,'201003196
213,'007504,'201003196
214,'007603,'200806028
215,'007610,'200806028
216,'007627,'200806028
217,'007634,'200806028
218,'007702,'200806028
219,'007719,'200806028
220,'007726,'200806028
221,'007733,'201005203
222,'007801,'201005203
223,'007900,'201005203
224,'007917,'201005203
225,'007924,'201005203
226,'008006,'199200079
227,'008105,'199200079
228,'008112,'199200079
229,'008129,'200200053
230,'008204,'201007256
231,'008211,'201007256
232,'008228,'201007256
233,'008303,'201007256
234,'008310,'201007256
235,'008327,'201007256
236,'008334,'201007256
237,'008402,'201007612
238,'008419,'201007612
239,'008426,'201007612
240,'008501,'201007612
241,'008518,'201007612
242,'008525,'201007612
243,'008600,'201007612
244,'008617,'201007612
245,'008624,'201007612
246,'008709,'201007612
247,'008716,'201007612
248,'008723,'201007612
249,'008730,'201007612
250,'008808,'200804297
251,'008815,'200804297
252,'008822,'200900806
253,'008839,'200906433
254,'008907,'200904434
255,'008914,'200904434
256,'009003,'200904434
257,'009010,'200904434
258,'009027,'200904434
259,'009034,'200904434
260,'009041,'200904434
261,'009058,'199700056
262,'009102,'199700056
263,'009119,'201100614
264,'009201,'201100614
265,'009218,'201100614
266,'009225,'201100614
267,'009300,'201100614
268,'009317,'201100614
269,'009324,'201100614
270,'009409,'201100614
271,'009416,'201100614
272,'009508,'201100614
273,'009515,'201100615
274,'009522,'201100615
275,'009607,'201100615
276,'009614,'201100615
277,'009621,'201100615
278,'009706,'201100615
279,'009713,'201100615
280,'009720,'201100615
281,'009737,'201100615
282,'009744,'201100615
283,'009805,'201100616
284,'009812,'201100616
285,'009829,'201100616
286,'009904,'201100616
287,'009911,'201100616
288,'009928,'201100616
289,'010009,'201100616
290,'010016,'201100616
291,'010023,'201100616
292,'010030,'201100616
293,'010108,'201101042
294,'010115,'201101042
295,'010122,'201101042
296,'010207,'201101042
297,'010306,'201101042
298,'010313,'201101493
299,'010320,'201101493
300,'010337,'201101493
301,'010344,'201101493
302,'010405,'201101493
303,'010504,'201101493
304,'010603,'201101493
305,'010610,'201101493
306,'010627,'201101493
307,'010634,'201101493
308,'010641,'201101493
309,'010658,'201102328
310,'010702,'201102328
311,'010719,'201102328
312,'010726,'201102328
313,'010733,'201102328
314,'010740,'201102328
315,'010757,'201102328
316,'010801,'201102328
317,'010900,'201102328
318,'010917,'201102328
319,'010924,'201102328
320,'011006,'201102329
321,'011013,'201102329
322,'011020,'201102329
323,'011105,'201102329
324,'011112,'201102329
325,'011204,'201102329
326,'011211,'201102329
327,'011228,'201102329
328,'011303,'201101753
329,'011310,'201101753
330,'011402,'201101753
331,'011501,'201101753
332,'011518,'201101753
333,'011525,'201101753
334,'011600,'201101753
335,'011617,'201101753
336,'011624,'201101753
337,'011709,'201102753
338,'011716,'201102753
339,'011723,'201102753
340,'011808,'201102753
341,'011907,'201102753
342,'011914,'201102753
343,'012003,'201102753
344,'012010,'201102753
345,'012027,'201102753
346,'012102,'201103417
347,'012119,'201103417
