,0,1,2
0,'000101,'200204162,0
1,'000118,'200204162,1
2,'000125,'200204162,30
3,'000132,'200204162,80
4,'000149,'200204162,1
5,'000156,'200204162,1
6,'000163,'200204162,120
7,'000170,'200204162,60
8,'000200,'200204160,0
9,'000217,'200204160,1
10,'000224,'200204160,1
11,'000231,'200204160,1
12,'000248,'200204160,1
13,'000309,'200503599,0
14,'000316,'200503599,1
15,'000323,'200503599,60
16,'000330,'200503599,350
17,'000347,'200503599,300
18,'000354,'200503599,30
19,'000361,'200503599,3
20,'000408,'201310608,0
21,'000415,'201310608,1
