,0,1,2
0,'000106,'200100564,0
1,'000205,'200200440,0
2,'000304,'200100565,0
3,'000311,'200100565,10
4,'000328,'200100565,20
5,'000335,'200100565,30
6,'000342,'200100565,100
7,'000359,'200100565,500
8,'000366,'200100565,10
9,'000403,'200500548,0
10,'000410,'200500548,10
11,'000427,'200500548,200
12,'000434,'200500548,100
13,'000441,'200500548,90
14,'000458,'200500548,30
15,'000465,'200500548,60
16,'000472,'200500548,120
17,'000502,'200500555,0
18,'000519,'200500555,120
19,'000526,'200500555,120
20,'000533,'200500555,60
21,'000601,'200500557,0
22,'000618,'200500557,70
23,'000625,'200500557,90
24,'000632,'200500557,180
25,'000649,'200500557,240
26,'000656,'200500557,6
27,'000663,'200500557,30
28,'000670,'200500557,10
29,'000687,'200500557,120
30,'000700,'198500320,0
31,'000717,'198500320,30
32,'000809,'198900457,0
33,'000816,'198900457,1
34,'000823,'198900457,10
35,'000908,'200500536,0
36,'001004,'198900456,0
37,'001011,'198900456,1
38,'001028,'198900456,10
39,'001103,'198000158,0
40,'001110,'198000158,100
41,'001127,'198000158,500
42,'001134,'198000158,10
43,'001141,'198000158,30
44,'001202,'199100567,0
45,'001219,'199100567,100
46,'001226,'199100567,500
47,'001233,'199100567,1000
48,'001301,'199800692,0
49,'001318,'199800692,1
50,'001325,'199800692,10
51,'001400,'199700727,0
52,'001417,'199700727,1
53,'001424,'199700727,10
54,'001509,'199700728,0
55,'001516,'199700728,1
56,'001523,'199700728,10
57,'001530,'199700728,1
58,'001547,'199700728,10
59,'001608,'200200437,0
60,'001615,'200200437,1
61,'001622,'200200437,10
62,'001707,'199900509,0
63,'001714,'199900509,100
64,'001721,'199900509,500
65,'001738,'199900509,10
66,'001806,'200511903,0
67,'001813,'200511903,60
68,'001820,'200511903,120
69,'001905,'200307866,0
70,'001912,'200307866,60
71,'001929,'200307866,120
72,'002001,'200307867,0
73,'002018,'200307867,60
74,'002025,'200307867,120
75,'002100,'200000767,0
76,'002117,'200000767,90
77,'002124,'200000767,10
78,'002209,'200000768,0
79,'002216,'200000768,1
80,'002223,'200000768,50
81,'002308,'200400459,0
82,'002315,'200400459,1
83,'002407,'200703012,0
84,'002414,'200703012,1
85,'002421,'200703012,50
86,'002506,'200400479,0
87,'002513,'200400479,30
88,'002520,'200400479,100
89,'002537,'200400479,200
90,'002544,'200400479,5
91,'002605,'200400481,0
92,'002612,'200400481,30
93,'002629,'200400481,200
94,'002636,'200400481,5
95,'002643,'200400481,30
96,'002704,'200511953,0
97,'002803,'200511952,0
98,'002810,'200511952,1
99,'002827,'200511952,15
100,'002902,'199700739,0
101,'003008,'199900501,0
102,'003015,'199900501,1
103,'003022,'199900501,10
104,'003107,'199800693,0
105,'003114,'199800693,1
