,0,1
0,'000107,'201907580
1,'000114,'201907580
2,'000206,'201907580
3,'000213,'201907580
4,'000305,'201907580
5,'000312,'201907691
6,'000404,'201907691
7,'000411,'201907691
8,'000503,'201907691
9,'000510,'201907691
10,'000602,'201907691
11,'000619,'201907691
12,'000626,'201907691
13,'000701,'201907691
14,'000718,'201907794
15,'000725,'201907794
16,'000800,'201907794
17,'000817,'201907794
18,'000824,'201907794
19,'000909,'201907794
20,'000916,'201907794
21,'001005,'201907794
22,'001012,'201907794
23,'001104,'201907868
24,'001111,'201907868
25,'001203,'201907868
26,'001210,'201907868
27,'001302,'201907868
28,'001319,'201907868
29,'001401,'201907868
30,'001418,'201907868
31,'001500,'201907868
32,'001517,'201908026
33,'001609,'201908026
34,'001616,'201908026
35,'001708,'201908026
36,'001715,'201908026
