,0,1,2
0,'000101,'199702238,0
1,'000118,'199702238,30
2,'000125,'199702238,100
3,'000132,'199702238,500
4,'000200,'200402485,0
5,'000217,'200402485,30
6,'000224,'200402485,100
7,'000309,'200700869,0
8,'000316,'200700869,30
9,'000323,'200700869,100
10,'000408,'200402464,0
11,'000415,'200402464,180
12,'000422,'200402464,90
13,'000439,'200402464,100
14,'000446,'200402464,300
15,'000507,'200402462,0
16,'000514,'200402462,100
17,'000606,'200402483,0
18,'000613,'200402483,30
19,'000620,'200402483,100
20,'000637,'200402483,200
21,'000705,'200502030,0
22,'000712,'200502030,30
23,'000729,'200502030,300
24,'000804,'199902353,0
25,'000811,'199902353,1
26,'000903,'200705618,0
27,'001009,'200502035,0
28,'001016,'200502035,30
29,'001023,'200502035,300
30,'001108,'200402456,0
31,'001207,'200402461,0
32,'001214,'200402461,1
33,'001245,'200402461,20
34,'001252,'200402461,21
35,'001306,'200611107,0
36,'001405,'200502061,0
37,'001412,'200502061,30
38,'001429,'200502061,200
39,'001504,'200706526,0
40,'001511,'200706526,30
41,'001528,'200706526,500
42,'001535,'200706526,6
43,'001603,'200709243,0
44,'001702,'200102302,0
45,'001801,'200202018,0
46,'001900,'199802228,0
47,'001917,'199802228,10
48,'001924,'199802228,300
49,'001931,'199802228,100
50,'002006,'200202017,0
51,'002013,'200202017,1
52,'002105,'200402465,0
53,'002112,'200402465,60
54,'002129,'200402465,40
55,'002204,'200702597,0
56,'002303,'200402457,0
57,'002402,'200402469,0
58,'002419,'200402469,30
59,'002426,'200402469,56
60,'002433,'200402469,28
61,'002501,'199802234,0
62,'002518,'199802234,30
63,'002525,'199802234,300
64,'002532,'199802234,200
65,'002600,'200301686,0
66,'002709,'200702887,0
67,'002716,'200702887,30
68,'002723,'200702887,300
69,'002808,'198801817,0
70,'002907,'200502026,0
71,'002914,'200502026,30
72,'002921,'200502026,100
73,'003003,'200402455,0
74,'003010,'200402455,30
75,'003027,'200402455,200
76,'003034,'200402455,100
77,'003102,'200604153,0
78,'003119,'200604153,30
79,'003126,'200604153,100
80,'003201,'200301683,0
81,'003218,'200301683,30
82,'003225,'200301683,250
83,'003300,'200402487,0
84,'003317,'200402487,30
85,'003324,'200402487,500
86,'003409,'200402476,0
87,'003416,'200402476,30
88,'003423,'200402476,300
89,'003508,'200301667,0
90,'003515,'200301667,30
91,'003522,'200301667,500
92,'003607,'200301675,0
93,'003614,'200301675,30
94,'003621,'200301675,300
95,'003706,'200410977,0
96,'003713,'200410977,30
97,'003720,'200410977,100
98,'003805,'200711888,0
99,'003904,'200711887,0
100,'004000,'200502033,0
101,'004109,'200202015,0
102,'004208,'200102323,0
103,'004307,'200102324,0
104,'004406,'200502058,0
105,'004413,'200502058,30
106,'004420,'200502058,300
107,'004505,'200705888,0
108,'004604,'200608133,0
109,'004703,'198801823,0
110,'004710,'198801823,10
111,'004727,'198801823,100
112,'004734,'198801823,500
113,'004802,'200702849,0
114,'004901,'200202028,0
115,'005007,'200009383,0
116,'005106,'199302196,0
117,'005113,'199302196,100
118,'005120,'199302196,180
119,'005205,'200002833,0
120,'005212,'200002833,1
121,'005229,'200002833,1
122,'005304,'199401595,0
123,'005311,'199401595,1
124,'005403,'199501767,0
125,'005410,'199501767,130
126,'005427,'199501767,70
127,'005502,'200502052,0
128,'005519,'200502052,30
129,'005526,'200502052,500
130,'005601,'200608035,0
131,'005700,'199001621,0
132,'005717,'199001621,1
133,'005724,'199001621,1
134,'005809,'199501793,0
135,'005816,'199501793,10
136,'005823,'199501793,100
137,'005908,'199702237,0
138,'005915,'199702237,30
139,'006004,'199702236,0
140,'006011,'199702236,200
141,'006103,'199802222,0
142,'006202,'199201977,0
143,'006219,'199201977,20
144,'006226,'199201977,1000
145,'006233,'199201977,10
146,'006301,'200002841,0
147,'006318,'200002841,30
148,'006325,'200002841,500
149,'006332,'200002841,300
150,'006349,'200002841,1000
151,'006400,'200606429,0
152,'006509,'200102313,0
153,'006516,'200102313,1
154,'006608,'200402471,0
155,'006615,'200402471,1
156,'006622,'200402471,1
157,'006707,'200202033,0
158,'006714,'200202033,30
159,'006721,'200202033,100
160,'006806,'198300766,0
