,0,1
0,'000103,'200707250
1,'000110,'200707250
2,'000202,'200707250
3,'000219,'200705735
4,'000226,'197000040
5,'000233,'197000040
6,'000301,'197000040
7,'000318,'197000040
8,'000325,'197000040
9,'000400,'197000040
10,'000417,'197000040
11,'000424,'197000040
12,'000509,'197000040
13,'000608,'197000040
14,'000615,'199900511
15,'000622,'199900511
16,'000707,'199900511
17,'000806,'200400473
18,'000813,'200400467
19,'000820,'198200166
20,'000837,'198200166
21,'000905,'198200166
22,'000912,'198200166
23,'000929,'198900462
24,'001001,'198900462
25,'001018,'198900462
26,'001025,'198900462
27,'001032,'200606260
28,'001100,'200606260
29,'001117,'200606260
30,'001124,'200606260
31,'001131,'200606260
32,'001209,'200606260
33,'001216,'200606260
34,'001223,'200606260
35,'001230,'200606260
36,'001308,'200701583
37,'001315,'200500550
38,'001407,'200701617
39,'001414,'200701617
40,'001506,'200701617
41,'001605,'200701617
42,'001612,'198401388
43,'001704,'198401388
44,'001711,'198401388
45,'001728,'198401388
46,'001735,'198401388
47,'001803,'198401388
48,'001902,'198401388
49,'001919,'198401388
50,'002008,'198401388
51,'002107,'198401388
52,'002206,'198401388
53,'002213,'200000769
54,'002220,'200000770
55,'002237,'200000771
56,'002305,'199100569
57,'002312,'199100569
58,'002329,'199100569
59,'002404,'199100569
60,'002411,'199000527
61,'002428,'199000527
62,'002435,'199000527
63,'002442,'200400469
64,'002459,'200500546
65,'002466,'200605367
66,'002503,'200605367
67,'002510,'200400482
68,'002527,'200400482
69,'002534,'200400482
70,'002602,'200400482
71,'002701,'200400482
72,'002800,'200400482
73,'002909,'200400482
74,'002916,'200607727
75,'002923,'200607727
76,'002930,'200607727
77,'002947,'200607727
78,'002954,'200607727
79,'003005,'200607727
80,'003012,'200607727
81,'003029,'200607727
82,'003036,'200600116
83,'003043,'200600116
84,'003104,'200600116
85,'003111,'200600116
86,'003128,'200600116
87,'003135,'200600116
88,'003142,'200600116
89,'003203,'200600116
90,'003210,'200600116
91,'003227,'200600116
92,'003302,'200600116
93,'003319,'200600116
94,'003326,'200600116
95,'003401,'198000160
96,'003418,'198000160
97,'003425,'198000160
98,'003500,'198000160
99,'003517,'198000160
100,'003524,'198000160
101,'003531,'198000160
102,'003609,'198000160
103,'003616,'198000160
104,'003623,'200500539
105,'003630,'200500539
106,'003647,'200500539
107,'003708,'200500539
108,'003715,'200500539
109,'003722,'199600574
110,'003739,'199600574
111,'003746,'200200442
112,'003807,'200200442
113,'003906,'200200442
114,'003913,'200200442
115,'003920,'200200442
116,'004002,'200200442
117,'004019,'200200442
118,'004101,'200200442
119,'004118,'200200442
120,'004125,'200200442
121,'004200,'200200442
122,'004309,'200200442
123,'004408,'200200442
124,'004415,'200200442
125,'004422,'200200442
126,'004439,'200200442
127,'004507,'200200442
128,'004606,'199900520
129,'004613,'199900520
130,'004705,'199900520
131,'004804,'199900520
132,'004811,'199900520
133,'004903,'200610885
134,'004910,'200610885
135,'004927,'200610885
136,'005009,'200512148
137,'005016,'200512148
138,'005108,'200512148
139,'005115,'200200449
140,'005122,'200200449
141,'005207,'200200449
142,'005214,'200200449
143,'005306,'200200449
144,'005313,'200200449
145,'005320,'200200449
146,'005337,'200200449
147,'005344,'200200449
148,'005405,'200200449
149,'005412,'200200449
150,'005429,'200200449
151,'005436,'200200449
152,'005443,'200200449
153,'005504,'200200449
154,'005603,'200200449
155,'005610,'200200449
156,'005702,'200702895
157,'005719,'200400476
158,'005726,'200400476
159,'005733,'200400476
160,'005801,'200400476
161,'005818,'200400476
162,'005900,'200400476
163,'005917,'200400475
164,'005924,'200400475
165,'006006,'200400475
166,'006013,'200400475
167,'006020,'200400475
168,'006037,'200400475
169,'006105,'200400475
170,'006112,'200400475
171,'006129,'200400475
172,'006204,'200400475
173,'006211,'200400475
174,'006228,'200400475
175,'006303,'199000528
176,'006310,'199000528
177,'006327,'199000528
178,'006334,'199000528
179,'006402,'200500535
180,'006419,'200500535
181,'006426,'200400458
182,'006501,'200400458
183,'006518,'200400458
184,'006525,'200400458
185,'006600,'200400458
186,'006617,'200400458
187,'006624,'200400458
188,'006709,'200400458
189,'006716,'200400458
190,'006723,'200400462
191,'006730,'200400462
192,'006808,'200400462
193,'006815,'200400462
194,'006822,'198802971
195,'006907,'200410886
196,'006914,'198802970
197,'006921,'198802970
198,'007003,'198802970
199,'007010,'198802970
200,'007102,'198802970
201,'007201,'198802970
202,'007218,'198802970
203,'007225,'198802970
204,'007300,'198802970
205,'007317,'198802970
206,'007324,'200702705
207,'007409,'200702705
208,'007416,'199700740
209,'007423,'199700740
210,'007430,'199700740
211,'007508,'199700740
212,'007515,'199700740
213,'007522,'199700740
214,'007607,'199700740
215,'007614,'199700740
216,'007621,'199700740
217,'007706,'199700740
218,'007713,'199700740
219,'007720,'199700740
220,'007805,'200200441
221,'007812,'200200441
222,'007829,'200200441
223,'007836,'200200441
224,'007843,'200200441
225,'007850,'200200436
226,'007867,'200200436
227,'007874,'200200436
228,'007904,'200200436
229,'007911,'199700733
230,'007928,'199700733
231,'007935,'199700733
232,'008000,'199700733
233,'008017,'199700733
234,'008024,'199700733
235,'008031,'199700749
236,'008048,'199700749
237,'008055,'199700749
238,'008109,'199700749
239,'008116,'199700749
240,'008208,'199700749
241,'008215,'199700734
242,'008307,'199700734
243,'008314,'199700734
244,'008406,'199700734
245,'008413,'199700734
246,'008505,'199700734
247,'008512,'199700734
248,'008529,'199700734
249,'008536,'199700734
250,'008604,'199700734
251,'008611,'199700734
252,'008628,'199700734
253,'008703,'199700734
254,'008710,'199700734
255,'008727,'199700734
256,'008802,'199700734
257,'008819,'199700734
258,'008826,'199700738
259,'008833,'199700738
260,'008901,'199700738
261,'009007,'199700738
262,'009014,'199700738
263,'009021,'199700738
264,'009038,'199700738
265,'009106,'199700738
266,'009113,'199700738
267,'009205,'199700738
268,'009212,'199700738
269,'009229,'199700738
270,'009236,'199700738
271,'009304,'199700738
272,'009311,'199700738
273,'009328,'199400473
274,'009335,'199400473
275,'009342,'199400473
276,'009403,'199400473
277,'009410,'199400473
278,'009427,'199400473
279,'009434,'199400472
280,'009502,'199400472
281,'009519,'199400472
282,'009526,'199400472
283,'009533,'199400472
284,'009601,'199400472
285,'009618,'199400472
286,'009625,'199400472
287,'009632,'199400472
288,'009700,'200200447
289,'009717,'200200447
290,'009724,'200200447
291,'009731,'200200447
292,'009809,'200200447
293,'009816,'200200447
294,'009823,'200200447
295,'009830,'200200447
296,'009908,'200200447
297,'009915,'200200447
298,'009922,'200200447
299,'009939,'200200447
300,'009946,'200200447
301,'010003,'200200447
302,'010010,'200200447
303,'010027,'200200447
304,'010034,'200200447
305,'010102,'200200447
306,'010201,'200200447
307,'010218,'200200447
308,'010225,'200200447
309,'010232,'200200447
310,'010300,'200200447
311,'010409,'200200447
312,'010508,'200200447
313,'010515,'200200447
314,'010522,'200200447
315,'010607,'200200447
316,'010614,'200200447
317,'010621,'200200447
318,'010638,'198100122
319,'010645,'198400258
320,'010706,'198400258
321,'010713,'198400258
322,'010720,'198400258
323,'010737,'199700748
324,'010744,'199700748
325,'010751,'199200590
326,'010768,'199200590
327,'010805,'199200590
328,'010812,'199200590
329,'010829,'200000804
330,'010904,'200000804
331,'010911,'199504317
332,'010928,'199504317
333,'011000,'199504317
334,'011017,'199504317
335,'011109,'200711589
336,'011116,'200711589
337,'011123,'200711589
338,'011208,'200711589
339,'011215,'200711589
340,'011222,'200711589
341,'011239,'200711589
342,'011307,'200711589
343,'011314,'200711589
344,'011321,'200711589
345,'011338,'200711589
346,'011345,'200711589
347,'011352,'200711589
348,'011406,'200711589
349,'011413,'200711589
350,'011420,'200708364
351,'011437,'200708364
352,'011505,'200708364
353,'011604,'200400478
354,'011703,'200400478
355,'011802,'200400478
356,'011901,'200400478
357,'012007,'200400478
358,'012014,'200400478
359,'012106,'200400478
360,'012113,'200400478
361,'012120,'199800711
362,'012205,'199800711
363,'012304,'199800711
364,'012403,'199800711
365,'012502,'199800711
366,'012519,'199800711
367,'012526,'199800711
368,'012601,'199800711
369,'012618,'199800711
370,'012625,'199800711
371,'012700,'199800711
372,'012809,'199800711
373,'012816,'199800711
374,'012823,'199800711
375,'012908,'199800711
376,'012915,'199800711
377,'012922,'199800711
378,'013004,'199800711
379,'013103,'199800711
380,'013110,'199800711
381,'013202,'199800711
382,'013219,'199300685
383,'013301,'198700405
384,'013318,'198700405
385,'013325,'198700405
386,'013400,'198700405
387,'013417,'198700405
388,'013509,'198700405
389,'013516,'198700405
390,'013523,'198700405
391,'013608,'198700405
392,'013707,'198700405
393,'013714,'199700737
394,'013721,'200100579
395,'013738,'200100579
396,'013806,'200100579
397,'013905,'200100579
398,'013912,'200100579
399,'013929,'200100579
400,'013936,'200100579
401,'014001,'200100579
402,'014018,'200100579
403,'014025,'200100579
404,'014032,'200100579
405,'014049,'200308477
406,'014056,'200308477
407,'014063,'200308477
408,'014100,'200308478
409,'014117,'200308478
410,'014124,'200308475
411,'014209,'200308475
412,'014216,'200308475
413,'014223,'198900464
414,'014308,'198900464
415,'014407,'198900464
416,'014414,'199900516
417,'014421,'199900516
418,'014438,'200500542
419,'014506,'200000801
420,'014605,'200000801
421,'014612,'200000801
422,'014629,'200000801
423,'014636,'200000801
424,'014643,'200000801
425,'014704,'200000801
426,'014711,'200000801
427,'014728,'200000801
428,'014735,'200000801
429,'014803,'199600570
430,'014810,'200000801
431,'014827,'200500556
432,'014902,'199600573
433,'014919,'199600573
434,'015008,'199600573
435,'015015,'199600573
436,'015107,'199600573
437,'015206,'199600573
438,'015213,'199700730
439,'015305,'199700730
440,'015404,'199700730
441,'015411,'199700729
442,'015503,'199700729
443,'015510,'199700729
444,'015602,'196900053
445,'015619,'196900053
446,'015626,'198700402
447,'015701,'198700402
448,'015718,'200500543
449,'015800,'200500543
450,'015817,'200500543
451,'015824,'199600571
452,'015831,'199600571
453,'015848,'199600571
454,'015909,'199600571
455,'015916,'199600571
456,'015923,'199600571
457,'015930,'199600571
458,'016005,'199600571
459,'016104,'199600571
460,'016111,'199600571
461,'016128,'199600571
462,'016135,'199600571
463,'016203,'199600571
464,'016302,'199600571
465,'016319,'199600571
466,'016326,'199600571
467,'016401,'199600571
468,'016500,'199600571
469,'016517,'199600571
470,'016609,'199600571
471,'016616,'199600571
472,'016708,'199600571
473,'016807,'199600571
474,'016814,'199600571
475,'016821,'199600571
476,'016906,'199600571
477,'016913,'199600571
478,'016920,'200200443
479,'016937,'200200443
480,'016944,'200200443
481,'016951,'200200443
482,'016968,'200200443
483,'016975,'200200443
484,'017002,'200200443
485,'017019,'200200443
486,'017101,'200300410
487,'017118,'200300410
