,0,1,2
0,'000109,'200410512,0
1,'000116,'200410512,7
2,'000123,'200410512,28
3,'000130,'200410512,100
4,'000208,'200410513,0
5,'000215,'200410513,7
6,'000222,'200410513,28
7,'000239,'200410513,100
8,'000307,'200308323,0
9,'000314,'200308323,1
10,'000406,'200308324,0
11,'000413,'200308324,28
12,'000420,'200308324,56
13,'000437,'200308324,112
14,'000444,'200308324,14
15,'000505,'200905339,0
16,'000512,'200905339,28
17,'000529,'200905339,100
18,'000703,'201206335,0
19,'000710,'201206335,28
20,'000802,'201304998,0
21,'000819,'201304998,30
22,'000901,'201304997,0
23,'000918,'201304997,30
24,'001007,'201309347,0
25,'001014,'201309347,30
26,'001021,'201309347,10
27,'001038,'201309347,30
28,'001106,'201403836,0
29,'001113,'201403836,7
30,'001120,'201403836,28
31,'001137,'201403836,56
32,'001205,'201403837,0
33,'001212,'201403837,28
34,'001304,'201403835,0
35,'001311,'201403835,28
36,'001403,'201403838,0
37,'001410,'201403838,28
38,'001502,'201803579,0
39,'001519,'201803579,30
