,0,1,2
0,'000103,'201503299,0
1,'000110,'201503299,1
2,'000127,'201503299,1
3,'000134,'201503299,5
4,'000141,'201503299,5
5,'000202,'201503646,0
6,'000219,'201503646,1
7,'000226,'201503646,4
8,'000301,'201501888,0
9,'000318,'201501888,1
10,'000325,'201501888,4
11,'000400,'201502814,0
12,'000417,'201502814,1
13,'000424,'201502814,4
14,'000509,'201503609,0
15,'000516,'201503609,1
16,'000523,'201503609,4
17,'000608,'201503950,0
18,'000615,'201503950,1
19,'000622,'201503950,4
20,'000707,'201505111,0
21,'000714,'201505111,1
22,'000721,'201505111,4
