,0,1,2
0,'000100,'198600897,0
1,'000117,'198600897,10
2,'000209,'198100309,0
3,'000216,'198100309,50
4,'000308,'197400270,0
5,'000315,'197400270,10
6,'000407,'198200407,0
7,'000414,'198200407,100
8,'000506,'198600899,0
9,'000513,'198600899,30
10,'000605,'198600900,0
11,'000612,'198600900,30
12,'000704,'198600901,0
13,'000711,'198600901,30
14,'000803,'198700934,0
15,'000810,'198700934,10
16,'000902,'199101511,0
17,'000919,'199101511,20
18,'001008,'199101521,0
19,'001015,'199101521,10
20,'001107,'196300058,0
21,'001114,'196300058,10
22,'001206,'198700936,0
23,'001213,'198700936,10
24,'001305,'199101512,0
25,'001312,'199101512,30
26,'001404,'199101514,0
27,'001411,'199101514,100
28,'001503,'199501289,0
29,'001510,'199501289,12
30,'001602,'197900280,0
31,'001619,'197900280,5
32,'001909,'198801244,0
33,'001916,'198801244,2
34,'002005,'198901328,0
35,'002012,'198901328,3
36,'002104,'199201627,0
37,'002111,'199201627,2
38,'002203,'199401192,0
39,'002210,'199401192,2
40,'002302,'199801572,0
41,'002319,'199801572,4
42,'002401,'200501653,0
43,'002418,'200501653,5
44,'002500,'200600362,0
45,'002517,'200600362,5
46,'002609,'200611059,0
47,'002616,'200611059,4
48,'002708,'198400654,0
49,'002715,'198400654,6
50,'002807,'198801242,0
51,'002906,'197300171,0
52,'003002,'198901325,0
