,0,1,2
0,'000107,'200308377,0
1,'000114,'200308377,1
2,'000206,'200308377,0
3,'000213,'200308377,1
4,'000305,'200308377,0
5,'000312,'200308377,1
6,'000404,'200308377,0
7,'000411,'200308377,1
8,'000503,'200308377,0
9,'000510,'200308377,1
10,'000602,'200308377,0
11,'000619,'200308377,1
12,'000701,'200308377,0
13,'000718,'200308377,1
14,'000800,'200308377,0
15,'000817,'200308377,1
16,'000909,'199806821,0
17,'000916,'199806821,1
18,'001005,'199806821,0
19,'001012,'199806821,1
20,'001104,'199806821,0
21,'001111,'199806821,1
22,'001203,'199806821,0
23,'001210,'199806821,1
24,'001302,'199806821,0
25,'001319,'199806821,1
26,'001401,'199806821,0
27,'001418,'199806821,1
28,'001500,'199806821,0
29,'001517,'199806821,1
30,'001609,'199806821,0
31,'001616,'199806821,1
32,'001708,'200308376,0
33,'001715,'200308376,1
34,'001807,'200308376,0
35,'001814,'200308376,1
36,'001906,'200308376,0
37,'001913,'200308376,1
38,'002002,'200308376,0
39,'002019,'200308376,1
40,'002101,'200308376,0
41,'002118,'200308376,1
42,'002200,'200308376,0
43,'002217,'200308376,1
44,'002309,'200308376,0
45,'002316,'200308376,1
46,'002408,'200308376,0
47,'002415,'200308376,1
48,'002507,'200308380,0
49,'002514,'200308380,1
50,'002606,'200308380,0
51,'002613,'200308380,1
52,'002705,'200308380,0
53,'002712,'200308380,1
54,'002804,'200308380,0
55,'002811,'200308380,1
56,'002903,'200308380,0
57,'002910,'200308380,1
58,'003009,'200308380,0
59,'003016,'200308380,1
60,'003108,'200308380,0
61,'003115,'200308380,1
62,'003207,'200308380,0
63,'003214,'200308380,1
64,'003306,'200308378,0
65,'003313,'200308378,1
66,'003405,'200308378,0
67,'003412,'200308378,1
68,'003504,'200308378,0
69,'003511,'200308378,1
70,'003603,'200308378,0
71,'003610,'200308378,1
72,'003702,'200308378,0
73,'003719,'200308378,1
74,'003801,'200308378,0
75,'003818,'200308378,1
76,'003900,'200308378,0
77,'003917,'200308378,1
78,'004006,'200308378,0
79,'004013,'200308378,1
80,'004105,'200308378,0
81,'004112,'200308378,1
82,'004204,'200308378,0
83,'004211,'200308378,1
84,'004303,'200308378,0
85,'004310,'200308378,1
86,'004402,'200308379,0
87,'004419,'200308379,1
88,'004501,'200308379,0
89,'004518,'200308379,1
90,'004600,'200308379,0
91,'004617,'200308379,1
92,'004709,'200308379,0
93,'004716,'200308379,1
94,'004808,'200308379,0
95,'004815,'200308379,1
96,'004907,'200308379,0
97,'004914,'200308379,1
98,'005003,'200308379,0
99,'005010,'200308379,1
100,'005102,'200308379,0
101,'005119,'200308379,1
102,'005201,'200308379,0
103,'005218,'200308379,1
104,'005300,'200308379,0
105,'005317,'200308379,1
106,'005409,'200308379,0
107,'005416,'200308379,1
108,'005508,'200308379,0
109,'005515,'200308379,1
110,'005607,'200308381,0
111,'005614,'200308381,1
112,'005706,'200308381,0
113,'005713,'200308381,1
114,'005805,'200308381,0
115,'005812,'200308381,1
116,'005904,'200308381,0
