,0,1
0,'000109,'201206243
1,'000116,'201206243
2,'000116,'201206243
3,'000116,'201206243
4,'000116,'201206243
5,'000116,'201206243
6,'000123,'201206243
7,'000123,'201206243
8,'000123,'201206243
9,'000123,'201206243
10,'000123,'201206243
11,'000130,'201206243
12,'000130,'201206243
13,'000130,'201206243
14,'000130,'201206243
15,'000130,'201206243
16,'000147,'201206243
17,'000147,'201206243
18,'000147,'201206243
19,'000147,'201206243
20,'000147,'201206243
21,'000154,'201206243
22,'000154,'201206243
23,'000154,'201206243
24,'000154,'201206243
25,'000154,'201206243
26,'000161,'201206243
27,'000161,'201206243
28,'000161,'201206243
29,'000161,'201206243
30,'000208,'201206244
31,'000215,'201206244
32,'000215,'201206244
33,'000215,'201206244
34,'000215,'201206244
35,'000215,'201206244
36,'000222,'201206244
37,'000222,'201206244
38,'000222,'201206244
39,'000222,'201206244
40,'000222,'201206244
41,'000222,'201206244
42,'000222,'201206244
43,'000239,'201206244
44,'000239,'201206244
45,'000239,'201206244
46,'000239,'201206244
47,'000239,'201206244
48,'000239,'201206244
49,'000246,'201206244
50,'000246,'201206244
51,'000246,'201206244
52,'000246,'201206244
53,'000246,'201206244
54,'000253,'201206244
55,'000253,'201206244
56,'000253,'201206244
57,'000253,'201206244
58,'000253,'201206244
59,'000253,'201206244
60,'000260,'201206244
61,'000260,'201206244
62,'000260,'201206244
63,'000260,'201206244
64,'000260,'201206244
