,0,1,2
0,'000102,'200606294,0
1,'000119,'200606294,30
2,'000126,'200606294,100
3,'000133,'200606294,200
4,'000201,'200401093,0
5,'000218,'200401093,30
6,'000225,'200401093,200
7,'000300,'200501012,0
8,'000317,'200501012,30
9,'000324,'200501012,100
10,'000331,'200501012,500
11,'000348,'200501012,300
12,'000355,'200501012,10
13,'000409,'199400806,0
14,'000416,'199400806,10
15,'000423,'199400806,30
16,'000430,'199400806,200
17,'000447,'199400806,1000
18,'000508,'200200826,0
19,'000515,'200200826,30
20,'000522,'200200826,100
21,'000539,'200200826,300
22,'000607,'200703164,0
23,'000614,'200703164,30
24,'000621,'200703164,300
25,'000638,'200703164,10
26,'000706,'200200828,0
27,'000713,'200200828,10
28,'000805,'200200827,0
29,'000812,'200200827,1
30,'000829,'200200827,100
31,'000904,'200401108,0
32,'000911,'200401108,30
33,'000928,'200401108,100
34,'000935,'200401108,10
35,'001000,'200708362,0
36,'001017,'200708362,90
37,'001024,'200708362,300
38,'001109,'199600952,0
39,'001116,'199600952,1
40,'001208,'200300782,0
41,'001215,'200300782,180
42,'001222,'200300782,360
43,'001307,'199701227,0
44,'001314,'199701227,30
45,'001321,'199701227,500
46,'001406,'200300795,0
47,'001413,'200300795,10
48,'001505,'199901034,0
49,'001512,'199901034,90
50,'001529,'199901034,120
51,'001536,'199901034,180
52,'001543,'199901034,240
53,'001604,'199901023,0
54,'001611,'199901023,120
55,'001628,'199901023,240
56,'001703,'198800765,0
57,'001710,'198800765,500
58,'001802,'199901029,0
59,'001819,'199901029,180
60,'001826,'199901029,360
61,'001901,'200501020,0
62,'001918,'200501020,120
63,'001925,'200501020,240
64,'002007,'199901030,0
65,'002014,'199901030,120
66,'002021,'199901030,240
67,'002106,'200607808,0
68,'002113,'200607808,1
69,'002120,'200607808,50
70,'002205,'198400433,0
71,'002212,'198400433,30
72,'002229,'198400433,500
73,'002304,'198500560,0
74,'002311,'198500560,30
75,'002328,'198500560,1000
76,'002403,'200501011,0
77,'002410,'200501011,4
78,'002502,'200607809,0
79,'002519,'200607809,1
80,'002526,'200607809,1
81,'002601,'200200835,0
82,'002618,'200200835,30
83,'002625,'200200835,500
84,'002700,'200700540,0
85,'002717,'200700540,30
86,'002724,'200700540,100
87,'002731,'200700540,500
88,'002748,'200700540,300
89,'002755,'200700540,10
90,'002809,'200600224,0
91,'002816,'200600224,21
92,'002823,'200600224,30
93,'002908,'200611005,0
94,'002915,'200611005,21
95,'002922,'200611005,30
96,'003004,'199100983,0
97,'003011,'199100983,1
98,'003103,'199801100,0
99,'003110,'199801100,1
100,'003127,'199801100,50
101,'003202,'200611006,0
102,'003219,'200611006,28
103,'003226,'200611006,100
104,'003233,'200611006,7
105,'003301,'200611007,0
106,'003318,'200611007,28
107,'003325,'200611007,100
108,'003332,'200611007,7
109,'003400,'200401091,0
110,'003417,'200401091,10
111,'003424,'200401091,500
112,'003509,'200300788,0
113,'003516,'200300788,30
114,'003523,'200300788,500
115,'003608,'199301063,0
116,'003615,'199301063,30
117,'003622,'199301063,1000
118,'003707,'199600933,0
119,'003714,'199600933,1
120,'003721,'199600933,100
121,'003806,'200600225,0
122,'003813,'200600225,30
123,'003820,'200600225,100
124,'003837,'200600225,300
