,0,1,2
0,'000106,'200700419,0
1,'000113,'200700419,7
2,'000120,'200700419,10
3,'000137,'200700419,7
4,'000144,'200700419,7
5,'000205,'200710845,0
6,'000212,'200710845,5
7,'000229,'200710845,5
8,'000236,'200710845,5
9,'000243,'200710845,3
10,'000250,'200710845,3
11,'000304,'200711401,0
12,'000311,'200711401,100
13,'000328,'200711401,200
14,'000335,'200711401,6
15,'000342,'200711401,10
16,'000403,'200701444,0
17,'000410,'200701444,7
18,'000427,'200701444,10
19,'000434,'200701444,5
20,'000441,'200701444,7
21,'000502,'200709423,0
22,'000519,'200709423,7
23,'000526,'200709423,10
24,'000533,'200709423,6
25,'000540,'200709423,8
26,'000601,'200707045,0
27,'000618,'200707045,7
28,'000625,'200707045,10
29,'000632,'200707045,3
30,'000700,'200706340,0
31,'000717,'200706340,7
32,'000724,'200706340,10
33,'000731,'200706340,3
34,'000748,'200706340,4
35,'000755,'200706340,11
36,'000762,'200706340,5
37,'000809,'200601062,0
38,'000816,'200601062,7
39,'000908,'200801166,0
40,'000915,'200801166,5
41,'000922,'200801166,2
42,'001004,'200806356,0
43,'001011,'200806356,7
44,'001028,'200806356,6
45,'001035,'200806356,5
46,'001103,'200805424,0
47,'001110,'200805424,5
48,'001127,'200805424,7
49,'001134,'200805424,10
50,'001141,'200805424,6
51,'001158,'200805424,8
52,'001202,'200810783,0
53,'001219,'200810783,10
54,'001301,'200810783,0
55,'001318,'200810783,9
56,'001400,'200810783,0
57,'001417,'200810783,6
58,'001509,'200810783,0
59,'001516,'200810783,9
60,'001608,'200810969,0
61,'001615,'200810969,1
62,'001622,'200810969,5
63,'001707,'200600674,0
64,'001714,'200600674,120
65,'001721,'200600674,100
66,'001806,'200503128,0
67,'001813,'200503128,120
68,'001820,'200503128,500
69,'001905,'201003194,0
70,'001912,'201003194,1
71,'002001,'201003194,0
72,'002018,'201003194,1
73,'002100,'200712655,0
74,'002209,'200807268,0
75,'002308,'200906275,0
76,'002315,'200906275,5
77,'002407,'201003177,0
78,'002414,'201003177,1
79,'002421,'201003177,7
80,'002506,'201003486,0
81,'002513,'201003486,7
82,'002520,'201003486,15
83,'002605,'201003863,0
84,'002704,'200805424,0
85,'002711,'200805424,48
86,'002728,'200805424,24
87,'002735,'200805424,30
88,'002742,'200805424,36
89,'002803,'200706340,0
90,'002810,'200706340,5
91,'002827,'200706340,7
92,'002834,'200706340,11
93,'002841,'200706340,6
94,'002902,'201301614,0
95,'002919,'201301614,7
96,'002926,'201301614,10
97,'003008,'201401411,0
98,'003015,'201401411,1
99,'003022,'201401411,30
100,'003107,'201401412,0
101,'003114,'201401412,1
102,'003121,'201401412,30
103,'003206,'200404168,0
104,'003213,'200404168,120
105,'003305,'200903043,0
106,'003312,'200903043,90
107,'003329,'200903043,100
108,'003404,'200904325,0
109,'003411,'200904325,120
110,'003503,'201403116,0
111,'003510,'201403116,1
112,'003602,'201403117,0
113,'003619,'201403117,1
114,'003626,'201403117,1
115,'003701,'201403405,0
116,'003718,'201403405,10
117,'003800,'201403406,0
118,'003817,'201403406,10
119,'003909,'201403404,0
120,'003916,'201403404,10
121,'004005,'201403452,0
122,'004012,'201403452,5
123,'004104,'201403453,0
124,'004111,'201403453,6
125,'004203,'201403505,0
126,'004210,'201403505,1
127,'004227,'201403505,15
128,'004234,'201403505,30
129,'004302,'201404182,0
130,'004319,'201404182,60
131,'004401,'201403812,0
132,'004418,'201403812,10
133,'004500,'201403505,0
134,'004517,'201403505,1
135,'004524,'201403505,30
136,'004609,'201003177,0
137,'004616,'201003177,1
138,'004623,'201003177,7
139,'004708,'201003177,0
140,'004715,'201003177,1
141,'004722,'201003177,7
142,'004807,'201405454,0
143,'004814,'201405454,10
144,'004821,'201405454,120
145,'004906,'201405521,0
146,'004913,'201405521,60
147,'005002,'201405478,0
148,'005019,'201405478,1
149,'005026,'201405478,1
150,'005101,'201405539,0
151,'005118,'201405539,1
152,'005125,'201405539,42
153,'005200,'200702892,0
154,'005217,'200702892,10
155,'005309,'201504142,0
156,'005316,'201504142,1
157,'005408,'201505830,0
158,'005415,'201505830,30
159,'005422,'201505830,100
160,'005507,'201506098,0
161,'005514,'201506098,30
162,'005521,'201506098,500
163,'005538,'201506098,300
164,'005545,'201506098,100
165,'005606,'201506842,0
166,'005613,'201506842,28
167,'005705,'201506843,0
168,'005712,'201506843,28
169,'005804,'201508474,0
170,'005811,'201508474,30
171,'005828,'201508474,300
172,'005903,'201600941,0
173,'005910,'201600941,30
174,'005927,'201600941,600
175,'006009,'201600978,0
176,'006016,'201600978,30
177,'006023,'201600978,300
178,'006108,'201601053,0
179,'006115,'201601053,30
180,'006122,'201601053,500
181,'006207,'201600980,0
182,'006214,'201600980,30
183,'006221,'201600980,100
184,'006306,'201600938,0
185,'006313,'201600938,30
186,'006320,'201600938,600
187,'006405,'201601090,0
188,'006412,'201601090,30
189,'006429,'201601090,500
190,'006504,'201601149,0
191,'006511,'201601149,30
192,'006528,'201601149,300
193,'006535,'201601149,100
194,'006603,'201601570,0
195,'006610,'201601570,30
196,'006627,'201601570,100
197,'006634,'201601570,300
198,'006702,'201601504,0
199,'006719,'201601504,30
200,'006726,'201601504,300
201,'006801,'201601555,0
202,'006818,'201601555,30
203,'006825,'201601555,100
204,'006832,'201601555,500
205,'006900,'201601506,0
206,'006917,'201601506,30
207,'006924,'201601506,300
208,'007006,'201601571,0
209,'007013,'201601571,30
210,'007020,'201601571,100
211,'007105,'201601505,0
212,'007112,'201601505,30
213,'007129,'201601505,300
214,'007204,'201601554,0
215,'007211,'201601554,30
216,'007228,'201601554,300
217,'007303,'201601762,0
218,'007310,'201601762,30
219,'007327,'201601762,500
220,'007402,'201601760,0
221,'007419,'201601760,30
222,'007426,'201601760,100
223,'007501,'201601761,0
224,'007518,'201601761,30
225,'007525,'201601761,100
226,'007600,'201601763,0
227,'007617,'201601763,30
228,'007624,'201601763,100
229,'007709,'201601595,0
230,'007716,'201601595,30
231,'007723,'201601595,500
232,'007808,'201602283,0
233,'007815,'201602283,30
234,'007822,'201602283,100
235,'007839,'201602283,300
236,'007907,'201602282,0
237,'007914,'201602282,30
238,'008003,'201602142,0
239,'008010,'201602142,28
240,'008102,'201602310,0
241,'008119,'201602310,30
242,'008126,'201602310,100
243,'008133,'201602310,500
244,'008201,'201602307,0
245,'008218,'201602307,30
246,'008225,'201602307,100
247,'008232,'201602307,500
248,'008249,'201602307,1000
249,'008300,'201602287,0
250,'008317,'201602287,28
251,'008409,'201602312,0
252,'008416,'201602312,28
253,'008508,'201602286,0
254,'008515,'201602286,30
255,'008522,'201602286,100
256,'008607,'201602304,0
257,'008614,'201602304,30
258,'008621,'201602304,100
259,'008706,'201602314,0
260,'008713,'201602314,28
261,'008805,'201602235,0
262,'008812,'201602235,84
263,'008904,'201403452,0
264,'008911,'201403452,6
265,'008928,'201403452,7
266,'008935,'201403452,6
267,'009000,'201602313,0
268,'009017,'201602313,28
269,'009109,'201602328,0
270,'009116,'201602328,4
271,'009208,'201602319,0
272,'009215,'201602319,30
273,'009222,'201602319,100
274,'009307,'201602374,0
275,'009314,'201602374,30
276,'009321,'201602374,300
277,'009406,'201602363,0
278,'009413,'201602363,30
279,'009505,'201602421,0
280,'009512,'201602421,30
281,'009529,'201602421,300
282,'009604,'201602959,0
283,'009611,'201602959,30
284,'009628,'201602959,100
285,'009703,'201602926,0
286,'009710,'201602926,1000
287,'010006,'201603089,0
288,'010013,'201603089,30
289,'010020,'201603089,300
290,'010105,'201603097,0
291,'010112,'201603097,30
292,'010129,'201603097,100
293,'010136,'201603097,500
294,'010204,'201603086,0
295,'010211,'201603086,30
296,'010228,'201603086,500
297,'010303,'201603026,0
298,'010310,'201603026,30
299,'010327,'201603026,300
300,'010402,'201603005,0
301,'010419,'201603005,30
302,'010426,'201603005,100
303,'010501,'201603028,0
304,'010518,'201603028,30
305,'010525,'201603028,300
306,'010600,'201603027,0
307,'010617,'201603027,30
308,'010624,'201603027,300
309,'010709,'201003194,0
310,'010716,'201003194,1
