,0,1,2
0,'000103,'199304031,0
1,'000110,'199304031,1
2,'000202,'198601346,0
3,'000219,'198601346,1
4,'000226,'198601346,20
5,'000233,'198601346,1
6,'000240,'198601346,1
7,'000257,'198601346,24
8,'000301,'200700632,0
9,'000318,'200700632,30
10,'000325,'200700632,100
11,'000332,'200700632,10
12,'000400,'200700633,0
13,'000417,'200700633,30
14,'000424,'200700633,100
15,'000431,'200700633,10
16,'000509,'200403098,0
17,'000516,'200403098,30
18,'000523,'200403098,100
19,'000530,'200403098,500
20,'000608,'200600534,0
21,'000615,'200600534,30
22,'000707,'200607019,0
23,'000714,'200607019,30
24,'000721,'200607019,3
25,'000738,'200607019,30
26,'000806,'200308938,0
27,'000813,'200308938,30
28,'000820,'200308938,100
29,'000837,'200308938,500
30,'000844,'200308938,10
31,'000905,'198802428,0
32,'000912,'198802428,30
33,'000929,'198802428,100
34,'000936,'198802428,500
35,'001001,'199304028,0
36,'001100,'199203282,0
37,'001209,'199302686,0
38,'001308,'199903134,0
39,'001315,'199903134,1
40,'001407,'199903135,0
41,'001414,'199903135,1
42,'001421,'199903135,1
43,'001438,'199903135,1
44,'001506,'200502575,0
45,'001605,'200102951,0
46,'001612,'200102951,1
47,'001629,'200102951,20
48,'001704,'198701589,0
49,'001711,'198701589,1
50,'001728,'198701589,20
51,'001735,'198701589,1
52,'001742,'198701589,1
53,'001759,'198701589,1
54,'001766,'198701589,4
55,'001773,'198701589,12
56,'001780,'198701589,20
57,'001797,'198701589,1
58,'027315,'198701589,20
59,'027322,'198701589,1
60,'027339,'198701589,1
61,'027346,'198701589,1
62,'001803,'200502582,0
63,'001810,'200502582,1
64,'001827,'200502582,20
65,'001834,'200502582,1
66,'001841,'200502582,1
67,'001858,'200502582,4
68,'001865,'200502582,12
69,'001872,'200502582,20
70,'001889,'200502582,8
71,'001902,'200202624,0
72,'001919,'200202624,1000
73,'001926,'200202624,10
74,'002008,'198601341,0
75,'002015,'198601341,30
76,'002046,'198601341,500
77,'002053,'198601341,1000
78,'002060,'198601341,500
79,'002107,'200302103,0
80,'002206,'198902186,0
81,'002213,'198902186,30
82,'002220,'198902186,100
83,'002237,'198902186,300
84,'002244,'198902186,100
85,'002251,'198902186,10
86,'002305,'199002031,0
87,'002312,'199002031,30
88,'002329,'199002031,300
89,'002404,'200102936,0
90,'002411,'200102936,1
91,'002428,'200102936,1
92,'002435,'200102936,1
93,'002442,'200102936,1
94,'002459,'200102936,1
95,'002466,'200102936,1
96,'002473,'200102936,1
97,'002480,'200102936,1
98,'002503,'200102936,0
99,'002602,'200102943,0
100,'002619,'200102943,1
101,'002626,'200102943,1
102,'002633,'200102943,1
103,'002640,'200102943,1
104,'002657,'200102943,1
105,'002664,'200102943,1
106,'002671,'200102943,1
107,'002701,'200003667,0
108,'002718,'200003667,30
109,'002725,'200003667,100
110,'002732,'200003667,500
111,'002749,'200003667,10
112,'002800,'200600535,0
113,'002909,'200600536,0
114,'003005,'199401865,0
115,'003012,'199401865,1
116,'003104,'199002030,0
117,'003111,'199002030,30
118,'003128,'199002030,100
119,'003135,'199002030,500
120,'003203,'199302677,0
121,'003210,'199302677,1
122,'003302,'198601345,0
123,'003319,'198601345,1
124,'003326,'198601345,1
125,'003401,'200612565,0
126,'003500,'200702169,0
127,'003517,'200702169,30
128,'003524,'200702169,100
129,'003531,'200702169,30
130,'003609,'198601347,0
131,'003616,'198601347,30
132,'003623,'198601347,100
133,'003630,'198601347,100
134,'003708,'199401871,0
135,'003715,'199401871,30
136,'003722,'199401871,100
137,'003739,'199401871,100
138,'003807,'199304574,0
139,'003814,'199304574,1
140,'003906,'198701594,0
141,'003913,'198701594,30
142,'003920,'198701594,100
143,'003937,'198701594,500
144,'004002,'198701585,0
145,'004019,'198701585,30
146,'004026,'198701585,100
147,'004033,'198701585,500
148,'004101,'198902180,0
149,'004200,'198601337,0
150,'004217,'198601337,1
151,'004224,'198601337,1
152,'004231,'198601337,1
153,'004309,'199903137,0
154,'004316,'199903137,1
155,'004323,'199903137,1
156,'004330,'199903137,1
157,'004347,'199903137,1
158,'004354,'199903137,1
159,'004408,'198802421,0
160,'004415,'198802421,30
161,'004422,'198802421,100
162,'004439,'198802421,500
163,'004507,'200003656,0
164,'004606,'198701593,0
165,'004705,'200502562,0
166,'004712,'200502562,1
167,'004729,'200502562,1
168,'004736,'200502562,1
169,'004743,'200502562,1
170,'004750,'200502562,1
171,'004767,'200502562,1
172,'004804,'200502563,0
173,'004811,'200502563,1
174,'004828,'200502563,1
175,'004835,'200502563,1
176,'004842,'200502563,1
177,'004859,'200502563,1
178,'004866,'200502563,1
179,'004903,'199604616,0
180,'005009,'199806352,0
181,'005016,'199806352,1
182,'005108,'198300961,0
183,'005115,'198300961,1
184,'005122,'198300961,1
185,'005207,'198802420,0
186,'005214,'198802420,1
187,'005306,'198802419,0
188,'005313,'198802419,1
189,'005320,'198802419,1
190,'005405,'198501936,0
191,'005412,'198501936,1
192,'005429,'198501936,1
193,'005504,'198902185,0
194,'005511,'198902185,1
195,'005528,'198902185,1
196,'005535,'198902185,1
197,'005542,'198902185,1
198,'005603,'198501357,0
199,'005610,'198501357,1
200,'005627,'198501357,1
201,'005634,'198501357,1
202,'005702,'200605463,0
203,'005801,'200209426,0
204,'005818,'200209426,1
205,'005900,'200302101,0
206,'005917,'200302101,1
207,'005924,'200302101,1
208,'006006,'200608239,0
209,'006013,'200608239,1
210,'006020,'200608239,1
211,'006037,'200608239,1
212,'006105,'200608238,0
213,'006112,'200608238,1
214,'006129,'200608238,1
