,0,1,2
0,'000107,'200503698,0
1,'000114,'200503698,1
2,'000206,'200503698,0
3,'000213,'200503698,1
4,'000305,'200404822,0
5,'000312,'200404822,1
6,'000404,'200404837,0
7,'000411,'200404837,1
8,'000503,'200503702,0
9,'000510,'200503702,1
10,'000602,'200512341,0
11,'000619,'200512341,1
12,'000701,'200503697,0
13,'000718,'200503697,1
14,'000800,'200503697,0
15,'000817,'200503697,1
16,'000909,'200503693,0
17,'000916,'200503693,1
18,'001005,'200404818,0
19,'001012,'200404818,1
20,'001104,'200503691,0
21,'001111,'200503691,1
22,'001203,'200404817,0
23,'001210,'200404817,1
24,'001302,'200404828,0
25,'001319,'200404828,1
26,'001401,'200404828,0
27,'001418,'200404828,1
28,'001500,'200404823,0
29,'001517,'200404823,1
30,'001609,'200404824,0
31,'001616,'200404824,1
32,'001708,'200404821,0
33,'001715,'200404821,1
34,'001807,'200404840,0
35,'001814,'200404840,1
36,'001906,'200404820,0
37,'001913,'200404820,1
38,'002002,'200404838,0
39,'002019,'200404838,1
40,'002101,'200600815,0
41,'002118,'200600815,1
42,'002200,'200600814,0
43,'002217,'200600814,1
44,'002309,'200404819,0
45,'002316,'200404819,1
46,'002408,'200404836,0
47,'002415,'200404836,1
48,'002507,'200503701,0
49,'002514,'200503701,1
50,'002606,'200404835,0
51,'002613,'200404835,1
52,'002705,'200700553,0
53,'002712,'200700553,1
54,'002804,'200700188,0
55,'002811,'200700188,1
56,'002903,'200612676,0
57,'002910,'200612676,1
58,'003009,'200404839,0
59,'003016,'200404839,1
60,'003108,'200604407,0
61,'003115,'200604407,1
62,'003207,'200604406,0
63,'003214,'200604406,1
64,'003306,'200503694,0
65,'003313,'200503694,1
66,'003504,'200503698,0
67,'003511,'200503698,1
68,'003603,'200503697,0
69,'003610,'200503697,1
70,'003702,'200404823,0
71,'003719,'200404823,1
72,'003801,'200503697,0
73,'003818,'200503697,1
74,'003900,'200503698,0
75,'003917,'200503698,1
