,0,1
0,'000105,'800000062
1,'000105,'800000062
2,'000112,'800000062
3,'000112,'800000062
4,'000129,'800000062
5,'000129,'800000062
6,'000136,'800000062
7,'000136,'800000062
8,'000204,'200410351
9,'000204,'200410351
10,'000211,'200410351
11,'000211,'200410351
12,'000303,'201000365
13,'000303,'201000365
14,'000310,'201000365
15,'000310,'201000365
16,'000327,'201000365
17,'000327,'201000365
18,'000334,'201000365
19,'000334,'201000365
20,'000402,'201000215
21,'000402,'201000215
22,'000419,'201000215
23,'000419,'201000215
24,'000426,'201000215
25,'000426,'201000215
26,'000433,'201000215
27,'000433,'201000215
28,'000501,'201000364
29,'000501,'201000364
30,'000518,'201000364
31,'000518,'201000364
32,'000525,'201000364
33,'000525,'201000364
34,'000532,'201000364
35,'000532,'201000364
36,'000600,'201000344
37,'000600,'201000344
38,'000617,'201000344
39,'000617,'201000344
40,'000624,'201000344
41,'000624,'201000344
42,'000631,'201000344
43,'000631,'201000344
44,'000709,'800000065
45,'000709,'800000065
46,'000716,'800000065
47,'000716,'800000065
48,'000723,'800000065
49,'000723,'800000065
50,'000730,'800000065
51,'000730,'800000065
52,'000747,'800000065
53,'000747,'800000065
54,'000808,'201000216
55,'000808,'201000216
56,'000815,'201000216
57,'000815,'201000216
58,'000822,'201000216
59,'000822,'201000216
60,'000839,'201000216
61,'000839,'201000216
62,'000846,'201000216
63,'000846,'201000216
64,'000907,'201000217
65,'000907,'201000217
66,'000914,'201000217
67,'000914,'201000217
68,'000921,'201000217
69,'000921,'201000217
70,'001003,'800000054
71,'001003,'800000054
72,'001010,'800000054
73,'001010,'800000054
74,'001027,'800000054
75,'001027,'800000054
76,'001102,'200909504
77,'001102,'200909504
78,'001119,'200909504
79,'001119,'200909504
80,'001201,'201000347
81,'001201,'201000347
82,'001218,'201000347
83,'001218,'201000347
84,'001300,'800000056
85,'001300,'800000056
86,'001317,'800000056
87,'001317,'800000056
88,'001324,'800000056
89,'001324,'800000056
90,'001409,'800000055
91,'001409,'800000055
92,'001416,'800000055
93,'001416,'800000055
94,'001423,'800000055
95,'001423,'800000055
96,'001508,'800000052
97,'001508,'800000052
98,'001515,'800000052
99,'001515,'800000052
100,'001607,'201000345
101,'001607,'201000345
102,'001614,'201000345
103,'001614,'201000345
104,'001706,'201000346
105,'001706,'201000346
106,'001713,'201000346
107,'001713,'201000346
108,'001720,'201000346
109,'001720,'201000346
110,'001805,'800000053
111,'001805,'800000053
112,'001812,'800000053
113,'001812,'800000053
114,'001829,'800000053
115,'001829,'800000053
