,0,1
0,'000202,'201700710
1,'000219,'201700710
2,'000226,'201700710
3,'000233,'201700710
4,'000301,'201700710
5,'000318,'201700710
6,'000325,'201700710
7,'000332,'201700710
8,'000349,'201700710
9,'000400,'201700710
10,'000417,'201700710
11,'000424,'201702682
12,'000509,'201702682
13,'000516,'201707227
14,'000608,'201707227
15,'000615,'201707227
16,'000622,'201707359
17,'000639,'201707359
18,'000646,'201707359
19,'000653,'201707359
20,'000707,'201707524
21,'000714,'201707524
22,'000806,'201707523
23,'000813,'201707523
24,'000820,'201708074
25,'000837,'201708074
26,'000844,'201708074
27,'000905,'201708074
28,'000912,'201708530
29,'001001,'201708530
30,'001018,'201708530
31,'001025,'201708530
32,'001100,'201708530
33,'001117,'201708530
34,'001209,'201708530
35,'001216,'201708530
36,'001223,'201708531
37,'001308,'201708531
38,'001315,'201708531
39,'001407,'201708531
40,'001414,'201708531
41,'001506,'201708531
42,'001513,'201708531
43,'001605,'201708531
44,'001612,'201800144
45,'001629,'201800144
46,'001803,'201800144
47,'001810,'201800144
48,'001827,'201800144
49,'001902,'201800144
50,'001919,'201800144
51,'001926,'201800144
52,'001933,'201800144
53,'001940,'201800144
54,'002008,'201800144
55,'002015,'201800144
56,'002107,'201800144
57,'002114,'201800144
58,'002121,'201800772
59,'002138,'201800772
60,'002206,'201800772
61,'002213,'201800772
62,'002220,'201800772
63,'002305,'201800772
64,'002312,'201800772
65,'002329,'201800772
66,'002336,'201800773
67,'002404,'201800773
68,'002411,'201800773
69,'002428,'201800773
70,'002503,'201800773
71,'002510,'201800773
72,'002527,'201800773
73,'002602,'201800773
74,'002619,'201800833
75,'002626,'201800833
76,'002701,'201800833
77,'002718,'201800833
78,'002725,'201800927
79,'002800,'201800927
80,'002817,'201800927
81,'002824,'201800927
82,'002909,'201800927
83,'002916,'201800927
84,'002923,'201800927
85,'003005,'201800927
86,'003012,'201800927
87,'003029,'201800927
88,'003104,'201800927
89,'003111,'201800927
90,'003128,'201800926
91,'003203,'201800926
92,'003210,'201800926
93,'003302,'201800926
94,'003319,'201800926
95,'003401,'201800926
96,'003418,'201800926
97,'003425,'201800926
98,'003432,'201800926
99,'003500,'201800926
100,'003517,'201800926
101,'003524,'201800926
102,'003531,'201800925
103,'003609,'201800925
104,'003616,'201800925
105,'003708,'201800925
106,'003807,'201800925
107,'003814,'201800925
108,'003821,'201800925
109,'003838,'201800925
110,'003845,'201800925
111,'003852,'201800925
