,0,1,2
0,'000109,'200707678,0
1,'000116,'200707678,1
2,'000208,'200109921,0
3,'000215,'200109921,1
4,'000222,'200109921,1
5,'000239,'200109921,1
6,'000246,'200109921,1
7,'000253,'200109921,1
8,'000307,'200109917,0
9,'000314,'200109917,1
10,'000321,'200109917,1
11,'000338,'200109917,1
12,'000345,'200109917,1
13,'000352,'200109917,1
14,'000406,'200109915,0
15,'000505,'200008928,0
16,'000512,'200008928,1
17,'000529,'200008928,1
18,'000536,'200008928,1
19,'000543,'200008928,1
20,'000550,'200008928,1
21,'000567,'200008928,1
22,'000574,'200008928,1
23,'000581,'200008928,1
24,'000598,'200008928,1
25,'000611,'200008928,1
26,'000628,'200008928,1
27,'000635,'200008928,1
28,'000703,'200108965,0
29,'000710,'200108965,1
30,'000802,'200109916,0
31,'000819,'200109916,1
32,'000901,'200109916,0
33,'000918,'200109916,1
34,'001007,'200109916,0
35,'001014,'200109916,1
36,'001106,'200008908,0
37,'001113,'200008908,1
38,'001205,'200008923,0
39,'001212,'200008923,1
40,'001304,'200008926,0
41,'001311,'200008926,1
42,'001403,'200307881,0
43,'001410,'200307881,1
44,'001502,'200209839,0
45,'001519,'200209839,1
46,'001601,'200209841,0
47,'001618,'200209841,1
48,'001700,'201005242,0
49,'001717,'201005242,1
50,'001809,'200512033,0
51,'001816,'200512033,1
52,'001908,'200512033,0
53,'001915,'200512033,1
54,'002004,'200512033,0
55,'002011,'200512033,1
56,'002103,'200512033,0
57,'002110,'200512033,1
58,'002202,'200512032,0
59,'002219,'200512032,1
60,'002301,'200512032,0
61,'002318,'200512032,1
62,'002400,'200512032,0
63,'002417,'200512032,1
64,'002509,'200512032,0
65,'002516,'200512032,1
66,'002608,'201308095,0
67,'002615,'201308095,1
68,'002707,'201308095,0
69,'002714,'201308095,1
70,'002806,'201308095,0
71,'002813,'201308095,1
72,'002905,'201308095,0
73,'002912,'201308095,1
74,'003001,'201308095,0
75,'003018,'201308095,1
76,'003100,'201308095,0
77,'003117,'201308095,1
78,'003209,'201308095,0
79,'003216,'201308095,1
80,'003308,'200512032,0
81,'003315,'200512032,1
82,'003407,'201308095,0
83,'003414,'201308095,1
84,'003506,'201101636,0
85,'003513,'201101636,1
