,0,1
0,'000102,'199900692
1,'000119,'199900692
2,'000119,'199900692
3,'000119,'199900692
4,'000119,'199900692
5,'000126,'199900692
6,'000126,'199900692
7,'000126,'199900692
8,'000126,'199900692
9,'000201,'200400687
10,'000201,'200400687
11,'000218,'200400687
12,'000218,'200400687
13,'000225,'200400687
14,'000225,'200400687
15,'000232,'200400687
16,'000300,'198900618
17,'000409,'198900626
18,'000508,'200108920
19,'000607,'199600697
20,'000614,'199600697
21,'000621,'199600697
22,'000706,'200001074
23,'000713,'200001074
24,'000713,'200001074
25,'000713,'200001074
26,'000713,'200001074
27,'000720,'200001074
28,'000720,'200001074
29,'000720,'200001074
30,'000720,'200001074
31,'000805,'199000695
32,'000805,'199000695
33,'000805,'199000695
34,'000812,'199000695
35,'000812,'199000695
36,'000812,'199000695
37,'000812,'199000695
38,'000829,'199000695
39,'000829,'199000695
40,'000829,'199000695
41,'000829,'199000695
42,'000836,'199000695
43,'000836,'199000695
44,'000836,'199000695
45,'000904,'198400314
46,'000904,'198400314
47,'000911,'198400314
48,'000911,'198400314
49,'000928,'198400314
50,'000928,'198400314
51,'000935,'198400314
52,'000935,'198400314
53,'001000,'198500424
54,'001000,'198500424
55,'001017,'198500424
56,'001017,'198500424
57,'001024,'198500424
58,'001024,'198500424
59,'001031,'198500424
60,'001031,'198500424
61,'001109,'198400313
62,'001116,'198400313
63,'001123,'198400313
64,'001208,'200001058
65,'001208,'200001058
66,'001215,'200001058
67,'001215,'200001058
68,'001307,'199300843
69,'001307,'199300843
70,'001314,'199300843
71,'001314,'199300843
72,'001321,'199300843
73,'001321,'199300843
74,'001338,'199300843
75,'001338,'199300843
76,'001406,'200400688
77,'001413,'200400688
78,'001505,'200702902
79,'001604,'200410864
80,'001611,'200410864
81,'001703,'200410863
82,'001710,'200410863
83,'001802,'199000665
84,'001802,'199000665
85,'001901,'199000696
86,'001901,'199000696
87,'001901,'199000696
88,'001918,'199000696
89,'001918,'199000696
90,'001918,'199000696
91,'001925,'199000696
92,'001925,'199000696
93,'001925,'199000696
94,'002007,'198800541
95,'002014,'198800541
96,'002014,'198800541
97,'002014,'198800541
98,'002014,'198800541
99,'002021,'198800541
