,0,1,2
0,'000104,'200707347,0
1,'000111,'200707347,1
2,'000128,'200707347,10
3,'000203,'200709554,0
4,'000210,'200709554,1
5,'000227,'200709554,10
6,'000302,'200707228,0
7,'000319,'200707228,1
8,'000326,'200707228,10
9,'000401,'199806686,0
10,'000418,'199806686,1
11,'000425,'199806686,10
12,'000500,'199907088,0
13,'000517,'199907088,30
14,'000609,'200610724,0
15,'000616,'200610724,1
16,'000623,'200610724,5
17,'000708,'200511262,0
18,'000715,'200511262,30
19,'000807,'200511263,0
20,'000814,'200511263,30
21,'000906,'200511264,0
22,'000913,'200511264,30
23,'001002,'200610723,0
24,'001019,'200610723,30
25,'001101,'199806687,0
26,'001118,'199806687,1
27,'001125,'199806687,10
28,'001200,'200710637,0
29,'001217,'200710637,30
30,'001309,'199907084,0
31,'001408,'199907085,0
32,'001507,'199907086,0
33,'001514,'199907086,30
34,'001521,'199907086,90
35,'001606,'199604928,0
36,'001613,'199604928,30
37,'001620,'199604928,100
38,'001705,'199504273,0
39,'001712,'199504273,30
40,'001729,'199504273,100
41,'001804,'199504276,0
42,'001811,'199504276,30
43,'001828,'199504276,100
44,'001903,'200307987,0
45,'001910,'200307987,1
46,'001927,'200307987,28
47,'001934,'200307987,7
48,'002009,'200009063,0
49,'002016,'200009063,28
50,'002023,'200009063,7
51,'002108,'200109139,0
52,'002115,'200109139,28
53,'002122,'200109139,7
54,'002207,'200009062,0
55,'002214,'200009062,28
56,'002221,'200009062,7
57,'002306,'200307988,0
58,'002313,'200307988,1
59,'002405,'200610725,0
60,'002412,'200610725,1
61,'002504,'200610726,0
62,'002511,'200610726,1
63,'002603,'200511265,0
64,'002610,'200511265,100
65,'002702,'199504271,0
66,'002719,'199504271,1
67,'002726,'199504271,5
68,'002733,'199504271,10
69,'002801,'200410337,0
70,'002818,'200410337,30
71,'002900,'200307986,0
72,'002917,'200307986,1
73,'003006,'200710760,0
74,'003013,'200710760,28
75,'003105,'200710758,0
76,'003112,'200710758,28
77,'003204,'200710759,0
78,'003211,'200710759,28
79,'003303,'199503323,0
80,'003310,'199503323,30
81,'003402,'199803874,0
82,'003419,'199803874,30
83,'003426,'199803874,300
84,'003501,'199803875,0
85,'003518,'199803875,30
86,'003525,'199803875,100
87,'003600,'200610722,0
88,'003617,'200610722,30
89,'003624,'200610722,100
90,'003709,'200109143,0
91,'003716,'200109143,1
92,'003808,'200109144,0
93,'003815,'200109144,1
94,'003907,'199907094,0
95,'003914,'199907094,1
96,'004003,'199603310,0
97,'004010,'199603310,30
98,'004027,'199603310,300
99,'004102,'200103632,0
100,'004119,'200103632,30
101,'004126,'200103632,300
102,'004201,'200004833,0
103,'004218,'200004833,30
104,'004225,'200004833,100
105,'004300,'199703517,0
106,'004317,'199703517,30
107,'004324,'199703517,300
108,'004409,'200605503,0
109,'004416,'200605503,30
110,'004423,'200605503,100
111,'004508,'199907090,0
112,'004515,'199907090,1
113,'004522,'199907090,10
114,'004607,'200109140,0
115,'004614,'200109140,360
116,'004706,'200109141,0
117,'004713,'200109141,135
118,'004805,'200109142,0
119,'004812,'200109142,180
120,'004904,'199604930,0
121,'004911,'199604930,1
122,'005000,'199504274,0
123,'005017,'199504274,1
124,'005109,'199504275,0
125,'005116,'199504275,1
126,'005208,'200109136,0
127,'005215,'200109136,1
128,'005307,'200109135,0
129,'005314,'200109135,1
130,'005406,'200109146,0
131,'005413,'200109146,1
132,'005505,'200109147,0
133,'005512,'200109147,1
134,'005529,'200109147,10
135,'005604,'200009065,0
136,'005611,'200009065,1
137,'005628,'200009065,10
138,'005703,'200009061,0
139,'005710,'200009061,4
140,'005802,'199803876,0
141,'005819,'199803876,30
142,'005826,'199803876,100
143,'005901,'200711426,0
144,'005918,'200711426,4
145,'006007,'200511266,0
146,'006014,'200511266,4
147,'006106,'200009064,0
148,'006113,'200009064,1
149,'006120,'200009064,10
150,'006205,'199504272,0
151,'006212,'199504272,30
152,'006304,'200009059,0
153,'006311,'200009059,28
154,'006328,'200009059,84
155,'006403,'200713008,0
156,'006410,'200713008,28
157,'006427,'200713008,56
158,'006502,'200713009,0
159,'006519,'200713009,28
160,'006526,'200713009,56
161,'006601,'200806842,0
162,'006618,'200806842,60
163,'006700,'200807526,0
164,'006717,'200807526,30
165,'006724,'200807526,100
166,'006809,'200807469,0
167,'006816,'200807469,30
168,'006823,'200807469,100
169,'006908,'200807527,0
170,'006915,'200807527,30
171,'006922,'200807527,300
172,'007004,'200807528,0
173,'007011,'200807528,30
174,'007028,'200807528,100
175,'007103,'200811126,0
176,'007110,'200811126,30
177,'007202,'200810031,0
178,'007219,'200810031,30
179,'007226,'200810031,300
180,'007301,'200811608,0
181,'007318,'200811608,30
182,'007325,'200811608,300
183,'007400,'200811814,0
184,'007417,'200811814,30
185,'007424,'200811814,300
186,'007509,'200809084,0
187,'007516,'200809084,30
188,'007608,'200901817,0
189,'007615,'200901817,56
190,'007707,'200908185,0
191,'007714,'200908185,30
192,'007721,'200908185,300
193,'007738,'200908185,1
194,'007806,'200908186,0
195,'007813,'200908186,30
196,'007820,'200908186,300
197,'007837,'200908186,1
198,'008100,'200109137,0
199,'008704,'200902805,0
200,'008711,'200902805,28
201,'008803,'200210117,0
202,'008902,'201004551,0
203,'008919,'201004551,1
204,'008926,'201004551,60
205,'009008,'200902756,0
206,'009015,'200902756,1
207,'009022,'200902756,10
208,'009107,'200808414,0
209,'009114,'200808414,30
210,'009206,'200708317,0
211,'009213,'200708317,1
212,'009220,'200708317,1
213,'009305,'200708318,0
214,'009312,'200708318,1
215,'009329,'200708318,1
216,'009404,'200708319,0
217,'009411,'200708319,1
218,'009428,'200708319,1
219,'009503,'200708321,0
220,'009510,'200708321,1
221,'009527,'200708321,1
222,'009602,'200708320,0
223,'009619,'200708320,1
224,'009626,'200708320,1
225,'009701,'200603875,0
226,'009718,'200603875,30
227,'009800,'200511107,0
228,'009817,'200511107,1
229,'009824,'200511107,5
230,'009831,'200511107,5
231,'009909,'200511108,0
232,'009916,'200511108,1
233,'009923,'200511108,5
234,'009930,'200511108,5
235,'010004,'200511105,0
236,'010011,'200511105,1
237,'010028,'200511105,5
238,'010035,'200511105,5
239,'010103,'200511106,0
240,'010110,'200511106,1
241,'010127,'200511106,5
242,'010134,'200511106,5
243,'010301,'200307887,0
244,'010318,'200307887,1
245,'010400,'200410355,0
246,'010417,'200410355,1
247,'010509,'201100483,0
248,'010516,'201100483,1
249,'010608,'201100482,0
250,'010615,'201100482,1
251,'010707,'200307883,0
252,'010714,'200307883,1
253,'010806,'200307884,0
254,'010813,'200307884,1
255,'010905,'200307886,0
256,'010912,'200307886,1
257,'011001,'200307885,0
258,'011018,'200307885,1
259,'011100,'200307848,0
260,'011117,'200307848,30
261,'011209,'200307847,0
