,0,1,2
0,'000107,'199304231,0
1,'000114,'199304231,1
2,'000206,'200801089,0
3,'000213,'200801089,1
4,'000220,'200801089,3
5,'000305,'200801549,0
6,'000312,'200801549,20
7,'000329,'200801549,20
8,'000336,'200801549,15
9,'000404,'200801541,0
10,'000411,'200801541,1
11,'000428,'200801541,5
12,'000503,'201000845,0
13,'000510,'201000845,1
14,'000602,'201102595,0
15,'000619,'201102595,1
16,'000800,'201108203,0
17,'000817,'201108203,30
18,'000824,'201108203,180
19,'000909,'201110295,0
20,'000916,'201110295,1
21,'000923,'201110295,60
22,'000930,'201110295,90
23,'001005,'201210158,0
24,'001012,'201210158,1
25,'001104,'201210160,0
26,'001111,'201210160,1
27,'001203,'201210157,0
28,'001210,'201210157,2
29,'001227,'201210157,1
30,'001302,'201302494,0
31,'001319,'201302494,1
32,'001401,'201210159,0
33,'001418,'201210159,1
34,'001500,'201302258,0
35,'001517,'201302258,1
36,'001609,'201308285,0
37,'001616,'201308285,28
38,'001708,'201307770,0
39,'001715,'201307770,1
40,'001807,'201404799,0
41,'001814,'201404799,1
42,'001906,'201507691,0
43,'001913,'201507691,56
44,'002002,'201307453,0
45,'002019,'201307453,30
46,'002101,'201307454,0
47,'002118,'201307454,30
