,0,1,2
0,'000105,'201107308,0
1,'000112,'201107308,1
2,'000129,'201107308,10
3,'000136,'201107308,12
4,'000143,'201107308,120
5,'000150,'201107308,8
6,'000204,'201110741,0
7,'000211,'201110741,1
8,'000228,'201110741,60
9,'000303,'201206436,0
10,'000310,'201206436,1
11,'000327,'201206436,10
12,'000334,'201206436,250
13,'000402,'201206437,0
14,'000600,'201405368,0
15,'000617,'201405368,1
16,'000624,'201405368,30
17,'000631,'201405368,60
18,'000648,'201405368,90
19,'000709,'201405369,0
20,'000716,'201405369,1
21,'000723,'201405369,30
22,'000730,'201405369,60
23,'000747,'201405369,90
24,'000808,'201403979,0
25,'000815,'201403979,30
26,'000822,'201403979,500
27,'000907,'201501975,0
28,'000914,'201501975,1
29,'000921,'201501975,5
30,'000938,'201501975,10
31,'000945,'201501975,30
32,'000952,'201501975,250
33,'001003,'201501976,0
34,'001010,'201501976,1
35,'001027,'201501976,5
36,'001034,'201501976,10
37,'001041,'201501976,30
38,'001102,'201406196,0
39,'001119,'201406196,30
40,'001126,'201406196,500
41,'001201,'200904519,0
42,'001218,'200904519,1
43,'001225,'200904519,60
44,'001300,'201501562,0
45,'001317,'201501562,30
46,'001324,'201501562,100
47,'001409,'201501738,0
48,'001416,'201501738,21
49,'001423,'201501738,30
50,'001508,'201501977,0
51,'001515,'201501977,1
52,'001522,'201501977,5
53,'001539,'201501977,10
54,'001546,'201501977,30
55,'001607,'201506026,0
56,'001614,'201506026,60
57,'001621,'201506026,60
58,'001638,'201506026,120
59,'001706,'201601546,0
60,'001713,'201601546,1
61,'001720,'201601546,20
62,'001737,'201601546,200
63,'001744,'201601546,24
64,'001751,'201601546,240
65,'001805,'201507694,0
66,'001812,'201507694,30
67,'001829,'201507694,300
68,'001904,'201507745,0
69,'001911,'201507745,30
70,'001928,'201507745,100
71,'002000,'201507753,0
72,'002017,'201507753,28
73,'002109,'201508455,0
74,'002116,'201508455,14
75,'002208,'201508456,0
76,'002215,'201508456,14
77,'002307,'201600427,0
78,'002314,'201600427,30
79,'002321,'201600427,300
80,'002406,'201600428,0
81,'002413,'201600428,30
82,'002420,'201600428,300
83,'002505,'201508533,0
84,'002512,'201508533,30
85,'002529,'201508533,300
86,'002604,'201600730,0
87,'002611,'201600730,28
88,'002703,'201601612,0
89,'002710,'201601612,1
90,'002802,'201602266,0
91,'002819,'201602266,14
92,'002826,'201602266,28
93,'002901,'201603178,0
94,'002918,'201603178,100
95,'002925,'201603178,200
96,'002932,'201603178,300
97,'002949,'201603178,600
98,'002956,'201603178,1
99,'002963,'201603178,500
100,'003007,'201602971,0
101,'003014,'201602971,1000
102,'003106,'201603784,0
103,'003113,'201603784,30
104,'003120,'201603784,100
105,'003205,'201603788,0
106,'003212,'201603788,30
107,'003229,'201603788,500
108,'003304,'201603721,0
109,'003311,'201603721,30
110,'003328,'201603721,500
111,'003403,'201110741,0
112,'003410,'201110741,30
113,'003427,'201110741,1
114,'003434,'201110741,60
115,'003441,'201110741,4
116,'003502,'201604859,0
117,'003519,'201604859,1
118,'003526,'201604859,14
119,'003533,'201604859,28
120,'003540,'201604859,420
121,'003557,'201604859,8
122,'003601,'201701325,0
123,'003618,'201701325,1
124,'003625,'201701325,10
125,'003632,'201701325,20
126,'003649,'201701325,50
127,'003656,'201701325,9
128,'003700,'201700149,0
129,'003717,'201700149,1
130,'003724,'201700149,10
131,'003731,'201700149,250
132,'003809,'201800911,0
133,'003816,'201800911,60
134,'003908,'201906211,0
135,'003915,'201906211,30
136,'003922,'201906211,500
