,0,1,2
0,'000102,'201600709,0
1,'000119,'201600709,1
2,'000126,'201600709,7
3,'000201,'201600714,0
4,'000218,'201600714,1
5,'000225,'201600714,7
6,'000300,'201600713,0
7,'000317,'201600713,1
8,'000324,'201600713,7
9,'000409,'201600712,0
10,'000416,'201600712,1
11,'000423,'201600712,7
12,'000508,'201600710,0
13,'000515,'201600710,1
14,'000522,'201600710,7
15,'000607,'201600717,0
16,'000614,'201600717,1
17,'000621,'201600717,7
18,'000706,'201600715,0
19,'000713,'201600715,1
20,'000720,'201600715,7
21,'000805,'201600716,0
22,'000812,'201600716,1
23,'000829,'201600716,7
24,'000904,'201600708,0
25,'000911,'201600708,1
26,'000928,'201600708,7
27,'001000,'201600711,0
28,'001017,'201600711,1
29,'001024,'201600711,7
