,0,1,2
0,'000104,'200511394,0
1,'000111,'200511394,30
2,'000203,'200605267,0
3,'000302,'200308350,0
4,'000319,'200308350,60
5,'000401,'200308348,0
6,'000418,'200308348,100
7,'000500,'200308349,0
8,'000609,'200410519,0
9,'000616,'200410519,100
10,'000623,'200410519,30
11,'000708,'200308341,0
12,'000715,'200308341,30
13,'000807,'200308337,0
14,'000814,'200308337,30
15,'000906,'200308339,0
16,'001002,'200308340,0
17,'001019,'200308340,100
18,'001026,'200308340,30
19,'001101,'200308338,0
20,'001118,'200308338,100
21,'001125,'200308338,30
22,'001200,'200308345,0
23,'001217,'200308345,1
24,'001224,'200308345,10
25,'001309,'200308346,0
26,'001316,'200308346,1
27,'001408,'200308343,0
28,'001415,'200308343,100
29,'001507,'200308344,0
30,'001514,'200308344,100
31,'001606,'200308347,0
32,'001613,'200308347,1
33,'001705,'200308342,0
34,'001712,'200308342,1
35,'001729,'200308342,10
36,'001804,'200308342,0
37,'001811,'200308342,1
