,0,1
0,'000104,'1
1,'000111,'1
2,'000203,'2
3,'000203,'2
4,'000203,'2
5,'000203,'2
6,'000210,'2
7,'000210,'2
8,'000210,'2
9,'000210,'2
10,'001200,'199101930
11,'001309,'199001847
12,'001408,'199001845
13,'001507,'198802010
14,'001606,'199100374
15,'001705,'199100381
16,'001804,'199100360
17,'001903,'199100370
18,'002504,'199101606
19,'002603,'199704554
20,'002702,'199907116
21,'002801,'199604947
22,'002900,'199304429
23,'003006,'199704322
24,'003105,'199304125
25,'003204,'199403104
26,'003303,'199806435
27,'003402,'199906911
28,'003501,'198901059
29,'007707,'200210363
30,'007806,'200202058
31,'007905,'200202057
32,'008001,'200002857
33,'008100,'200002865
34,'008209,'199403317
35,'008308,'198901748
36,'008506,'199702323
37,'008605,'200002853
38,'008704,'199902369
39,'008803,'200202063
40,'008902,'199902386
41,'009008,'200301705
42,'009107,'198200543
43,'009503,'199501893
44,'009602,'200102342
45,'009701,'199702313
46,'009800,'200202040
47,'009909,'199902389
48,'010400,'199702303
49,'010509,'200301702
50,'010608,'198200876
51,'010707,'199002436
52,'010806,'198200878
53,'011308,'198501565
54,'011407,'198902547
55,'011506,'198701871
56,'011803,'198200877
57,'011902,'198301144
58,'012503,'198501564
59,'012602,'199903710
60,'013104,'200109174
61,'013203,'199002284
62,'013302,'198701779
63,'013401,'198802576
64,'013500,'198802592
65,'013609,'198601464
66,'013708,'200210557
67,'013807,'200210557
68,'014101,'200108987
69,'014200,'199304287
70,'014408,'199704556
71,'014507,'199907122
72,'014606,'199907121
73,'014705,'199704555
74,'014804,'198401103
75,'014903,'197400283
76,'015009,'198400672
77,'015108,'198902198
78,'015207,'198200678
79,'015306,'197800362
80,'015405,'199102006
81,'015603,'199500280
82,'015801,'199200353
83,'015900,'197200213
84,'016006,'198501111
85,'016808,'199703091
86,'016907,'199803163
87,'017102,'197800205
88,'017201,'198100218
89,'017300,'199200901
90,'017508,'199304332
91,'017607,'199304328
92,'017706,'198802988
93,'017805,'198802987
94,'017904,'197000180
95,'018000,'199203022
96,'018208,'199804648
97,'018307,'200203585
98,'018505,'199804561
99,'018604,'199804587
100,'018703,'199703706
101,'018802,'200404254
