,0,1,2
0,'000103,'200004917,0
1,'000110,'200004917,1
2,'000127,'200004917,1
3,'000134,'200004917,1
4,'000141,'200004917,1
5,'000158,'200004917,1
6,'000165,'200004917,1
7,'000172,'200004917,1
8,'000189,'200004917,1
9,'000202,'199603384,0
10,'000219,'199603384,1
11,'000226,'199603384,1
12,'000233,'199603384,1
13,'000240,'199603384,1
14,'000257,'199603384,1
15,'000264,'199603384,1
16,'000271,'199603384,1
17,'000301,'199603382,0
18,'000318,'199603382,1
19,'000325,'199603382,1
20,'000332,'199603382,1
21,'000349,'199603382,1
22,'000356,'199603382,1
23,'000363,'199603382,1
24,'000370,'199603382,1
25,'000387,'199603382,1
26,'000394,'199603382,1
27,'011413,'199603382,1
28,'000400,'200610666,0
29,'000417,'200610666,1
30,'000509,'200703544,0
31,'000516,'200703544,1
32,'000608,'200610665,0
33,'000615,'200610665,1
34,'000707,'199703557,0
35,'000714,'199703557,1
36,'012304,'200108968,0
37,'012403,'200108967,0
38,'012809,'201801255,0
39,'012816,'201801255,1
40,'012823,'201801255,48
41,'012908,'201801255,0
42,'012915,'201801255,1
43,'012922,'201801255,40
44,'013004,'201801818,0
45,'013011,'201801818,1
46,'013028,'201801818,60
47,'013103,'201801818,0
48,'013110,'201801818,1
49,'013127,'201801818,20
50,'013202,'201801818,0
51,'013219,'201801818,1
52,'013226,'201801818,25
53,'013233,'201801818,1
54,'013240,'201801818,25
55,'013301,'201801818,0
56,'013318,'201801818,1
57,'013325,'201801818,25
58,'013332,'201801818,1
59,'013349,'201801818,25
60,'013400,'201801818,0
61,'013417,'201801818,1
62,'013424,'201801818,1
