,0,1,2
0,'000107,'199201136,0
1,'000114,'199201136,100
2,'000121,'199201136,500
3,'000138,'199201136,100
4,'000145,'199201136,100
5,'000152,'199201136,500
6,'000169,'199201136,30
7,'000176,'199201136,300
8,'000206,'200401348,0
9,'000213,'200401348,1
10,'000220,'200401348,50
11,'000305,'200201053,0
12,'000312,'200201053,100
13,'000329,'200201053,500
14,'000336,'200201053,2
15,'000343,'200201053,180
16,'000404,'199304570,0
17,'000411,'199304570,60
18,'000428,'199304570,50
19,'000503,'200501269,0
20,'000510,'200501269,100
21,'000602,'200501268,0
22,'000619,'200501268,100
23,'000626,'200501268,500
24,'000701,'200401362,0
25,'000718,'200401362,30
26,'000725,'200401362,100
27,'000800,'199701411,0
28,'000817,'199701411,10
29,'000824,'199701411,100
30,'000909,'199101181,0
31,'000916,'199101181,100
32,'000923,'199101181,500
33,'001005,'200612058,0
34,'001012,'200612058,100
35,'001104,'200706035,0
36,'001111,'200706035,30
37,'001128,'200706035,100
38,'001203,'200501265,0
39,'001210,'200501265,30
40,'001227,'200501265,100
41,'001234,'200501265,300
42,'001241,'200501265,200
43,'001302,'200501251,0
44,'001319,'200501251,30
45,'001326,'200501251,100
46,'001401,'200301007,0
47,'001418,'200301007,1
48,'001425,'200301007,50
49,'001500,'198600669,0
50,'001517,'198600669,30
51,'001524,'198600669,100
52,'001609,'199001088,0
53,'001616,'199001088,30
54,'001623,'199001088,100
55,'001630,'199001088,1000
56,'001708,'198600674,0
57,'001715,'198600674,30
58,'001722,'198600674,100
59,'001739,'198600674,1000
60,'001746,'198600674,300
61,'001807,'200401341,0
62,'001814,'200401341,30
63,'001821,'200401341,100
64,'001906,'200201051,0
65,'001913,'200201051,1
66,'001920,'200201051,10
67,'001937,'200201051,50
68,'002002,'199801277,0
69,'002019,'199801277,1
70,'002101,'199701393,0
71,'002118,'199701393,30
72,'002125,'199701393,50
73,'002132,'199701393,50
74,'002149,'199701393,10
75,'002200,'199801299,0
76,'002217,'199801299,30
77,'002224,'199801299,30
78,'002231,'199801299,3
79,'002248,'199801299,10
80,'002309,'199901246,0
81,'002316,'199901246,100
82,'002408,'199001090,0
83,'002415,'199001090,1
84,'002422,'199001090,1
85,'002507,'198500723,0
86,'002514,'198500723,1000
87,'002521,'198500723,100
88,'002606,'198200328,0
89,'002613,'198200328,100
90,'002620,'198200328,1000
91,'002637,'198200328,100
92,'002644,'198200328,500
93,'002705,'200301014,0
94,'002712,'200301014,100
95,'002804,'200704541,0
