,0,1,2
0,'000103,'201309890,0
1,'000110,'201309890,1
2,'000127,'201309890,10
3,'000202,'200907093,0
4,'000219,'200907093,30
5,'000226,'200907093,300
6,'000301,'201309953,0
7,'000318,'201309953,1
8,'000325,'201309953,10
9,'000400,'201403180,0
10,'000417,'201403180,1
11,'000509,'201403256,0
12,'000516,'201403256,1
13,'000523,'201403256,50
14,'000608,'201405100,0
15,'000615,'201405100,30
16,'000622,'201405100,500
17,'000707,'201403180,0
18,'000714,'201403180,1
19,'000806,'201405335,0
20,'000813,'201405335,1
21,'000820,'201405335,1
22,'000905,'200502454,0
23,'000912,'200502454,1
24,'000929,'200502454,10
25,'001001,'200401767,0
26,'001018,'200401767,1
27,'001100,'200401767,0
28,'001117,'200401767,1
29,'001209,'200003455,0
30,'001216,'200003455,1
31,'001223,'200003455,50
32,'001308,'199401145,0
33,'001315,'199401145,1
34,'001322,'199401145,10
35,'001407,'200501953,0
36,'001414,'200501953,1
37,'001506,'201500737,0
38,'001513,'201500737,1
39,'001605,'201501274,0
40,'001612,'201501274,30
41,'001629,'201501274,300
42,'001704,'200501424,0
43,'001803,'200705181,0
44,'001902,'200301150,0
45,'002008,'200401580,0
46,'002107,'200401589,0
47,'002114,'200401589,30
48,'002121,'200401589,100
49,'002206,'200410902,0
50,'002213,'200410902,30
51,'002220,'200410902,300
52,'002305,'200501425,0
53,'002404,'200600323,0
54,'002503,'200401685,0
55,'002602,'200600324,0
56,'002619,'200600324,90
57,'002701,'201001033,0
58,'002800,'200101404,0
59,'002909,'200604243,0
60,'002916,'200604243,21
61,'003005,'200702964,0
62,'003104,'200706984,0
63,'003111,'200706984,30
64,'003128,'200706984,200
65,'003203,'200713544,0
66,'003210,'200713544,1
67,'003302,'200713544,0
68,'003319,'200713544,1
69,'003401,'200713544,0
70,'003418,'200713544,1
71,'003500,'200713544,0
72,'003517,'200713544,1
73,'003609,'200713544,0
74,'003616,'200713544,1
75,'003708,'201001742,0
76,'003715,'201001742,1
77,'003807,'201001742,0
78,'003814,'201001742,1
79,'003906,'201501555,0
80,'003913,'201501555,100
81,'004002,'201501556,0
82,'004019,'201501556,100
83,'004101,'201501724,0
84,'004118,'201501724,30
85,'004125,'201501724,200
86,'004309,'201501725,0
87,'004316,'201501725,30
88,'004408,'201501925,0
89,'004415,'201501925,28
90,'004507,'201501928,0
91,'004514,'201501928,28
92,'004606,'201501929,0
93,'004613,'201501929,28
94,'004705,'201502356,0
95,'004804,'201501874,0
96,'004811,'201501874,500
97,'004828,'201501874,30
98,'004903,'201501723,0
99,'004910,'201501723,100
100,'004927,'201501723,1000
101,'004934,'201501723,30
102,'005009,'201401871,0
103,'005016,'201401871,30
104,'005023,'201401871,300
105,'005108,'201502644,0
106,'005115,'201502644,30
107,'005122,'201502644,500
108,'005207,'201502703,0
109,'005214,'201502703,30
110,'005306,'201502704,0
111,'005313,'201502704,30
112,'005405,'201502705,0
113,'005412,'201502705,30
114,'005429,'201502705,500
115,'005504,'201502711,0
116,'005511,'201502711,30
117,'005528,'201502711,300
118,'005535,'201502711,1000
119,'005603,'201502794,0
120,'005610,'201502794,500
121,'005702,'201502761,0
122,'005719,'201502761,30
123,'005726,'201502761,300
124,'005801,'201503025,0
125,'005818,'201503025,30
126,'005825,'201503025,100
127,'005900,'201503026,0
128,'005917,'201503026,30
