,0,1,2
0,'000102,'200307875,0
1,'000119,'200307875,1
2,'000126,'200307875,1
3,'000201,'199906999,0
4,'000218,'199906999,1
5,'000225,'199906999,1
6,'000300,'200307874,0
7,'000317,'200307874,1
8,'000324,'200307874,1
9,'000331,'200307874,1
10,'000409,'200307876,0
11,'000416,'200307876,1
12,'000423,'200307876,1
13,'000430,'200307876,1
14,'000447,'200307876,1
15,'000508,'200307877,0
16,'000515,'200307877,1
17,'000522,'200307877,1
18,'000607,'200307873,0
19,'000614,'200307873,1
20,'000621,'200307873,1
21,'000706,'200410130,0
22,'000713,'200410130,1
23,'000720,'200410130,1
24,'000805,'200108939,0
25,'000812,'200108939,1
26,'000829,'200108939,50
27,'000836,'200108939,500
