,0,1,2
0,'000105,'199803141,0
1,'000204,'198802531,0
2,'000303,'199903332,0
3,'000402,'198701709,0
4,'000501,'198802537,0
5,'000600,'198701721,0
6,'000617,'198701721,10
7,'000624,'198701721,10
8,'000709,'198802519,0
9,'000716,'198802519,30
10,'000723,'198802519,120
11,'000808,'200502693,0
12,'000907,'197900454,0
13,'001003,'198902337,0
14,'001102,'199401955,0
15,'001201,'198301037,0
16,'001218,'198301037,150
17,'001225,'198301037,300
18,'001232,'198301037,90
19,'001300,'199401973,0
20,'001317,'199401973,10
21,'001409,'199703004,0
22,'001508,'200003978,0
23,'001607,'198902327,0
24,'001706,'200701234,0
25,'002000,'199903339,0
26,'002109,'199703003,0
27,'002208,'198902325,0
28,'002307,'198701699,0
29,'002406,'200003984,0
30,'002505,'200103133,0
31,'002512,'200103133,8
32,'002604,'200608264,0
33,'002703,'199602706,0
34,'002710,'199602706,25
35,'002727,'199602706,30
36,'002734,'199602706,120
37,'002741,'199602706,200
38,'002802,'200103127,0
39,'002819,'200103127,25
40,'002826,'200103127,30
41,'002833,'200103127,100
42,'002840,'200103127,500
43,'002901,'198902334,0
44,'003007,'200103128,0
45,'003106,'198902330,0
46,'003113,'198902330,25
47,'003120,'198902330,30
48,'003137,'198902330,100
49,'003144,'198902330,500
50,'003205,'199202513,0
51,'003304,'199002205,0
52,'003403,'199202523,0
53,'003502,'198200710,0
54,'003601,'199502397,0
55,'003618,'199502397,1
56,'003700,'198601419,0
57,'003717,'198601419,1
58,'003724,'198601419,1
59,'003731,'198601419,1
60,'003748,'198601419,1
61,'003755,'198601419,1
62,'003809,'200202735,0
63,'003908,'200403279,0
64,'004004,'200502696,0
65,'004011,'200502696,120
66,'004202,'199401964,0
67,'004301,'198401137,0
68,'004400,'198401139,0
69,'004509,'199504298,0
70,'004608,'199504299,0
71,'004615,'199504299,1
72,'004622,'199504299,10
73,'004707,'200600556,0
74,'004806,'199903336,0
75,'004813,'199903336,1
76,'004905,'200003983,0
77,'004912,'200003983,100
78,'005001,'199806926,0
79,'005018,'199806926,30
80,'005025,'199806926,60
81,'005032,'199806926,500
82,'005049,'199806926,100
83,'005100,'199703015,0
84,'005209,'200502694,0
85,'005308,'200502691,0
86,'005407,'200302176,0
87,'005414,'200302176,60
88,'005421,'200302176,60
89,'005506,'198902338,0
90,'005605,'199703013,0
91,'005704,'200003980,0
92,'005711,'200003980,1
93,'005803,'198701700,0
94,'005902,'199002217,0
95,'006008,'199803138,0
96,'006107,'199806985,0
97,'006114,'199806985,12
98,'006206,'200502692,0
99,'006305,'200003982,0
100,'006312,'200003982,1
101,'006329,'200003982,1
102,'006336,'200003982,1
