,0,1,2
0,'000104,'201304069,0
1,'000111,'201304069,1
2,'000128,'201304069,4
3,'000135,'201304069,12
4,'000203,'201206715,0
5,'000210,'201206715,1
6,'000227,'201206715,5
7,'000234,'201206715,8
8,'000241,'201206715,12
9,'000302,'195600001,0
10,'000319,'195600001,500
11,'000500,'200300145,0
12,'000524,'200300145,60
13,'000531,'200300145,90
14,'000548,'200300145,90
15,'000555,'200300145,120
16,'000562,'200300145,150
17,'000579,'200300145,180
18,'000586,'200300145,300
19,'000814,'200300145,500
20,'000821,'200300145,30
21,'000838,'200300145,60
22,'000845,'200300145,180
23,'000852,'200300145,30
24,'000869,'200300145,88
25,'000876,'200300145,10000
26,'000609,'199400202,0
27,'000623,'199400202,10
28,'000630,'199400202,30
29,'000647,'199400202,100
30,'000654,'199400202,300
31,'000661,'199400202,500
32,'000678,'199400202,1000
33,'000685,'199400202,3
34,'000708,'198200064,0
35,'000715,'198200064,15
36,'000722,'198200064,60
37,'000739,'198200064,100
38,'000746,'198200064,500
39,'000753,'198200064,60
40,'000906,'201103356,0
41,'000913,'201103356,100
42,'000920,'201103356,30
43,'001002,'198800193,0
44,'001019,'198800193,10
45,'001026,'198800193,30
46,'001033,'198800193,60
47,'001040,'198800193,100
48,'001057,'198800193,60
49,'001101,'196600011,0
50,'001118,'196600011,30
51,'001125,'196600011,100
52,'001132,'196600011,500
53,'001149,'196600011,1000
54,'001200,'196600012,0
55,'001217,'196600012,10
56,'001224,'196600012,30
57,'001231,'196600012,100
58,'001248,'196600012,1000
59,'001309,'200700547,0
60,'001316,'200700547,1
61,'001323,'200700547,5
62,'001330,'200700547,1
63,'001408,'198800190,0
64,'001415,'198800190,10
65,'001422,'198800190,50
66,'001439,'198800190,100
67,'001446,'198800190,500
68,'001453,'198800190,500
69,'001507,'200500268,0
70,'001514,'200500268,1
71,'001521,'200500268,1
72,'001606,'200907818,0
73,'001613,'200907818,50
74,'001705,'201201278,0
75,'001712,'201201278,1
76,'001729,'201201278,1
77,'001804,'200904932,0
78,'001811,'200904932,10
79,'001903,'200400184,0
80,'001910,'200400184,10
81,'002009,'200607670,0
82,'002016,'200607670,10
83,'002108,'200804227,0
84,'002115,'200804227,1
85,'002122,'200804227,1
86,'002207,'201104359,0
87,'002214,'201104359,10
88,'002306,'201203535,0
89,'002313,'201203535,1
90,'002405,'201105515,0
91,'002412,'201105515,1
92,'002504,'199300273,0
93,'002511,'199300273,1
94,'002603,'200400178,0
95,'002610,'200400178,6
96,'002627,'200400178,30
97,'002634,'200400178,50
98,'002641,'200400178,60
99,'002658,'200400178,100
100,'002665,'200400178,500
101,'002702,'200708081,0
102,'002719,'200708081,120
103,'002726,'200708081,10
104,'002801,'200809325,0
105,'002818,'200809325,1
106,'002825,'200809325,3
107,'002832,'200809325,5
108,'002900,'201110739,0
109,'002917,'201110739,120
110,'003006,'201103687,0
