,0,1,2
0,'000105,'200706645,0
1,'000112,'200706645,30
2,'000129,'200706645,90
3,'000136,'200706645,90
4,'000204,'200708778,0
5,'000211,'200708778,30
6,'000228,'200708778,300
7,'000235,'200708778,100
8,'000303,'200708777,0
9,'000402,'199001529,0
10,'000419,'199001529,30
11,'000426,'199001529,90
12,'000433,'199001529,1000
13,'000440,'199001529,100
14,'000457,'199001529,1000
15,'000464,'199001529,500
16,'000471,'199001529,100
17,'000501,'200709841,0
18,'000518,'200709841,30
19,'000525,'200709841,100
20,'000532,'200709841,300
21,'000600,'200710101,0
22,'000709,'199601960,0
23,'000716,'199601960,30
24,'000723,'199601960,500
25,'000808,'200611095,0
26,'000815,'200611095,30
27,'000907,'200708744,0
28,'001003,'200611090,0
29,'001010,'200611090,28
30,'001102,'200611091,0
31,'001119,'200611091,28
32,'001126,'200611091,28
33,'001201,'200402324,0
34,'001218,'200402324,30
35,'001300,'200702903,0
36,'001409,'200501956,0
37,'001416,'200501956,30
38,'001423,'200501956,100
39,'001430,'200501956,300
40,'001508,'200608116,0
41,'001515,'200608116,30
42,'001522,'200608116,100
43,'001539,'200608116,300
44,'001607,'200102197,0
45,'001614,'200102197,30
46,'001621,'200102197,200
47,'001706,'200501955,0
48,'001713,'200501955,30
49,'001720,'200501955,100
50,'001805,'200608115,0
51,'001812,'200608115,30
52,'001829,'200608115,100
53,'001904,'200608114,0
54,'001911,'200608114,30
55,'001928,'200608114,100
56,'002000,'200708759,0
57,'002109,'200709944,0
58,'002208,'200501960,0
59,'002215,'200501960,100
60,'002307,'200600432,0
61,'002406,'200611093,0
62,'002505,'200702170,0
63,'002512,'200702170,30
64,'002529,'200702170,100
65,'002536,'200702170,300
66,'002604,'200708426,0
67,'002703,'199302067,0
68,'002710,'199302067,60
69,'002802,'200709279,0
70,'002819,'200709279,30
71,'002901,'200600428,0
72,'003106,'200301580,0
73,'003113,'200301580,30
74,'003120,'200301580,100
75,'003205,'199601956,0
76,'003212,'199601956,30
77,'003229,'199601956,500
78,'003304,'200702242,0
79,'003311,'200702242,1
80,'003328,'200702242,60
81,'003403,'200705834,0
82,'003502,'199601961,0
83,'003519,'199601961,30
84,'003526,'199601961,100
85,'003601,'200501959,0
86,'003618,'200501959,60
87,'003700,'199701989,0
88,'003717,'199701989,250
89,'003724,'199701989,30
90,'003809,'200402328,0
91,'003816,'200402328,30
92,'003823,'200402328,200
93,'003830,'200402328,300
94,'003908,'200707177,0
95,'004004,'200700966,0
96,'004103,'200704915,0
97,'004202,'200600427,0
98,'004219,'200600427,100
99,'004226,'200600427,30
100,'004233,'200600427,300
101,'004301,'200604273,0
102,'004318,'200604273,30
103,'004325,'200604273,100
104,'004400,'200402326,0
105,'004417,'200402326,100
106,'004509,'200702197,0
107,'004608,'200600423,0
108,'004615,'200600423,4
109,'004707,'200605437,0
110,'004714,'200605437,21
111,'004806,'200501957,0
112,'004905,'199601966,0
113,'005001,'200600425,0
114,'005018,'200600425,60
115,'005100,'200703115,0
116,'005209,'200711963,0
117,'005308,'200608111,0
118,'005407,'200703116,0
119,'005506,'200702580,0
120,'005513,'200702580,30
121,'005605,'200702987,0
122,'005704,'200702983,0
123,'005803,'199601963,0
124,'005810,'199601963,30
125,'005827,'199601963,300
126,'005834,'199601963,100
127,'005841,'199601963,200
128,'005902,'200402331,0
129,'005919,'200402331,30
130,'005926,'200402331,100
131,'005933,'200402331,300
132,'006008,'200402327,0
133,'006015,'200402327,30
134,'006022,'200402327,100
135,'006107,'200611092,0
136,'006114,'200611092,30
137,'006121,'200611092,100
138,'006206,'200102194,0
139,'006213,'200102194,30
140,'006220,'200102194,120
141,'006305,'200402325,0
142,'006312,'200402325,30
143,'006329,'200402325,100
144,'006404,'200301583,0
145,'006411,'200301583,100
146,'006428,'200301583,30
147,'006503,'199401518,0
148,'006510,'199401518,100
149,'006527,'199401518,30
150,'006602,'200600433,0
151,'006619,'200600433,30
152,'006701,'200703676,0
153,'006718,'200703676,30
154,'006725,'200703676,100
155,'006800,'200301584,0
156,'006817,'200301584,30
157,'006824,'200301584,200
158,'006909,'200710195,0
159,'006916,'200710195,30
160,'006923,'200710195,100
161,'007005,'199501680,0
162,'007012,'199501680,30
163,'007029,'199501680,90
164,'007036,'199501680,250
165,'007043,'199501680,500
166,'007050,'199501680,30
167,'007067,'199501680,120
168,'007074,'199501680,100
169,'007104,'200501958,0
170,'007203,'200612549,0
171,'007210,'200612549,30
172,'007227,'200612549,100
173,'007234,'200612549,300
174,'007302,'200703207,0
175,'007319,'200703207,30
176,'007401,'200706524,0
177,'007418,'200706524,30
178,'007500,'200804075,0
179,'007517,'200804075,30
180,'007524,'200804075,100
181,'007531,'200804075,500
182,'007548,'200804075,300
183,'007609,'200600424,0
184,'007708,'200805816,0
185,'007715,'200805816,30
186,'007722,'200805816,100
187,'007739,'200805816,300
188,'007807,'200805817,0
189,'007814,'200805817,30
190,'007821,'200805817,100
191,'007906,'200806861,0
192,'007913,'200806861,30
193,'008002,'200807226,0
194,'008019,'200807226,30
195,'008026,'200807226,100
196,'008101,'200807227,0
197,'008200,'200807235,0
198,'008217,'200807235,30
199,'008309,'200807269,0
200,'008316,'200807269,1
201,'008408,'200713909,0
202,'008415,'200713909,4
203,'008507,'200900898,0
204,'008514,'200900898,30
205,'008606,'200608112,0
206,'008903,'200102185,0
207,'009009,'200402330,0
208,'009207,'200503125,0
209,'009214,'200503125,120
210,'009306,'200503127,0
211,'009313,'200503127,10
212,'009405,'200801141,0
213,'009412,'200801141,120
214,'009504,'200503128,0
215,'009511,'200503128,10
216,'009528,'200503128,240
217,'009603,'200503124,0
218,'009610,'200503124,10
219,'009702,'199601959,0
220,'009801,'200902790,0
221,'009818,'200902790,10
222,'009900,'200605523,0
223,'009917,'200605523,30
224,'009924,'200605523,100
225,'009931,'200605523,120
226,'010005,'201003768,0
227,'010012,'201003768,30
228,'010104,'200903170,0
229,'010203,'200809960,0
230,'010302,'200904616,0
231,'010401,'201100831,0
232,'010418,'201100831,30
233,'010425,'201100831,300
234,'010432,'201100831,100
235,'010500,'201100891,0
236,'010517,'201100891,30
237,'010524,'201100891,300
238,'010531,'201100891,100
239,'010609,'199703661,0
240,'010616,'199703661,30
241,'010623,'199703661,90
242,'010630,'199703661,300
243,'010647,'199703661,100
244,'010708,'200404191,0
245,'010715,'200404191,60
246,'010807,'201110410,0
247,'010814,'201110410,1
248,'010821,'201110410,1
249,'010838,'201110410,120
250,'010845,'201110410,1
251,'010906,'201210591,0
252,'010913,'201210591,100
253,'010920,'201210591,500
254,'010937,'201210591,30
255,'010944,'201210591,300
256,'011002,'201211102,0
257,'011019,'201211102,30
258,'011026,'201211102,100
259,'011101,'201211104,0
260,'011118,'201211104,500
261,'011125,'201211104,30
262,'011132,'201211104,100
263,'011200,'201303188,0
264,'011217,'201303188,1
265,'011309,'201305272,0
266,'011316,'201305272,30
267,'011323,'201305272,100
268,'011408,'201305828,0
269,'011415,'201305828,7
270,'011422,'201305828,28
271,'011507,'201306119,0
272,'011514,'201306119,30
273,'011521,'201306119,100
274,'011538,'201306119,30
275,'011606,'201307083,0
276,'011613,'201307083,30
277,'011620,'201307083,100
278,'011705,'201307259,0
279,'011712,'201307259,30
280,'011729,'201307259,300
281,'011736,'201307259,100
282,'011804,'201307466,0
283,'011811,'201307466,30
284,'011828,'201307466,100
285,'011903,'201308605,0
286,'011910,'201308605,30
287,'011927,'201308605,100
288,'012009,'201309089,0
289,'012016,'201309089,28
290,'012108,'201309090,0
291,'012115,'201309090,28
292,'012207,'201309091,0
293,'012214,'201309091,28
294,'012306,'201403421,0
295,'012313,'201403421,1
296,'012320,'201403421,24
297,'012337,'201403421,168
298,'012344,'201403421,100
299,'012351,'201403421,20
300,'012405,'201310573,0
301,'012412,'201310573,30
302,'012429,'201310573,500
303,'012436,'201310573,300
304,'012504,'201400031,0
305,'012511,'201400031,30
306,'012528,'201400031,500
307,'012535,'201400031,100
308,'012603,'201400395,0
309,'012610,'201400395,28
310,'012702,'201400396,0
311,'012719,'201400396,28
312,'012801,'201402001,0
313,'012818,'201402001,30
314,'012825,'201402001,100
315,'012900,'201403817,0
316,'012917,'201403817,28
317,'013006,'201403818,0
318,'013013,'201403818,28
319,'013105,'201405056,0
320,'013112,'201405056,4
321,'013204,'201405480,0
322,'013211,'201405480,30
323,'013303,'201405674,0
324,'013310,'201405674,1
325,'013327,'201405674,30
326,'013402,'201501007,0
327,'013419,'201501007,30
328,'013426,'201501007,300
329,'013501,'201501494,0
330,'013518,'201501494,30
331,'013525,'201501494,100
332,'013600,'201502642,0
333,'013617,'201502642,30
334,'013624,'201502642,100
